,approachLeg,waitTime
0,SW0,7.605130672454834
1,WS1,9.081002712249756
2,SW0,60.15107583999634
3,WN0,7.7001659870147705
4,NE0,7.290909767150879
5,EN1,10.432867527008057
6,NS1,6.36403226852417
7,SW0,7.1807332038879395
8,WN0,7.870206356048584
9,NW1,8.320003986358643
10,WE1,6.228597164154053
11,EN1,32.217156648635864
