,vehicleid,transtime
74,NW10,1709217029.345523
75,SW04,1709217029.3480885
76,SW03,1709217029.3502717
77,SW02,1709217029.3526182
78,SW01,1709217029.3544462
79,SW00,1709217029.3561668
80,SN14,1709217029.3584406
81,SN13,1709217029.3611164
82,SN12,1709217029.3639526
83,SN11,1709217029.3666022
84,SN10,1709217029.3684504
85,SE14,1709217029.3709106
86,SE13,1709217029.3732398
87,SE12,1709217029.375401
88,SE11,1709217029.3777971
89,SE10,1709217029.3805585
90,WN04,1709217029.3830163
91,WN03,1709217029.3879628
92,WN02,1709217029.3922043
93,WN01,1709217029.395755
94,WN00,1709217029.3982725
95,WE14,1709217029.401192
96,WE13,1709217029.4040756
97,WE12,1709217029.4067721
98,WE11,1709217029.4090283
99,WE10,1709217029.4121215
100,WS14,1709217029.4146957
101,WS13,1709217029.4164581
102,WS12,1709217029.4184403
103,WS11,1709217029.4206195
104,WS10,1709217029.422831
105,ES04,1709217029.4251246
106,ES03,1709217029.4300456
107,ES02,1709217029.4327393
108,ES01,1709217029.4352355
109,ES00,1709217029.4376366
110,EW14,1709217029.4399874
111,EW13,1709217029.4422953
112,EW12,1709217029.4452143
113,EW11,1709217029.4484887
114,EW10,1709217029.4511883
115,EN14,1709217029.454085
116,EN13,1709217029.456387
117,EN12,1709217029.4588375
118,EN11,1709217029.462574
119,EN10,1709217029.4676547
120,NE04,1709217029.4731405
121,NE03,1709217029.4771585
122,NE02,1709217029.4819694
123,NE01,1709217029.4854193
124,NE00,1709217029.4887767
125,NS14,1709217029.4920948
126,NS13,1709217029.4965687
127,NS12,1709217029.5000424
128,NS11,1709217029.5031548
129,NS10,1709217029.506453
130,NW14,1709217029.5140235
131,NW13,1709217029.517513
132,NW12,1709217029.5207045
133,NW11,1709217029.523558
134,NW10,1709217029.5294328
135,SW04,1709217029.5327568
136,SW03,1709217029.5364769
137,SW02,1709217029.540169
138,SW01,1709217029.5436163
139,SW00,1709217029.5500395
140,SN14,1709217029.5547686
141,SN13,1709217029.5579784
142,SN12,1709217029.5649345
143,SN11,1709217029.56917
144,SN10,1709217029.5730863
145,SE14,1709217029.5758286
146,SE13,1709217029.5794632
147,SE12,1709217029.5824018
148,SE11,1709217029.5851321
149,SE10,1709217029.5883932
150,WN04,1709217029.5916784
151,WN03,1709217029.596595
152,WN02,1709217029.5996215
153,WN01,1709217029.6029518
154,WN00,1709217029.6051068
155,WE14,1709217029.60776
156,WE13,1709217029.6104767
157,WE12,1709217029.6151702
158,WE11,1709217029.6178703
159,WE10,1709217029.6203911
160,WS14,1709217029.6224735
161,WS13,1709217029.625403
162,WS12,1709217029.6285934
163,WS11,1709217029.633775
164,WS10,1709217029.63688
165,ES04,1709217029.6397686
166,ES03,1709217029.6427035
167,ES02,1709217029.6459854
168,ES01,1709217029.6489232
169,ES00,1709217029.6534975
170,EW14,1709217029.6560168
171,EW13,1709217029.658512
172,EW12,1709217029.661246
173,EW11,1709217029.6639345
174,EW10,1709217029.6663072
175,EN14,1709217029.6689436
176,EN13,1709217029.6714683
177,EN12,1709217029.6736548
178,EN11,1709217029.6755698
179,EN10,1709217029.6792245
180,NE04,1709217029.6868033
181,NE03,1709217029.6903763
182,NE02,1709217029.6942475
183,NE01,1709217029.6971273
184,NE00,1709217029.6999276
185,NS14,1709217029.7030494
186,NS13,1709217029.7056808
187,NS12,1709217029.7081661
188,NS11,1709217029.7117443
189,NS10,1709217029.7148871
190,NW14,1709217029.7173853
191,NW13,1709217029.7200437
192,NW12,1709217029.7227476
193,NW11,1709217029.7257264
194,NW10,1709217029.7290099
195,SW04,1709217029.7314382
196,SW03,1709217029.7335646
197,SW02,1709217029.735371
198,SW01,1709217029.7382665
199,SW00,1709217029.7414393
200,SN14,1709217029.7461596
201,SN13,1709217029.7495058
202,SN12,1709217029.7525213
203,SN11,1709217029.7552052
204,SN10,1709217029.7587497
205,SE14,1709217029.764997
206,SE13,1709217029.7677581
207,SE12,1709217029.770421
208,SE11,1709217029.7728806
209,SE10,1709217029.7755911
210,WN04,1709217029.7802818
211,WN03,1709217029.782575
212,WN02,1709217029.7854166
213,WN01,1709217029.788332
214,WN00,1709217029.7911007
215,WE14,1709217029.7993205
216,WE13,1709217029.8040938
217,WE12,1709217029.8075569
218,WE11,1709217029.8102229
219,WE10,1709217029.8130484
220,WS14,1709217029.8150423
221,WS13,1709217029.8173316
222,WS12,1709217029.8197317
223,WS11,1709217029.8220758
224,WS10,1709217029.8248546
225,ES04,1709217029.827964
226,ES03,1709217029.83047
227,ES02,1709217029.8379402
228,ES01,1709217029.8402953
229,ES00,1709217029.8430557
230,EW14,1709217029.8468943
231,EW13,1709217029.849094
232,EW12,1709217029.8518112
233,EW11,1709217029.8543043
234,EW10,1709217029.8568878
235,EN14,1709217029.8593483
236,EN13,1709217029.862579
237,EN12,1709217029.8653188
238,EN11,1709217029.8681624
239,EN10,1709217029.8727076
240,NE04,1709217029.8767161
241,NE03,1709217029.8800128
242,NE02,1709217029.8830037
243,NE01,1709217029.8861334
244,NE00,1709217029.88902
245,NS14,1709217029.8916857
246,NS13,1709217029.8941085
247,NS12,1709217029.8969526
248,NS11,1709217029.89987
249,NS10,1709217029.9037328
250,NW14,1709217029.906749
251,NW13,1709217029.9096925
252,NW12,1709217029.9127114
253,NW11,1709217029.9162457
254,NW10,1709217029.919116
255,SW04,1709217029.9219303
256,SW03,1709217029.9244747
257,SW02,1709217029.9273026
258,SW01,1709217029.930943
259,SW00,1709217029.9341865
260,SN14,1709217029.9376307
261,SN13,1709217029.9402828
262,SN12,1709217029.9430516
263,SN11,1709217029.9457836
264,SN10,1709217029.9485073
265,SE14,1709217029.9509132
266,SE13,1709217029.9561796
267,SE12,1709217029.9586966
268,SE11,1709217029.9615915
269,SE10,1709217029.964411
270,WN04,1709217029.9671166
271,WN03,1709217029.9705043
272,WN02,1709217029.97301
273,WN01,1709217029.9756396
274,WN00,1709217029.9783573
275,WE14,1709217029.9806175
276,WE13,1709217029.9830625
277,WE12,1709217029.9851167
278,WE11,1709217029.9870067
279,WE10,1709217029.9892347
280,WS14,1709217029.9918664
281,WS13,1709217029.994879
282,WS12,1709217029.9971855
283,WS11,1709217029.9994333
284,WS10,1709217030.0016186
285,ES04,1709217030.0037942
286,ES03,1709217030.0065062
287,ES02,1709217030.0093167
288,ES01,1709217030.0122898
289,ES00,1709217030.0162785
290,EW14,1709217030.018961
291,EW13,1709217030.022453
292,EW12,1709217030.024889
293,EW11,1709217030.0276728
294,EW10,1709217030.0314772
295,EN14,1709217030.0349643
296,EN13,1709217030.0375423
297,EN12,1709217030.0402942
298,EN11,1709217030.0438452
299,EN10,1709217030.0465217
300,NE04,1709217030.0502434
301,NE03,1709217030.052958
302,NE02,1709217030.0554793
303,NE01,1709217030.0582461
304,NE00,1709217030.063075
305,NS14,1709217030.066218
306,NS13,1709217030.0695658
307,NS12,1709217030.0728743
308,NS11,1709217030.07575
309,NS10,1709217030.0790093
310,NW14,1709217030.0818613
311,NW13,1709217030.0845366
312,NW12,1709217030.0868833
313,NW11,1709217030.0890172
314,NW10,1709217030.0907855
315,SW04,1709217030.0939755
316,SW03,1709217030.0965447
317,SW02,1709217030.0991333
318,SW01,1709217030.1016054
319,SW00,1709217030.1040251
320,SN14,1709217030.1066341
321,SN13,1709217030.112966
322,SN12,1709217030.1165595
323,SN11,1709217030.1189797
324,SN10,1709217030.1218872
325,SE14,1709217030.1244538
326,SE13,1709217030.1269946
327,SE12,1709217030.1298552
328,SE11,1709217030.1319695
329,SE10,1709217030.134498
330,WN04,1709217030.1368275
331,WN03,1709217030.1390636
332,WN02,1709217030.1411474
333,WN01,1709217030.1441665
334,WN00,1709217030.1498206
335,WE14,1709217030.1534653
336,WE13,1709217030.156376
337,WE12,1709217030.1589184
338,WE11,1709217030.1613808
339,WE10,1709217030.1643004
340,WS14,1709217030.1666
341,WS13,1709217030.1695051
342,WS12,1709217030.1713927
343,WS11,1709217030.173804
344,WS10,1709217030.1761725
345,ES04,1709217030.1788263
346,ES03,1709217030.1832879
347,ES02,1709217030.1858137
348,ES01,1709217030.1882138
349,ES00,1709217030.1905444
350,EW14,1709217030.19281
351,EW13,1709217030.1953611
352,EW12,1709217030.1981604
353,EW11,1709217030.2007403
354,EW10,1709217030.2030118
355,EN14,1709217030.2058377
356,EN13,1709217030.2099454
357,EN12,1709217030.2128935
358,EN11,1709217030.2154546
359,EN10,1709217030.2180045
360,NE04,1709217030.2215478
361,NE03,1709217030.224116
362,NE02,1709217030.2268815
363,NE01,1709217030.2296643
364,NE00,1709217030.2323432
365,NS14,1709217030.2352307
366,NS13,1709217030.2373857
367,NS12,1709217030.239553
368,NS11,1709217030.2417827
369,NS10,1709217030.24529
370,NW14,1709217030.2477553
371,NW13,1709217030.2502875
372,NW12,1709217030.2534845
373,NW11,1709217030.256014
374,NW10,1709217030.2585561
375,SW04,1709217030.2617974
376,SW03,1709217030.2658763
377,SW02,1709217030.2686763
378,SW01,1709217030.2711372
379,SW00,1709217030.2803328
380,SN14,1709217030.283036
381,SN13,1709217030.2861533
382,SN12,1709217030.2885785
383,SN11,1709217030.2906742
384,SN10,1709217030.2936087
385,SE14,1709217030.2965417
386,SE13,1709217030.2990305
387,SE12,1709217030.3015158
388,SE11,1709217030.3038793
389,SE10,1709217030.3063734
390,WN04,1709217030.3088841
391,WN03,1709217030.3111732
392,WN02,1709217030.3135731
393,WN01,1709217030.3159595
394,WN00,1709217030.3194268
395,WE14,1709217030.3218439
396,WE13,1709217030.3244445
397,WE12,1709217030.3274422
398,WE11,1709217030.3301647
399,WE10,1709217030.3349707
400,WS14,1709217030.337419
401,WS13,1709217030.3398757
402,WS12,1709217030.342562
403,WS11,1709217030.3452067
404,WS10,1709217030.3474417
405,ES04,1709217030.3495035
406,ES03,1709217030.3519394
407,ES02,1709217030.3542857
408,ES01,1709217030.3567083
409,ES00,1709217030.3605447
410,EW14,1709217030.3629904
411,EW13,1709217030.365554
412,EW12,1709217030.3675048
413,EW11,1709217030.3694465
414,EW10,1709217030.3711452
415,EN14,1709217030.373302
416,EN13,1709217030.37632
417,EN12,1709217030.3790412
418,EN11,1709217030.3815644
419,EN10,1709217030.38425
420,NE04,1709217030.7050624
421,NE03,1709217030.7074554
422,NE02,1709217030.710049
423,NE01,1709217030.712891
424,NE00,1709217030.7155573
425,NS14,1709217030.7180579
426,NS13,1709217030.7203672
427,NS12,1709217030.7330248
428,NS11,1709217030.7378035
429,NS10,1709217030.744531
