,vehicleid,transtime
620,SN14,1709227340.394401
621,SN13,1709227340.396713
622,SN12,1709227340.3995342
623,SN11,1709227340.402046
624,SN10,1709227340.4043648
625,SE14,1709227340.4069347
626,SE13,1709227340.4095955
627,SE12,1709227340.412096
628,SE11,1709227340.414042
629,SE10,1709227340.4165366
630,WN04,1709227340.4189
631,WN03,1709227340.4213815
632,WN02,1709227340.423861
633,WN01,1709227340.4276283
634,WN00,1709227340.430706
635,WE14,1709227340.4334192
636,WE13,1709227340.4355812
637,WE12,1709227340.437796
638,WE11,1709227340.4399507
639,WE10,1709227340.4432657
640,WS14,1709227340.4451036
641,WS13,1709227340.4468677
642,WS12,1709227340.4485157
643,WS11,1709227340.450218
644,WS10,1709227340.452208
645,ES04,1709227340.4538682
646,ES03,1709227340.4562163
647,ES02,1709227340.4585447
648,ES01,1709227340.4608088
649,ES00,1709227340.4633548
650,EW14,1709227340.4661078
651,EW13,1709227340.4687924
652,EW12,1709227340.471169
653,EW11,1709227340.4785402
654,EW10,1709227340.4810889
655,EN14,1709227340.483493
656,EN13,1709227340.4857907
657,EN12,1709227340.488213
658,EN11,1709227340.4904113
659,EN10,1709227340.4931324
660,NE04,1709227340.497242
661,NE03,1709227340.499662
662,NE02,1709227340.5014162
663,NE01,1709227340.5032358
664,NE00,1709227340.5050087
665,NS14,1709227340.5070329
666,NS13,1709227340.509549
667,NS12,1709227340.5120296
668,NS11,1709227340.514475
669,NS10,1709227340.5168989
670,NW14,1709227340.5190654
671,NW13,1709227340.5213795
672,NW12,1709227340.5241344
673,NW11,1709227340.5265589
674,NW10,1709227340.5294216
675,SW04,1709227340.5322883
676,SW03,1709227340.535355
677,SW02,1709227340.5377908
678,SW01,1709227340.539798
679,SW00,1709227340.5422673
680,SN14,1709227340.5447047
681,SN13,1709227340.547146
682,SN12,1709227340.5496554
683,SN11,1709227340.5522494
684,SN10,1709227340.5547063
685,SE14,1709227340.557101
686,SE13,1709227340.5614176
687,SE12,1709227340.5639367
688,SE11,1709227340.566223
689,SE10,1709227340.5685165
690,WN04,1709227340.570819
691,WN03,1709227340.5731075
692,WN02,1709227340.575794
693,WN01,1709227340.5779715
694,WN00,1709227340.5802717
695,WE14,1709227340.5827167
696,WE13,1709227340.5851333
697,WE12,1709227340.5874128
698,WE11,1709227340.5898316
699,WE10,1709227340.5925257
700,WS14,1709227340.5948637
701,WS13,1709227340.5973337
702,WS12,1709227340.5996854
703,WS11,1709227340.6018536
704,WS10,1709227340.6037896
