,vehicleid,recievetime
85,SE12,1709217031.6368575
86,SE11,1709217031.639552
87,SE10,1709217031.6457307
88,WN04,1709217031.6496713
89,WN03,1709217031.6534462
90,WN02,1709217031.6619694
91,WN01,1709217031.6665092
92,WN00,1709217031.671015
93,WE14,1709217031.675489
94,WE13,1709217031.6810632
95,WE12,1709217031.6859949
96,WE11,1709217031.6901734
97,WE10,1709217031.6939344
98,WS14,1709217031.70197
99,WS13,1709217031.7078948
100,WS12,1709217031.7124474
101,WS11,1709217031.7167172
102,WS10,1709217031.722187
103,ES04,1709217031.7276726
104,ES03,1709217031.731844
105,ES02,1709217031.7360113
106,ES01,1709217031.7391179
107,ES00,1709217031.7434182
108,EW14,1709217031.7467234
109,EW13,1709217031.7500596
110,EW12,1709217031.753536
111,EW11,1709217031.7570915
112,EW10,1709217031.761231
113,EN14,1709217031.7650204
114,EN13,1709217031.7695525
115,EN12,1709217031.773481
116,EN11,1709217031.7792432
117,EN10,1709217031.7840068
118,NE04,1709217031.788613
119,NE03,1709217031.7939577
120,NE02,1709217031.7979586
121,NE01,1709217031.803034
122,NE00,1709217031.8111703
123,NS14,1709217031.8177602
124,NS13,1709217031.8227167
125,NS12,1709217031.8269384
126,NS11,1709217031.8310695
127,NS10,1709217031.8357785
128,NW14,1709217031.8397646
129,NW13,1709217031.8440259
130,NW12,1709217031.8488965
131,NW11,1709217031.8528552
132,NW10,1709217031.856868
133,SW04,1709217031.8614576
134,SW03,1709217031.865811
135,SW02,1709217031.8736453
136,SW01,1709217031.8787441
137,SW00,1709217031.8833902
138,SN14,1709217031.8870604
139,SN13,1709217031.8912203
140,SN12,1709217031.8955965
141,SN11,1709217031.8997276
142,SN10,1709217031.9062119
143,SE14,1709217031.9129095
144,SE13,1709217031.917927
145,SE12,1709217031.9219487
146,SE11,1709217031.9267807
147,SE10,1709217031.9311216
148,WN04,1709217031.934988
149,WN03,1709217031.9401634
150,WN02,1709217031.946645
151,WN01,1709217031.9511654
152,WN00,1709217031.9556518
153,WE14,1709217031.9597921
154,WE13,1709217031.9645228
155,WE12,1709217031.9692862
156,WE11,1709217031.9736402
157,WE10,1709217031.9789472
158,WS14,1709217031.9831574
159,WS13,1709217031.9871683
160,WS12,1709217031.9924731
161,WS11,1709217031.9994683
162,WS10,1709217032.0050337
163,ES04,1709217032.0092344
164,ES03,1709217032.0137296
165,ES02,1709217032.0190237
166,ES01,1709217032.0232525
167,ES00,1709217032.0278497
168,EW14,1709217032.0333207
169,EW13,1709217032.0382578
170,EW12,1709217032.043272
171,EW11,1709217032.0483766
172,EW10,1709217032.054739
173,EN14,1709217032.0598328
174,EN13,1709217032.0641696
175,EN12,1709217032.0686197
176,EN11,1709217032.0731788
177,EN10,1709217032.0784156
178,NE04,1709217032.0859945
179,NE03,1709217032.089914
180,NE02,1709217032.095257
181,NE01,1709217032.1091137
