,vehicleid,transtime
107,EN14,1709600870.7605898
108,EW10,1709600870.7694218
109,EW11,1709600870.7739577
110,ES02,1709600871.0501025
111,ES03,1709600871.0541399
112,EN14,1709600871.0628335
113,EW10,1709600871.0730875
114,EW11,1709600871.0771933
115,ES02,1709600871.35159
116,ES03,1709600871.3552704
117,EN14,1709600871.3641694
118,EW10,1709600871.3720033
119,EW11,1709600871.375573
120,ES02,1709600871.6475432
121,ES03,1709600871.6507335
122,EN14,1709600871.6576817
123,EW10,1709600871.6672068
124,EW11,1709600871.6708887
125,ES02,1709600871.9461524
126,ES03,1709600871.9517512
127,EN14,1709600871.9595392
128,EW10,1709600871.9665935
129,EW11,1709600871.9714246
130,ES02,1709600872.2465305
131,ES03,1709600872.2509153
132,EN14,1709600872.258029
133,EW10,1709600872.2654355
134,EW11,1709600872.2698402
135,ES02,1709600872.553048
136,ES03,1709600872.5568054
137,EN14,1709600872.5652726
138,EW10,1709600872.572931
139,EW11,1709600872.579033
140,ES02,1709600872.847084
141,ES03,1709600872.8513541
142,EN14,1709600872.8594682
143,EW10,1709600872.8682997
144,EW11,1709600872.872127
145,ES02,1709600873.1481292
146,ES03,1709600873.1522558
147,EN14,1709600873.1607368
148,EW10,1709600873.1693854
149,EW11,1709600873.1735675
150,ES02,1709600873.446987
151,ES03,1709600873.4503856
152,EN14,1709600873.4574018
153,EW10,1709600873.4671223
154,EW11,1709600873.470976
155,ES02,1709600873.7478402
156,ES03,1709600873.7516086
157,EN14,1709600873.758424
158,EW10,1709600873.7678926
159,EW11,1709600873.771578
160,ES02,1709600874.0495164
161,ES03,1709600874.0539498
162,EN14,1709600874.0637472
163,EW10,1709600874.073234
164,EW11,1709600874.0782845
165,ES02,1709600874.3493567
166,ES03,1709600874.353455
167,EN14,1709600874.3625176
168,EW10,1709600874.3703125
169,EW11,1709600874.3786209
170,ES02,1709600874.6473727
171,ES03,1709600874.650994
172,EN14,1709600874.6569564
173,EW10,1709600874.6660964
174,EW11,1709600874.6698487
175,ES02,1709600874.9452548
176,ES03,1709600874.9486012
177,EN14,1709600874.9569104
178,EW10,1709600874.9652057
179,EW11,1709600874.96952
180,ES02,1709600875.2491791
181,ES03,1709600875.2526255
182,EN14,1709600875.2662551
183,EW10,1709600875.2722704
184,EW11,1709600875.2767751
185,ES02,1709600875.5478723
186,ES03,1709600875.5513089
187,EN14,1709600875.5600727
188,EW10,1709600875.5674253
189,EW11,1709600875.5701041
190,ES02,1709600875.8482554
191,ES03,1709600875.8513618
192,EN14,1709600875.8600447
193,EW10,1709600875.867083
194,EW11,1709600875.8705797
195,ES02,1709600876.1507254
196,ES03,1709600876.1535418
197,EN14,1709600876.1609454
198,EW10,1709600876.1676939
199,EW11,1709600876.1713474
200,SE15,1709600876.1817966
201,ES02,1709600876.4518595
202,ES03,1709600876.4568305
203,EN14,1709600876.4670563
204,EW10,1709600876.4744558
205,EW11,1709600876.4785237
206,SW06,1709600876.4848158
207,SE15,1709600876.4931986
208,ES02,1709600876.7516582
209,ES03,1709600876.7586555
210,EN14,1709600876.7654183
211,EW10,1709600876.775964
212,EW11,1709600876.7799795
213,SW06,1709600876.7876446
214,SN17,1709600876.7965686
215,SE15,1709600876.8022146
216,ES02,1709600877.0474517
217,ES03,1709600877.0512416
218,EN14,1709600877.0600166
219,EW10,1709600877.0679798
220,EW11,1709600877.0703862
221,SW06,1709600877.076636
222,SN17,1709600877.0821226
223,SE15,1709600877.0881505
224,ES02,1709600877.3463578
225,ES03,1709600877.35056
226,EN14,1709600877.3630872
227,EW10,1709600877.370396
228,EW11,1709600877.3762567
229,SW06,1709600877.3838303
230,SN17,1709600877.3906937
231,SE15,1709600877.3999562
232,ES02,1709600877.6465666
233,ES03,1709600877.649399
234,EN14,1709600877.6567254
235,EW10,1709600877.666173
236,EW11,1709600877.6687434
237,SW06,1709600877.6751308
238,SN17,1709600877.68141
239,SE15,1709600877.688796
240,ES02,1709600877.9469614
241,ES03,1709600877.9517758
242,EN14,1709600877.9628632
243,EW10,1709600877.9715576
244,EW11,1709600877.9769661
245,SW06,1709600877.9846687
246,SN17,1709600877.9954257
247,SE15,1709600878.0093
248,ES02,1709600878.2467237
249,ES03,1709600878.2505472
250,EN14,1709600878.2606409
251,EW10,1709600878.269158
252,EW11,1709600878.2740295
253,SW06,1709600878.281595
254,SN17,1709600878.2924776
255,SE15,1709600878.2998676
256,ES02,1709600878.5490577
257,ES03,1709600878.5519269
258,EN14,1709600878.5591486
259,EW10,1709600878.5669677
260,EW11,1709600878.5722473
261,SW06,1709600878.5802739
262,SN17,1709600878.586828
263,SE15,1709600878.5963144
264,ES02,1709600878.845108
265,ES03,1709600878.8485153
266,EN14,1709600878.8550396
267,EW10,1709600878.864799
268,EW11,1709600878.868211
269,SW06,1709600878.8757794
270,SN17,1709600878.8832848
271,SE15,1709600878.8916147
272,ES02,1709600879.14561
273,ES03,1709600879.148643
274,EN14,1709600879.158185
275,EW10,1709600879.163722
276,EW11,1709600879.167161
277,SW06,1709600879.174761
278,SN17,1709600879.1820261
279,SE15,1709600879.1888647
280,ES02,1709600879.4466028
281,ES03,1709600879.4503942
282,EN14,1709600879.461463
283,EW10,1709600879.46834
284,EW11,1709600879.4735408
285,SW06,1709600879.480818
286,SN17,1709600879.4876077
287,SE15,1709600879.49558
288,ES02,1709600879.7451255
289,ES03,1709600879.7478256
290,EN14,1709600879.762195
291,EW10,1709600879.7694564
292,EW11,1709600879.7738564
293,SW06,1709600879.7808619
294,SN17,1709600879.791467
295,SE15,1709600879.79886
296,ES02,1709600880.0517018
297,ES03,1709600880.0561001
298,EN14,1709600880.0630383
299,EW10,1709600880.0700657
300,EW11,1709600880.073761
301,SW06,1709600880.0849411
302,SN17,1709600880.093294
303,SE15,1709600880.0978162
304,SE18,1709600880.1010633
305,ES02,1709600880.3451765
306,ES03,1709600880.3484998
307,EN14,1709600880.3550107
308,EW10,1709600880.362034
309,EW11,1709600880.3654606
310,SW06,1709600880.3713615
311,SN17,1709600880.3780165
312,SE15,1709600880.3840153
313,SE18,1709600880.3883493
314,ES02,1709600880.6457925
315,ES03,1709600880.6488867
316,EN14,1709600880.656989
317,EW10,1709600880.6640882
318,EW11,1709600880.667759
319,SW06,1709600880.6772203
320,SN17,1709600880.6834607
321,SE15,1709600880.6928358
322,SE18,1709600880.6960185
323,ES02,1709600880.9467804
324,ES03,1709600880.9502735
325,EN14,1709600880.9573002
326,EW10,1709600880.9627295
327,EW11,1709600880.9661891
328,SW06,1709600880.9749022
329,SN17,1709600880.9816368
330,SE15,1709600880.990614
331,SE18,1709600880.9945047
332,ES02,1709600881.2462049
333,ES03,1709600881.2528548
334,EN14,1709600881.2608414
335,EW10,1709600881.26836
336,EW11,1709600881.2741072
337,SW06,1709600881.2812543
338,SN17,1709600881.288262
339,SE15,1709600881.2948332
340,SE18,1709600881.2987049
341,ES02,1709600881.5520363
342,ES03,1709600881.5558667
343,EN14,1709600881.564767
344,EW10,1709600881.5725682
345,EW11,1709600881.5776231
346,SW06,1709600881.5874496
347,SN17,1709600881.5941315
348,SE15,1709600881.6004326
349,SE18,1709600881.6053288
350,SE19,1709600881.6094334
351,ES02,1709600881.8459225
352,ES03,1709600881.849598
353,EN14,1709600881.8569686
354,EW10,1709600881.8705359
355,EW11,1709600881.8744707
356,SW06,1709600881.8810592
357,SN17,1709600881.8911722
358,SE15,1709600881.8991506
359,SE18,1709600881.908395
360,SE19,1709600881.9120345
361,ES02,1709600882.1455455
362,ES03,1709600882.149393
363,EN14,1709600882.1625183
364,EW10,1709600882.1712337
365,EW11,1709600882.1762466
366,SW06,1709600882.1860995
367,SN17,1709600882.1957483
368,SE15,1709600882.205449
369,SE18,1709600882.2110832
370,SE19,1709600882.2201684
371,ES02,1709600882.4606934
372,ES03,1709600882.4641135
373,EN14,1709600882.4769793
374,EN110,1709600882.4814997
375,EW10,1709600882.493169
376,EW11,1709600882.49763
377,SW06,1709600882.5062134
378,SN17,1709600882.5141
379,SE15,1709600882.52324
380,SE18,1709600882.5280294
381,SE19,1709600882.532614
382,ES02,1709600882.7450135
383,ES03,1709600882.7481513
384,EN14,1709600882.7571363
385,EN110,1709600882.7614608
386,EW10,1709600882.769037
387,EW11,1709600882.7743337
388,SW06,1709600882.784035
