,vehicleid,transtime
336,ES03,1709651758.345602
337,ES09,1709651758.3492913
338,EN12,1709651758.3554626
339,EN15,1709651758.3602684
340,EN110,1709651758.3633828
341,EW14,1709651758.3702054
342,EW112,1709651758.373964
343,SW011,1709651758.386193
344,SW013,1709651758.390159
345,SN18,1709651758.397686
346,SE10,1709651758.403906
347,SE16,1709651758.4076073
348,SE17,1709651758.4113295
349,ES01,1709651758.6416843
350,ES03,1709651758.6455345
351,ES09,1709651758.6507642
352,EN12,1709651758.65963
353,EN15,1709651758.662693
354,EN110,1709651758.6666825
355,EW14,1709651758.6783426
356,EW112,1709651758.6820045
357,SW011,1709651758.6917295
358,SW013,1709651758.6951036
359,SN18,1709651758.7016363
360,SE10,1709651758.7091036
361,SE16,1709651758.7125392
362,SE17,1709651758.7159371
363,ES01,1709651758.9505286
364,ES03,1709651758.9538562
365,ES09,1709651758.9577558
366,EN12,1709651758.9657123
367,EN15,1709651758.969496
368,EN110,1709651758.9754353
369,EW14,1709651758.980638
370,EW112,1709651758.9837058
371,SW011,1709651758.9904394
372,SW013,1709651758.9986103
373,SN18,1709651759.0076132
374,SE10,1709651759.0163767
375,SE16,1709651759.0204406
376,SE17,1709651759.0240705
377,SE114,1709651759.0277312
378,ES01,1709651759.2406967
379,ES03,1709651759.245436
380,ES09,1709651759.2494335
381,EN12,1709651759.2588148
382,EN15,1709651759.2623537
383,EN110,1709651759.2658398
384,EW14,1709651759.2736595
385,EW112,1709651759.2771842
386,SW011,1709651759.2854052
387,SW013,1709651759.2889102
388,SN18,1709651759.2957597
389,SE10,1709651759.3020341
390,SE16,1709651759.305887
391,SE17,1709651759.3112016
392,SE114,1709651759.3161428
393,ES01,1709651759.5409164
394,ES03,1709651759.5445013
395,ES09,1709651759.551199
396,EN12,1709651759.5588481
397,EN15,1709651759.566223
398,EN110,1709651759.5706928
399,EW14,1709651759.5796282
400,EW112,1709651759.5836635
401,SW011,1709651759.5897553
402,SW013,1709651759.595861
403,SN18,1709651759.602424
404,SE10,1709651759.6089964
405,SE16,1709651759.6131911
406,SE17,1709651759.6167638
407,SE114,1709651759.6204684
408,ES01,1709651759.8443942
409,ES03,1709651759.8497212
410,ES09,1709651759.853821
411,EN12,1709651759.865605
412,EN15,1709651759.8687947
413,EN110,1709651759.8722024
414,EW14,1709651759.8797536
415,EW112,1709651759.8834424
416,SW011,1709651759.8899748
417,SW013,1709651759.8931544
418,SN18,1709651759.899426
419,SE10,1709651759.9078286
420,SE16,1709651759.9117923
421,SE17,1709651759.9170423
422,SE114,1709651759.922535
423,ES01,1709651760.1478643
424,ES03,1709651760.1505964
425,ES09,1709651760.1538112
426,EN12,1709651760.160347
427,EN15,1709651760.1652126
428,EN110,1709651760.1687143
429,EW14,1709651760.176105
430,EW112,1709651760.179611
431,SW011,1709651760.1912265
432,SW013,1709651760.194479
433,SN18,1709651760.1992028
434,SN115,1709651760.2019267
435,SE10,1709651760.212821
436,SE16,1709651760.2169747
437,SE17,1709651760.2204218
438,SE114,1709651760.22528
439,ES01,1709651760.4523532
440,ES03,1709651760.45657
441,ES09,1709651760.4594514
442,EN12,1709651760.4665318
443,EN15,1709651760.4747932
444,EN110,1709651760.478731
445,EW14,1709651760.486379
446,EW112,1709651760.4927833
447,SW011,1709651760.5002258
448,SW013,1709651760.50554
449,SN18,1709651760.5124166
450,SN115,1709651760.5159469
451,SE10,1709651760.523818
452,SE16,1709651760.5280957
453,SE17,1709651760.5325394
454,SE114,1709651760.5366883
455,SE116,1709651760.5419698
456,ES01,1709651760.7417912
457,ES03,1709651760.7483983
458,ES09,1709651760.7520058
459,EN12,1709651760.759516
460,EN15,1709651760.7648902
461,EN110,1709651760.7684495
462,EW14,1709651760.7755558
463,EW112,1709651760.7828748
464,SW011,1709651760.7884524
465,SW013,1709651760.7909787
466,SN18,1709651760.7979789
467,SN115,1709651760.8020692
468,SE10,1709651760.8082445
469,SE16,1709651760.81267
470,SE17,1709651760.8161511
471,SE114,1709651760.8188846
472,SE116,1709651760.8236487
473,ES01,1709651761.0399365
474,ES03,1709651761.0438306
475,ES09,1709651761.0473523
476,EN12,1709651761.0536432
477,EN15,1709651761.0575376
478,EN110,1709651761.0615535
479,EW14,1709651761.0732021
480,EW112,1709651761.0781887
481,SW011,1709651761.0837004
482,SW013,1709651761.0882242
483,SN18,1709651761.0955467
484,SN115,1709651761.0986018
485,SE10,1709651761.1054974
486,SE16,1709651761.1108155
487,SE17,1709651761.1143434
488,SE114,1709651761.1178057
489,SE116,1709651761.1232033
490,ES01,1709651761.3425214
491,ES03,1709651761.346116
492,ES09,1709651761.349947
493,EN12,1709651761.357064
494,EN15,1709651761.3612957
495,EN110,1709651761.3648472
496,EW14,1709651761.372701
497,EW112,1709651761.3763695
498,SW011,1709651761.3840413
499,SW013,1709651761.3902748
500,SN18,1709651761.397844
501,SN115,1709651761.4013314
502,SE10,1709651761.4070292
503,SE16,1709651761.4108422
504,SE17,1709651761.4148474
505,SE114,1709651761.4190376
506,SE116,1709651761.4227161
507,ES01,1709651761.641312
508,ES03,1709651761.6456866
509,ES09,1709651761.6499364
510,EN12,1709651761.6570606
511,EN15,1709651761.6620123
512,EN110,1709651761.6658523
513,EW14,1709651761.67191
514,EW112,1709651761.6751678
515,SW011,1709651761.680931
516,SW013,1709651761.6866426
517,SN18,1709651761.6935463
518,SN115,1709651761.699965
519,SE10,1709651761.707281
520,SE16,1709651761.7112389
521,SE17,1709651761.717301
522,SE114,1709651761.7210674
523,SE116,1709651761.7254615
524,ES01,1709651761.9430513
525,ES03,1709651761.9466605
526,ES09,1709651761.9505544
527,EN12,1709651761.9596045
528,EN15,1709651761.9641342
529,EN110,1709651761.9744942
530,EW14,1709651761.980638
531,EW112,1709651761.98474
532,SW011,1709651761.9987385
533,SW013,1709651762.0076008
534,SN18,1709651762.0155668
535,SN115,1709651762.0195901
536,SE10,1709651762.0275762
537,SE16,1709651762.0319827
538,SE17,1709651762.0352144
539,SE114,1709651762.0403576
540,SE116,1709651762.0442216
541,ES01,1709651762.2466297
542,ES03,1709651762.256335
543,ES09,1709651762.260213
544,ES017,1709651762.2640047
545,EN12,1709651762.271236
546,EN15,1709651762.2757878
547,EN110,1709651762.279207
548,EW14,1709651762.2848785
549,EW112,1709651762.291167
550,SW011,1709651762.2974524
551,SW013,1709651762.3044648
552,SN18,1709651762.3124125
553,SN115,1709651762.3159027
554,SE10,1709651762.3238034
555,SE16,1709651762.3279212
556,SE17,1709651762.333022
557,SE114,1709651762.337625
558,SE116,1709651762.3427038
559,ES01,1709651762.5540495
560,ES03,1709651762.56112
561,ES09,1709651762.5672674
562,ES017,1709651762.5713434
563,EN12,1709651762.5831113
564,EN15,1709651762.5855713
565,EN110,1709651762.589299
566,EW14,1709651762.594704
567,EW112,1709651762.5987902
568,SW011,1709651762.606958
569,SW013,1709651762.60982
570,SN18,1709651762.6170986
571,SN115,1709651762.6218078
572,SN118,1709651762.6250644
573,SE10,1709651762.630406
574,SE16,1709651762.63483
