,approachLeg,waitTime
0,SW0,13.922475576400757
1,WS1,13.131630182266235
2,SW0,16.074212312698364
3,WS1,15.617636442184448
4,SW0,23.306686639785767
5,WS1,15.54965877532959
6,SN1,18.40867829322815
7,NS1,6.6429808139801025
8,SW0,12.496664047241211
9,WS1,22.420400142669678
10,SN1,34.929590702056885
11,NW1,13.476667642593384
