# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
28.5941606;-15.04;-0.81;3.3753719;-0.032024;8;0
28.7941198;-15.01;-0.81;3.3685979;-0.0357296;8;0
28.9940789;-15;-0.81;3.3610827;-0.0394341;8;0
29.1940381;-14.98;-0.81;3.3528291;-0.04312;8;0
29.3939973;-14.97;-0.81;3.3438379;-0.0468107;8;0
29.5939564;-14.91;-0.81;3.3341088;-0.0504978;8;0
29.7939156;-14.9;-0.81;3.3236423;-0.0541892;8;0
29.9938747;-14.87;-0.81;3.3124371;-0.0578859;8;0
30.1938339;-14.85;-0.81;3.3004927;-0.0615821;8;0
30.3937931;-14.82;-0.81;3.2878083;-0.0652915;8;0
30.5937522;-14.79;-0.81;3.2743813;-0.0690022;8;0
30.7937114;-14.76;-0.81;3.2602114;-0.0727271;8;0
30.9936706;-14.73;-0.81;3.2452957;-0.0764659;8;0
31.1936297;-14.69;-0.81;3.2296308;-0.0802105;8;0
31.3935889;-14.68;-0.81;3.2132159;-0.0839823;8;0
31.5935481;-14.66;-0.81;3.1960443;-0.0877633;8;0
31.7935072;-14.65;-0.81;3.1781145;-0.0915739;8;0
31.9934664;-14.63;-0.81;3.1594211;-0.0954114;8;0
32.1934256;-14.62;-0.81;3.139957;-0.0992597;8;0
32.3933847;-14.58;-0.81;3.1197214;-0.1031558;8;0
32.5933439;-14.55;-0.81;3.0987023;-0.10707;8;0
32.7933031;-14.54;-0.81;3.0768968;-0.1110342;8;0
32.9932622;-14.53;-0.81;3.0542958;-0.1150466;8;0
33.1932214;-14.5;-0.81;3.0308852;-0.1190934;8;0
33.3931805;-14.47;-0.81;3.0066621;-0.1232163;8;0
33.5931397;-14.44;-0.81;2.9816039;-0.1274302;8;0
33.7930989;-14.43;-0.81;2.9556913;-0.1317578;8;0
33.993058;-14.39;-0.81;2.9289081;-0.1361847;8;0
34.1930172;-14.38;-0.81;2.9012102;-0.1408404;8;0
34.3929764;-14.35;-0.81;2.8725743;-0.1456162;8;0
34.5929355;-14.34;-0.81;2.8430647;-0.1490357;8;0
34.7928947;-14.31;-0.81;2.8129917;-0.1517739;8;0
34.9928539;-14.28;-0.81;2.7823784;-0.1535787;8;0
35.192813;-14.27;-0.81;2.7520722;-0.1495696;8;0
35.3927722;-14.26;-0.81;2.7225572;-0.1456535;8;0
35.5927314;-14.25;-0.81;2.6938599;-0.1411925;8;0
35.7926905;-14.24;-0.81;2.6661015;-0.1364693;8;0
35.9926497;-14.22;-0.81;2.6392743;-0.1318691;8;0
36.1926089;-14.21;-0.81;2.6133524;-0.1274524;8;0
36.392568;-14.19;-0.81;2.5882998;-0.1231136;8;0
36.5925272;-14.18;-0.81;2.5641106;-0.118853;8;0
36.7924864;-14.15;-0.81;2.5407668;-0.1146479;8;0
36.9924455;-14.1;-0.81;2.5182532;-0.1105171;8;0
37.1924047;-14.07;-0.81;2.496566;-0.1064387;8;0
37.3923638;-14.04;-0.81;2.4756836;-0.1024154;8;0
37.592323;-14.03;-0.81;2.4556047;-0.0984223;8;0
37.7922822;-14;-0.81;2.4363218;-0.0944562;8;0
37.9922413;-13.99;-0.81;2.4178247;-0.0905349;8;0
38.1922005;-13.96;-0.81;2.4001146;-0.0866255;8;0
38.3921597;-13.91;-0.81;2.3831797;-0.0827512;8;0
38.5921188;-13.9;-0.81;2.3670184;-0.0788969;8;0
38.792078;-13.89;-0.81;2.3516265;-0.0750587;8;0
38.9920372;-13.86;-0.81;2.3369982;-0.0712453;8;0
39.1919963;-13.85;-0.81;2.3231342;-0.0674304;8;0
39.3919555;-13.84;-0.81;2.3100303;-0.0636346;8;0
39.5919147;-13.81;-0.81;2.2976847;-0.0598421;8;0
39.7918738;-13.8;-0.81;2.2860977;-0.0560533;8;0
39.991833;-13.78;-0.81;2.2752671;-0.0522674;8;0
40.1917922;-13.77;-0.81;2.2651982;-0.0484402;8;0
40.3917513;-13.73;-0.81;2.2558944;-0.0446199;8;0
40.5917105;-13.72;-0.81;2.2473589;-0.040722;8;0
40.7916697;-13.68;-0.81;2.2396095;-0.0367881;8;0
40.9916288;-13.67;-0.81;2.2326447;-0.0329658;8;0
41.191588;-13.64;-0.81;2.2263854;-0.0296353;8;0
41.3915471;-13.63;-0.81;2.220793;-0.0263021;8;0
41.5915063;-13.6;-0.81;2.2158671;-0.0229675;8;0
41.7914655;-13.57;-0.81;2.2116083;-0.0196288;8;0
41.9914246;-13.52;-0.81;2.2080096;-0.0167279;8;0
42.1913838;-13.51;-0.81;2.2047526;-0.0158485;8;0
42.391343;-13.47;-0.81;2.2016715;-0.014969;8;0
42.5913021;-13.46;-0.81;2.1987319;-0.0145939;8;0
42.7912613;-13.44;-0.81;2.1958275;-0.0144566;8;0
42.9912205;-13.38;-0.81;2.1929505;-0.0143194;8;0
43.1911796;-13.33;-0.81;2.1901009;-0.0141818;8;0
43.3911388;-13.31;-0.81;2.1872789;-0.0140442;8;0
43.591098;-13.27;-0.81;2.1844844;-0.013907;8;0
43.7910571;-13.26;-0.81;2.1817172;-0.0137701;8;0
43.9910163;-13.2;-0.81;2.1789775;-0.0136333;8;0
44.1909755;-13.19;-0.81;2.176265;-0.0134969;8;0
44.3909346;-13.13;-0.81;2.1735798;-0.0133605;8;0
44.5908938;-13.1;-0.81;2.1709219;-0.0132245;8;0
44.790853;-13.08;-0.81;2.1682911;-0.0130886;8;0
44.9908121;-13.07;-0.81;2.1656875;-0.0129529;8;0
45.1907713;-13.06;-0.81;2.163111;-0.0128175;8;0
45.3907304;-13.02;-0.81;2.1605616;-0.0126821;8;0
45.5906896;-12.97;-0.81;2.1580392;-0.0125471;8;0
45.7906488;-12.96;-0.81;2.1555438;-0.0124122;8;0
45.9906079;-12.92;-0.81;2.1530753;-0.0122774;8;0
46.1905671;-12.9;-0.81;2.1506338;-0.012143;8;0
46.3905263;-12.87;-0.81;2.1482191;-0.0120086;8;0
46.5904854;-12.85;-0.81;2.1458313;-0.0118744;8;0
46.7904446;-12.77;-0.81;2.1434703;-0.0117405;8;0
46.9904038;-12.74;-0.81;2.1411361;-0.0116066;8;0
47.1903629;-12.72;-0.81;2.1388286;-0.011473;8;0
47.3903221;-12.68;-0.81;2.1365478;-0.0113395;8;0
47.5902813;-12.67;-0.81;2.1342937;-0.0112062;8;0
47.7902404;-12.63;-0.81;2.1320662;-0.0110731;8;0
47.9901996;-12.57;-0.81;2.1298653;-0.01094;8;0
48.1901588;-12.55;-0.81;2.1276911;-0.0108073;8;0
48.3901179;-12.54;-0.81;2.1255433;-0.0106745;8;0
48.5900771;-12.5;-0.81;2.1234221;-0.010542;8;0
48.7900363;-12.49;-0.81;2.1213274;-0.0104097;8;0
48.9899954;-12.44;-0.81;2.1192591;-0.0102774;8;0
49.1899546;-12.41;-0.81;2.1172172;-0.0101453;8;0
49.3899137;-12.35;-0.81;2.1152018;-0.0100133;8;0
49.5898729;-12.33;-0.81;2.1132127;-0.0098816;8;0
49.7898321;-12.3;-0.81;2.1112499;-0.0097499;8;0
49.9897912;-12.28;-0.81;2.1093135;-0.0096183;8;0
50.1897504;-12.27;-0.81;2.1074034;-0.0094869;8;0
