# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
19.9959165;5.57;-18.68;3.4057854;-0.0000462;8;0
20.1958757;5.57;-18.64;3.4057755;-0.0000526;8;0
20.3958348;5.57;-18.59;3.4057643;-0.000059;8;0
20.595794;5.57;-18.55;3.4057519;-0.0000657;8;0
20.7957532;5.57;-18.51;3.4057381;-0.0000725;8;0
20.9957123;5.57;-18.47;3.4057229;-0.0000793;8;0
21.1956715;5.57;-18.43;3.4057063;-0.000086;8;0
21.3956307;5.57;-18.39;3.4056885;-0.0000927;8;0
21.5955898;5.57;-18.35;3.4056693;-0.000099;8;0
21.795549;5.57;-18.31;3.4056489;-0.0001051;8;0
21.9955081;5.57;-18.27;3.4056273;-0.0001108;8;0
22.1954673;5.57;-18.23;3.4056048;-0.0001138;8;0
22.3954265;5.57;-18.18;3.4055818;-0.0001167;8;0
22.5953856;5.57;-18.14;3.4055582;-0.000118;8;0
22.7953448;5.57;-18.1;3.4055346;-0.0001181;8;0
22.995304;5.57;-18.06;3.405511;-0.000118;8;0
23.1952631;5.57;-18.01;3.4054876;-0.0001155;8;0
23.3952223;5.57;-17.97;3.4054648;-0.0001131;8;0
23.5951815;5.57;-17.93;3.4054425;-0.0001091;8;0
23.7951406;5.57;-17.91;3.4054212;-0.0001041;8;0
23.9950998;5.57;-17.88;3.4054009;-0.0000989;8;0
24.195059;5.57;-17.83;3.4053818;-0.0000915;8;0
24.3950181;5.57;-17.79;3.4053643;-0.0000842;8;0
24.5949773;5.57;-17.75;3.4053483;-0.0000754;8;0
24.7949365;5.57;-17.72;3.4053342;-0.0000656;8;0
24.9948956;5.57;-17.68;3.405322;-0.0000552;8;0
25.1948548;5.57;-17.63;3.4053126;-0.0000389;8;0
25.394814;5.57;-17.59;3.4053065;-0.0000226;8;0
25.5947731;5.57;-17.55;3.4053042;0.0000032;8;0
25.7947323;5.57;-17.51;3.405308;0.0000352;8;0
25.9946914;5.57;-17.47;3.4053179;0.0000305;8;0
26.1946506;5.57;-17.42;3.4052921;-0.0002878;8;0
26.3946098;5.58;-17.38;3.4052028;-0.0006062;8;0
26.5945689;5.58;-17.34;3.4049954;-0.00182;8;0
26.7945281;5.58;-17.3;3.4044521;-0.0036145;8;0
26.9944873;5.58;-17.25;3.4035492;-0.0054763;8;0
27.1944464;5.58;-17.21;3.4022122;-0.007897;8;0
27.3944056;5.58;-17.17;3.4003912;-0.0103164;8;0
27.5943648;5.58;-17.13;3.3980418;-0.0134694;8;0
27.7943239;5.58;-17.09;3.3949863;-0.0170916;8;0
27.9942831;5.58;-17.04;3.3912062;-0.020731;8;0
28.1942423;5.58;-17;3.3866831;-0.0245107;8;0
28.3942014;5.58;-16.96;3.3814039;-0.0282908;8;0
28.5941606;5.58;-16.92;3.3753719;-0.032024;8;0
28.7941198;5.58;-16.87;3.3685979;-0.0357296;8;0
28.9940789;5.58;-16.83;3.3610827;-0.0394341;8;0
29.1940381;5.58;-16.79;3.3528291;-0.04312;8;0
29.3939973;5.58;-16.75;3.3438379;-0.0468107;8;0
29.5939564;5.58;-16.71;3.3341088;-0.0504978;8;0
29.7939156;5.58;-16.66;3.3236423;-0.0541892;8;0
29.9938747;5.58;-16.62;3.3124371;-0.0578859;8;0
30.1938339;5.58;-16.58;3.3004927;-0.0615821;8;0
30.3937931;5.58;-16.54;3.2878083;-0.0652915;8;0
30.5937522;5.58;-16.49;3.2743813;-0.0690022;8;0
30.7937114;5.58;-16.45;3.2602114;-0.0727271;8;0
30.9936706;5.58;-16.41;3.2452957;-0.0764659;8;0
31.1936297;5.58;-16.37;3.2296308;-0.0802105;8;0
31.3935889;5.58;-16.33;3.2132159;-0.0839823;8;0
31.5935481;5.58;-16.28;3.1960443;-0.0877633;8;0
31.7935072;5.58;-16.24;3.1781145;-0.0915739;8;0
31.9934664;5.58;-16.22;3.1594211;-0.0954114;8;0
32.1934256;5.58;-16.19;3.139957;-0.0992597;8;0
32.3933847;5.58;-16.15;3.1197214;-0.1031558;8;0
32.5933439;5.58;-16.07;3.0987023;-0.10707;8;0
32.7933031;5.58;-16.03;3.0768968;-0.1110342;8;0
32.9932622;5.58;-15.98;3.0542958;-0.1150466;8;0
33.1932214;5.58;-15.9;3.0308852;-0.1190934;8;0
33.3931805;5.58;-15.88;3.0066621;-0.1232163;8;0
33.5931397;5.58;-15.85;2.9816039;-0.1274302;8;0
33.7930989;5.58;-15.81;2.9556913;-0.1317578;8;0
33.993058;5.59;-15.77;2.9289081;-0.1361847;8;0
34.1930172;5.59;-15.72;2.9012102;-0.1408404;8;0
34.3929764;5.59;-15.68;2.8725743;-0.1456162;8;0
34.5929355;5.59;-15.66;2.8430647;-0.1490357;8;0
34.7928947;5.59;-15.62;2.8129917;-0.1517739;8;0
34.9928539;5.59;-15.58;2.7823784;-0.1535787;8;0
35.192813;5.59;-15.51;2.7520722;-0.1495696;8;0
35.3927722;5.59;-15.47;2.7225572;-0.1456535;8;0
35.5927314;5.59;-15.43;2.6938599;-0.1411925;8;0
35.7926905;5.59;-15.39;2.6661015;-0.1364693;8;0
35.9926497;5.59;-15.34;2.6392743;-0.1318691;8;0
36.1926089;5.59;-15.3;2.6133524;-0.1274524;8;0
36.392568;5.59;-15.26;2.5882998;-0.1231136;8;0
36.5925272;5.59;-15.22;2.5641106;-0.118853;8;0
36.7924864;5.59;-15.17;2.5407668;-0.1146479;8;0
36.9924455;5.59;-15.13;2.5182532;-0.1105171;8;0
37.1924047;5.59;-15.09;2.496566;-0.1064387;8;0
37.3923638;5.59;-15.05;2.4756836;-0.1024154;8;0
37.592323;5.59;-15.01;2.4556047;-0.0984223;8;0
37.7922822;5.59;-14.96;2.4363218;-0.0944562;8;0
37.9922413;5.59;-14.92;2.4178247;-0.0905349;8;0
38.1922005;5.59;-14.88;2.4001146;-0.0866255;8;0
38.3921597;5.59;-14.85;2.3831797;-0.0827512;8;0
38.5921188;5.59;-14.81;2.3670184;-0.0788969;8;0
38.792078;5.59;-14.76;2.3516265;-0.0750587;8;0
38.9920372;5.59;-14.72;2.3369982;-0.0712453;8;0
39.1919963;5.59;-14.7;2.3231342;-0.0674304;8;0
39.3919555;5.59;-14.67;2.3100303;-0.0636346;8;0
39.5919147;5.59;-14.63;2.2976847;-0.0598421;8;0
39.7918738;5.59;-14.58;2.2860977;-0.0560533;8;0
39.991833;5.59;-14.54;2.2752671;-0.0522674;8;0
40.1917922;5.59;-14.5;2.2651982;-0.0484402;8;0
40.3917513;5.59;-14.46;2.2558944;-0.0446199;8;0
40.5917105;5.59;-14.41;2.2473589;-0.040722;8;0
40.7916697;5.59;-14.37;2.2396095;-0.0367881;8;0
40.9916288;5.59;-14.34;2.2326447;-0.0329658;8;0
41.191588;5.59;-14.3;2.2263854;-0.0296353;8;0
41.3915471;5.59;-14.26;2.220793;-0.0263021;8;0
41.5915063;5.59;-14.21;2.2158671;-0.0229675;8;0
41.7914655;5.59;-14.17;2.2116083;-0.0196288;8;0
41.9914246;5.6;-14.13;2.2080096;-0.0167279;8;0
42.1913838;5.6;-14.09;2.2047526;-0.0158485;8;0
42.391343;5.6;-14.01;2.2016715;-0.014969;8;0
42.5913021;5.6;-13.97;2.1987319;-0.0145939;8;0
42.7912613;5.6;-13.93;2.1958275;-0.0144566;8;0
42.9912205;5.6;-13.89;2.1929505;-0.0143194;8;0
43.1911796;5.6;-13.84;2.1901009;-0.0141818;8;0
43.3911388;5.6;-13.8;2.1872789;-0.0140442;8;0
43.591098;5.6;-13.76;2.1844844;-0.013907;8;0
43.7910571;5.6;-13.72;2.1817172;-0.0137701;8;0
43.9910163;5.6;-13.68;2.1789775;-0.0136333;8;0
44.1909755;5.6;-13.63;2.176265;-0.0134969;8;0
44.3909346;5.6;-13.59;2.1735798;-0.0133605;8;0
44.5908938;5.6;-13.55;2.1709219;-0.0132245;8;0
44.790853;5.6;-13.48;2.1682911;-0.0130886;8;0
44.9908121;5.6;-13.43;2.1656875;-0.0129529;8;0
45.1907713;5.6;-13.39;2.163111;-0.0128175;8;0
45.3907304;5.6;-13.35;2.1605616;-0.0126821;8;0
45.5906896;5.6;-13.31;2.1580392;-0.0125471;8;0
45.7906488;5.6;-13.26;2.1555438;-0.0124122;8;0
45.9906079;5.6;-13.22;2.1530753;-0.0122774;8;0
46.1905671;5.6;-13.18;2.1506338;-0.012143;8;0
46.3905263;5.6;-13.14;2.1482191;-0.0120086;8;0
46.5904854;5.6;-13.11;2.1458313;-0.0118744;8;0
46.7904446;5.6;-13.06;2.1434703;-0.0117405;8;0
46.9904038;5.6;-13.02;2.1411361;-0.0116066;8;0
47.1903629;5.6;-12.98;2.1388286;-0.011473;8;0
47.3903221;5.6;-12.94;2.1365478;-0.0113395;8;0
47.5902813;5.6;-12.89;2.1342937;-0.0112062;8;0
47.7902404;5.6;-12.85;2.1320662;-0.0110731;8;0
47.9901996;5.6;-12.81;2.1298653;-0.01094;8;0
48.1901588;5.6;-12.77;2.1276911;-0.0108073;8;0
48.3901179;5.6;-12.73;2.1255433;-0.0106745;8;0
48.5900771;5.6;-12.68;2.1234221;-0.010542;8;0
48.7900363;5.6;-12.65;2.1213274;-0.0104097;8;0
48.9899954;5.6;-12.61;2.1192591;-0.0102774;8;0
49.1899546;5.6;-12.57;2.1172172;-0.0101453;8;0
49.3899137;5.6;-12.53;2.1152018;-0.0100133;8;0
49.5898729;5.61;-12.48;2.1132127;-0.0098816;8;0
49.7898321;5.61;-12.44;2.1112499;-0.0097499;8;0
49.9897912;5.61;-12.4;2.1093135;-0.0096183;8;0
50.1897504;5.61;-12.36;2.1074034;-0.0094869;8;0
50.3897096;5.61;-12.31;2.1055195;-0.0093556;8;0
50.5896687;5.61;-12.27;2.1036619;-0.0092245;8;0
50.7896279;5.61;-12.23;2.1018305;-0.0090935;8;0
50.9895871;5.61;-12.19;2.1000253;-0.0089625;8;0
51.1895462;5.61;-12.15;2.0982462;-0.0088317;8;0
51.3895054;5.61;-12.1;2.0964933;-0.0087009;8;0
51.5894646;5.61;-12.06;2.0947665;-0.0085704;8;0
51.7894237;5.61;-12.02;2.0930658;-0.0084401;8;0
51.9893829;5.61;-12;2.0913912;-0.0083097;8;0
52.1893421;5.61;-11.97;2.0897426;-0.0081796;8;0
52.3893012;5.61;-11.92;2.08812;-0.0080494;8;0
52.5892604;5.61;-11.85;2.0865235;-0.0079194;8;0
52.7892196;5.61;-11.81;2.0849529;-0.0077894;8;0
52.9891787;5.61;-11.77;2.0834083;-0.0076596;8;0
53.1891379;5.61;-11.74;2.0818897;-0.0075299;8;0
53.389097;5.61;-11.7;2.080397;-0.0074002;8;0
53.5890562;5.61;-11.66;2.0789302;-0.0072707;8;0
53.7890154;5.61;-11.6;2.0774893;-0.0071412;8;0
53.9889745;5.61;-11.55;2.0760743;-0.0070118;8;0
54.1889337;5.61;-11.51;2.0746851;-0.0068825;8;0
54.3888929;5.61;-11.49;2.0733218;-0.0067533;8;0
54.588852;5.61;-11.46;2.0719844;-0.0066242;8;0
54.7888112;5.61;-11.42;2.0706727;-0.0064952;8;0
54.9887704;5.61;-11.37;2.0693868;-0.0063663;8;0
55.1887295;5.61;-11.33;2.0681267;-0.0062374;8;0
55.3886887;5.61;-11.29;2.0668923;-0.0061086;8;0
55.5886479;5.61;-11.27;2.0656837;-0.0059799;8;0
55.788607;5.61;-11.23;2.0645008;-0.0058513;8;0
55.9885662;5.61;-11.18;2.0633437;-0.0057228;8;0
56.1885254;5.61;-11.14;2.0622122;-0.0055943;8;0
56.3884845;5.61;-11.1;2.0611064;-0.0054659;8;0
56.5884437;5.61;-11.06;2.0600263;-0.0053376;8;0
56.7884029;5.61;-11.02;2.0589718;-0.0052094;8;0
56.988362;5.61;-10.94;2.0579429;-0.0050812;8;0
57.1883212;5.61;-10.9;2.0569397;-0.0049531;8;0
57.3882803;5.62;-10.86;2.0559621;-0.004825;8;0
57.5882395;5.62;-10.8;2.0550101;-0.0046971;8;0
57.7881987;5.62;-10.76;2.0540837;-0.0045692;8;0
57.9881578;5.62;-10.72;2.0531828;-0.0044413;8;0
58.188117;5.62;-10.68;2.0523075;-0.0043135;8;0
58.3880762;5.62;-10.61;2.0514578;-0.0041858;8;0
58.5880353;5.62;-10.57;2.0506335;-0.0040582;8;0
58.7879945;5.62;-10.53;2.0498348;-0.0039306;8;0
58.9879537;5.62;-10.49;2.0490616;-0.0038031;8;0
59.1879128;5.62;-10.45;2.0483139;-0.0036756;8;0
59.387872;5.62;-10.4;2.0475916;-0.0035482;8;0
59.5878312;5.62;-10.36;2.0468949;-0.0034209;8;0
59.7877903;5.62;-10.32;2.0462236;-0.0032937;8;0
59.9877495;5.62;-10.28;2.0455777;-0.0031664;8;0
60.1877087;5.62;-10.23;2.0449572;-0.0030393;8;0
60.3876678;5.62;-10.19;2.0443622;-0.0029122;8;0
60.587627;5.62;-10.15;2.0437926;-0.0027852;8;0
60.7875862;5.62;-10.12;2.0432483;-0.0026583;8;0
60.9875453;5.62;-10.08;2.0427295;-0.0025314;8;0
61.1875045;5.62;-10.03;2.042236;-0.0024046;8;0
61.3874636;5.62;-9.99;2.0417678;-0.0022778;8;0
61.5874228;5.62;-9.95;2.041325;-0.0021511;8;0
61.787382;5.62;-9.91;2.0409076;-0.0020245;8;0
61.9873411;5.62;-9.87;2.0405154;-0.0018979;8;0
62.1873003;5.62;-9.82;2.0401486;-0.0017714;8;0
62.3872595;5.62;-9.78;2.039807;-0.0016449;8;0
62.5872186;5.62;-9.74;2.0394907;-0.0015186;8;0
62.7871778;5.62;-9.7;2.0391997;-0.0013923;8;0
62.987137;5.62;-9.65;2.0389339;-0.001266;8;0
63.1870961;5.62;-9.61;2.0386934;-0.0011399;8;0
63.3870553;5.62;-9.57;2.0384781;-0.0010137;8;0
63.5870145;5.62;-9.53;2.038288;-0.0008877;8;0
63.7869736;5.62;-9.49;2.038123;-0.0007617;8;0
63.9869328;5.62;-9.46;2.0379833;-0.0006358;8;0
64.186892;5.62;-9.43;2.0378688;-0.00051;8;0
64.3868511;5.62;-9.39;2.0377794;-0.0003842;8;0
64.5868103;5.62;-9.35;2.0377151;-0.0002586;8;0
64.7867695;5.62;-9.31;2.0376759;-0.0001332;8;0
64.9867286;5.62;-9.26;2.0376618;-0.0000081;8;0
65.1866878;5.63;-9.22;2.0376726;0.0001158;8;0
65.3866469;5.63;-9.18;2.0377081;0.0002397;8;0
65.5866061;5.63;-9.14;2.0377682;0.0003598;8;0
65.7865653;5.63;-9.09;2.037852;0.0004785;8;0
65.9865244;5.63;-9.05;2.0379598;0.0006072;8;0
66.1864836;5.63;-9.01;2.0380976;0.0007711;8;0
