,approachLeg,waitTime
0,ES0,48.05288339
1,SE1,40.28193355
2,EW1,18.34967303
3,WE1,13.0899837
4,ES0,26.79514956
5,SW0,8.075176001
6,WS1,20.74755812
7,SN1,19.99481082
8,NS1,6.809280396
9,SN1,17.04636621
10,NS1,15.36420965
