,starttime,endtime,,
2397,1709167853,1709167853,,1.00136E-05
2398,1709167853,1709167853,,1.00136E-05
2399,1709167853,1709167853,,0
2400,1709167853,1709167853,,1.00136E-05
2401,1709167853,1709167853,,0
2402,1709167853,1709167853,,9.77516E-06
2403,1709167853,1709167853,,0
2404,1709167853,1709167853,,1.00136E-05
2405,1709167853,1709167853,,0
2406,1709167853,1709167853,,1.00136E-05
2407,1709167854,1709167854,,0
2408,1709167854,1709167854,,1.00136E-05
2409,1709167854,1709167854,,1.00136E-05
2410,1709167854,1709167854,,1.00136E-05
2411,1709167854,1709167854,,1.00136E-05
2412,1709167854,1709167854,,1.00136E-05
2413,1709167854,1709167854,,0.000319958
2414,1709167854,1709167854,,1.00136E-05
2415,1709167854,1709167854,,0
2416,1709167854,1709167854,,1.00136E-05
2417,1709167855,1709167855,,1.00136E-05
2418,1709167855,1709167855,,1.00136E-05
2419,1709167855,1709167855,,1.00136E-05
2420,1709167855,1709167855,,1.00136E-05
2421,1709167855,1709167855,,1.00136E-05
2422,1709167855,1709167855,,0
2423,1709167855,1709167855,,1.00136E-05
2424,1709167855,1709167855,,1.00136E-05
2425,1709167855,1709167855,,0
2426,1709167855,1709167855,,1.00136E-05
2427,1709167856,1709167856,,0
2428,1709167856,1709167856,,9.77516E-06
2429,1709167856,1709167856,,0
2430,1709167856,1709167856,,1.00136E-05
2431,1709167856,1709167856,,1.00136E-05
2432,1709167856,1709167856,,0
2433,1709167856,1709167856,,0
2434,1709167856,1709167856,,1.00136E-05
2435,1709167856,1709167856,,1.00136E-05
2436,1709167856,1709167856,,1.00136E-05
2437,1709167857,1709167857,,1.00136E-05
2438,1709167857,1709167857,,0
2439,1709167857,1709167857,,1.00136E-05
2440,1709167857,1709167857,,1.00136E-05
2441,1709167857,1709167857,,0
2442,1709167857,1709167857,,9.77516E-06
2443,1709167857,1709167857,,1.00136E-05
2444,1709167857,1709167857,,0
2445,1709167857,1709167857,,1.00136E-05
2446,1709167857,1709167857,,0
2447,1709167858,1709167858,,1.00136E-05
2448,1709167858,1709167858,,1.00136E-05
2449,1709167858,1709167858,,1.00136E-05
2450,1709167858,1709167858,,1.00136E-05
2451,1709167858,1709167858,,1.00136E-05
2452,1709167858,1709167858,,0
2453,1709167858,1709167858,,1.00136E-05
2454,1709167858,1709167858,,9.77516E-06
2455,1709167858,1709167858,,0
2456,1709167858,1709167858,,1.00136E-05
2457,1709167859,1709167859,,0
2458,1709167859,1709167859,,1.00136E-05
2459,1709167859,1709167859,,4.00543E-05
2460,1709167859,1709167859,,1.00136E-05
2461,1709167859,1709167859,,0
2462,1709167859,1709167859,,0
2463,1709167859,1709167859,,3.00407E-05
2464,1709167859,1709167859,,1.00136E-05
2465,1709167859,1709167859,,0
2466,1709167859,1709167859,,0
2467,1709167860,1709167860,,0
2468,1709167860,1709167860,,0
2469,1709167860,1709167860,,0
2470,1709167860,1709167860,,0
2471,1709167860,1709167860,,0
2472,1709167860,1709167860,,0
2473,1709167860,1709167860,,1.00136E-05
2474,1709167860,1709167860,,1.00136E-05
2475,1709167860,1709167860,,1.00136E-05
2476,1709167860,1709167860,,1.00136E-05
2477,1709167861,1709167861,,1.00136E-05
2478,1709167861,1709167861,,0
2479,1709167861,1709167861,,0
2480,1709167861,1709167861,,1.00136E-05
2481,1709167861,1709167861,,0
2482,1709167861,1709167861,,1.00136E-05
2483,1709167861,1709167861,,0
2484,1709167861,1709167861,,9.77516E-06
2485,1709167861,1709167861,,0
2486,1709167861,1709167861,,1.00136E-05
2487,1709167862,1709167862,,0
2488,1709167862,1709167862,,1.00136E-05
2489,1709167862,1709167862,,1.00136E-05
2490,1709167862,1709167862,,0
2491,1709167862,1709167862,,0
2492,1709167862,1709167862,,0
2493,1709167862,1709167862,,0
2494,1709167862,1709167862,,1.00136E-05
2495,1709167862,1709167862,,1.00136E-05
2496,1709167862,1709167862,,1.00136E-05
2497,1709167863,1709167863,,1.00136E-05
2498,1709167863,1709167863,,1.00136E-05
2499,1709167863,1709167863,,1.00136E-05
2500,1709167863,1709167863,,0
2501,1709167863,1709167863,,1.00136E-05
2502,1709167863,1709167863,,1.00136E-05
2503,1709167863,1709167863,,1.00136E-05
2504,1709167863,1709167863,,0
2505,1709167863,1709167863,,0
2506,1709167863,1709167863,,0
2507,1709167864,1709167864,,1.00136E-05
2508,1709167864,1709167864,,1.00136E-05
2509,1709167864,1709167864,,0
2510,1709167864,1709167864,,1.00136E-05
2511,1709167864,1709167864,,1.00136E-05
2512,1709167864,1709167864,,1.00136E-05
2513,1709167864,1709167864,,0
2514,1709167864,1709167864,,1.00136E-05
2515,1709167864,1709167864,,1.00136E-05
2516,1709167864,1709167864,,9.77516E-06
2517,1709167865,1709167865,,1.00136E-05
2518,1709167865,1709167865,,1.00136E-05
2519,1709167865,1709167865,,1.00136E-05
2520,1709167865,1709167865,,1.00136E-05
2521,1709167865,1709167865,,1.00136E-05
2522,1709167865,1709167865,,0
2523,1709167865,1709167865,,1.00136E-05
2524,1709167865,1709167865,,1.00136E-05
2525,1709167865,1709167865,,1.00136E-05
2526,1709167865,1709167865,,1.00136E-05
2527,1709167866,1709167866,,1.00136E-05
2528,1709167866,1709167866,,1.00136E-05
2529,1709167866,1709167866,,1.00136E-05
2530,1709167866,1709167866,,0
2531,1709167866,1709167866,,1.00136E-05
2532,1709167866,1709167866,,1.00136E-05
2533,1709167866,1709167866,,0
2534,1709167866,1709167866,,0
2535,1709167866,1709167866,,0
2536,1709167866,1709167866,,1.00136E-05
2537,1709167867,1709167867,,0
2538,1709167867,1709167867,,0
2539,1709167867,1709167867,,1.00136E-05
2540,1709167867,1709167867,,0
2541,1709167867,1709167867,,2.00272E-05
2542,1709167867,1709167867,,1.97887E-05
2543,1709167867,1709167867,,1.00136E-05
2544,1709167867,1709167867,,1.97887E-05
2545,1709167867,1709167867,,2.00272E-05
2546,1709167867,1709167867,,2.00272E-05
2547,1709167868,1709167868,,2.00272E-05
2548,1709167868,1709167868,,2.00272E-05
2549,1709167868,1709167868,,2.00272E-05
2550,1709167868,1709167868,,2.00272E-05
2551,1709167868,1709167868,,2.00272E-05
2552,1709167868,1709167868,,2.00272E-05
2553,1709167868,1709167868,,1.00136E-05
2554,1709167868,1709167868,,2.00272E-05
2555,1709167868,1709167868,,2.00272E-05
2556,1709167868,1709167868,,1.00136E-05
2557,1709167869,1709167869,,1.00136E-05
2558,1709167869,1709167869,,1.97887E-05
2559,1709167869,1709167869,,2.00272E-05
2560,1709167869,1709167869,,3.00407E-05
2561,1709167869,1709167869,,2.00272E-05
2562,1709167869,1709167869,,2.00272E-05
2563,1709167869,1709167869,,2.00272E-05
2564,1709167869,1709167869,,3.00407E-05
2565,1709167869,1709167869,,2.00272E-05
2566,1709167869,1709167869,,2.00272E-05
2567,1709167870,1709167870,,1.00136E-05
2568,1709167870,1709167870,,3.00407E-05
2569,1709167870,1709167870,,2.00272E-05
2570,1709167870,1709167870,,2.00272E-05
2571,1709167870,1709167870,,1.97887E-05
2572,1709167870,1709167870,,2.00272E-05
2573,1709167870,1709167870,,2.00272E-05
2574,1709167870,1709167870,,2.00272E-05
2575,1709167870,1709167870,,2.00272E-05
2576,1709167870,1709167870,,2.00272E-05
2577,1709167871,1709167871,,1.97887E-05
2578,1709167871,1709167871,,2.00272E-05
2579,1709167871,1709167871,,1.00136E-05
2580,1709167871,1709167871,,2.00272E-05
2581,1709167871,1709167871,,2.00272E-05
2582,1709167871,1709167871,,2.00272E-05
2583,1709167871,1709167871,,2.00272E-05
2584,1709167871,1709167871,,2.00272E-05
2585,1709167871,1709167871,,2.00272E-05
2586,1709167871,1709167871,,2.00272E-05
2587,1709167872,1709167872,,2.00272E-05
2588,1709167872,1709167872,,2.00272E-05
2589,1709167872,1709167872,,1.97887E-05
2590,1709167872,1709167872,,2.00272E-05
2591,1709167872,1709167872,,2.00272E-05
2592,1709167872,1709167872,,2.00272E-05
2593,1709167872,1709167872,,2.00272E-05
2594,1709167872,1709167872,,2.00272E-05
2595,1709167872,1709167872,,2.00272E-05
2596,1709167872,1709167872,,7.00951E-05
2597,1709167873,1709167873,,2.00272E-05
2598,1709167873,1709167873,,2.00272E-05
2599,1709167873,1709167873,,2.00272E-05
2600,1709167873,1709167873,,2.00272E-05
2601,1709167873,1709167873,,2.00272E-05
2602,1709167873,1709167873,,2.00272E-05
2603,1709167873,1709167873,,2.00272E-05
2604,1709167873,1709167873,,2.98023E-05
2605,1709167873,1709167873,,1.00136E-05
2606,1709167873,1709167873,,2.00272E-05
2607,1709167874,1709167874,,2.00272E-05
2608,1709167874,1709167874,,2.00272E-05
2609,1709167874,1709167874,,2.00272E-05
2610,1709167874,1709167874,,2.00272E-05
2611,1709167874,1709167874,,2.00272E-05
2612,1709167874,1709167874,,2.00272E-05
2613,1709167874,1709167874,,1.97887E-05
2614,1709167874,1709167874,,2.00272E-05
2615,1709167874,1709167874,,0.000449896
2616,1709167874,1709167874,,2.00272E-05
2617,1709167875,1709167875,,2.00272E-05
2618,1709167875,1709167875,,2.00272E-05
2619,1709167875,1709167875,,1.97887E-05
2620,1709167875,1709167875,,2.00272E-05
2621,1709167875,1709167875,,2.00272E-05
2622,1709167875,1709167875,,2.00272E-05
2623,1709167875,1709167875,,2.00272E-05
2624,1709167875,1709167875,,1.97887E-05
2625,1709167875,1709167875,,3.00407E-05
2626,1709167875,1709167875,,2.00272E-05
2627,1709167876,1709167876,,2.00272E-05
2628,1709167876,1709167876,,2.00272E-05
2629,1709167876,1709167876,,3.00407E-05
2630,1709167876,1709167876,,1.97887E-05
2631,1709167876,1709167876,,2.00272E-05
2632,1709167876,1709167876,,2.00272E-05
2633,1709167876,1709167876,,1.97887E-05
2634,1709167876,1709167876,,1.00136E-05
2635,1709167876,1709167876,,1.97887E-05
2636,1709167876,1709167876,,2.00272E-05
2637,1709167877,1709167877,,1.97887E-05
2638,1709167877,1709167877,,2.00272E-05
2639,1709167877,1709167877,,2.00272E-05
2640,1709167877,1709167877,,3.00407E-05
2641,1709167877,1709167877,,2.00272E-05
2642,1709167877,1709167877,,2.00272E-05
2643,1709167877,1709167877,,3.00407E-05
2644,1709167877,1709167877,,2.00272E-05
2645,1709167877,1709167877,,2.00272E-05
2646,1709167877,1709167877,,2.00272E-05
2647,1709167878,1709167878,,2.00272E-05
2648,1709167878,1709167878,,2.00272E-05
2649,1709167878,1709167878,,1.97887E-05
2650,1709167878,1709167878,,2.00272E-05
2651,1709167878,1709167878,,3.00407E-05
2652,1709167878,1709167878,,2.00272E-05
2653,1709167878,1709167878,,2.00272E-05
2654,1709167878,1709167878,,2.98023E-05
2655,1709167878,1709167878,,2.00272E-05
2656,1709167878,1709167878,,2.00272E-05
2657,1709167879,1709167879,,2.00272E-05
2658,1709167879,1709167879,,2.00272E-05
2659,1709167879,1709167879,,1.00136E-05
2660,1709167879,1709167879,,2.00272E-05
2661,1709167879,1709167879,,2.00272E-05
2662,1709167879,1709167879,,2.00272E-05
2663,1709167879,1709167879,,2.00272E-05
2664,1709167879,1709167879,,2.00272E-05
2665,1709167879,1709167879,,3.00407E-05
2666,1709167879,1709167879,,1.00136E-05
2667,1709167880,1709167880,,1.97887E-05
2668,1709167880,1709167880,,2.00272E-05
2669,1709167880,1709167880,,1.00136E-05
2670,1709167880,1709167880,,2.00272E-05
2671,1709167880,1709167880,,2.00272E-05
2672,1709167880,1709167880,,2.00272E-05
2673,1709167880,1709167880,,1.00136E-05
2674,1709167880,1709167880,,2.00272E-05
2675,1709167880,1709167880,,2.00272E-05
2676,1709167880,1709167880,,1.00136E-05
2677,1709167881,1709167881,,2.00272E-05
2678,1709167881,1709167881,,2.00272E-05
2679,1709167881,1709167881,,2.00272E-05
2680,1709167881,1709167881,,1.00136E-05
2681,1709167881,1709167881,,2.00272E-05
2682,1709167881,1709167881,,2.00272E-05
2683,1709167881,1709167881,,1.00136E-05
2684,1709167881,1709167881,,2.00272E-05
2685,1709167881,1709167881,,2.00272E-05
2686,1709167881,1709167881,,2.00272E-05
2687,1709167882,1709167882,,2.00272E-05
2688,1709167882,1709167882,,2.00272E-05
2689,1709167882,1709167882,,1.00136E-05
2690,1709167882,1709167882,,4.00543E-05
2691,1709167882,1709167882,,2.00272E-05
2692,1709167882,1709167882,,2.00272E-05
2693,1709167882,1709167882,,1.97887E-05
2694,1709167882,1709167882,,2.00272E-05
2695,1709167882,1709167882,,2.00272E-05
2696,1709167882,1709167882,,2.00272E-05
2697,1709167883,1709167883,,2.00272E-05
2698,1709167883,1709167883,,2.00272E-05
2699,1709167883,1709167883,,2.00272E-05
2700,1709167883,1709167883,,1.00136E-05
2701,1709167883,1709167883,,2.00272E-05
2702,1709167883,1709167883,,1.97887E-05
2703,1709167883,1709167883,,1.97887E-05
2704,1709167883,1709167883,,1.00136E-05
2705,1709167883,1709167883,,3.00407E-05
2706,1709167883,1709167883,,2.00272E-05
2707,1709167884,1709167884,,9.77516E-06
2708,1709167884,1709167884,,2.00272E-05
2709,1709167884,1709167884,,1.00136E-05
2710,1709167884,1709167884,,2.00272E-05
2711,1709167884,1709167884,,1.00136E-05
2712,1709167884,1709167884,,2.00272E-05
2713,1709167884,1709167884,,0
2714,1709167884,1709167884,,1.00136E-05
2715,1709167884,1709167884,,1.00136E-05
2716,1709167884,1709167884,,1.00136E-05
2717,1709167885,1709167885,,0
2718,1709167885,1709167885,,1.00136E-05
2719,1709167885,1709167885,,1.00136E-05
2720,1709167885,1709167885,,1.00136E-05
2721,1709167885,1709167885,,0
2722,1709167885,1709167885,,1.00136E-05
2723,1709167885,1709167885,,1.00136E-05
2724,1709167885,1709167885,,9.77516E-06
2725,1709167885,1709167885,,1.00136E-05
2726,1709167885,1709167885,,0
2727,1709167886,1709167886,,1.00136E-05
2728,1709167886,1709167886,,0
2729,1709167886,1709167886,,1.00136E-05
2730,1709167886,1709167886,,4.00543E-05
2731,1709167886,1709167886,,1.00136E-05
2732,1709167886,1709167886,,0
2733,1709167886,1709167886,,1.00136E-05
2734,1709167886,1709167886,,1.00136E-05
2735,1709167886,1709167886,,0
2736,1709167886,1709167886,,0
2737,1709167887,1709167887,,1.00136E-05
2738,1709167887,1709167887,,0
2739,1709167887,1709167887,,1.00136E-05
2740,1709167887,1709167887,,1.00136E-05
2741,1709167887,1709167887,,0
2742,1709167887,1709167887,,1.00136E-05
2743,1709167887,1709167887,,0
2744,1709167887,1709167887,,1.00136E-05
2745,1709167887,1709167887,,1.00136E-05
2746,1709167887,1709167887,,0
2747,1709167888,1709167888,,1.00136E-05
2748,1709167888,1709167888,,1.00136E-05
2749,1709167888,1709167888,,1.00136E-05
2750,1709167888,1709167888,,1.00136E-05
2751,1709167888,1709167888,,1.00136E-05
2752,1709167888,1709167888,,1.00136E-05
2753,1709167888,1709167888,,9.77516E-06
2754,1709167888,1709167888,,1.00136E-05
2755,1709167888,1709167888,,1.00136E-05
2756,1709167888,1709167888,,0
2757,1709167889,1709167889,,0
2758,1709167889,1709167889,,0
2759,1709167889,1709167889,,0
2760,1709167889,1709167889,,9.77516E-06
2761,1709167889,1709167889,,0
2762,1709167889,1709167889,,1.00136E-05
2763,1709167889,1709167889,,0
2764,1709167889,1709167889,,1.00136E-05
2765,1709167889,1709167889,,0
2766,1709167889,1709167889,,1.00136E-05
2767,1709167890,1709167890,,0
2768,1709167890,1709167890,,0
2769,1709167890,1709167890,,0
2770,1709167890,1709167890,,0
2771,1709167890,1709167890,,0
2772,1709167890,1709167890,,0
2773,1709167890,1709167890,,1.00136E-05
2774,1709167890,1709167890,,1.00136E-05
2775,1709167890,1709167890,,1.00136E-05
2776,1709167890,1709167890,,0
2777,1709167891,1709167891,,0
2778,1709167891,1709167891,,0
2779,1709167891,1709167891,,0
2780,1709167891,1709167891,,1.00136E-05
2781,1709167891,1709167891,,1.00136E-05
2782,1709167891,1709167891,,1.00136E-05
2783,1709167891,1709167891,,1.00136E-05
2784,1709167891,1709167891,,1.00136E-05
2785,1709167891,1709167891,,0
2786,1709167891,1709167891,,1.00136E-05
2787,1709167892,1709167892,,0
2788,1709167892,1709167892,,0
2789,1709167892,1709167892,,0
2790,1709167892,1709167892,,1.00136E-05
2791,1709167892,1709167892,,1.00136E-05
2792,1709167892,1709167892,,1.00136E-05
2793,1709167892,1709167892,,0
2794,1709167892,1709167892,,0
2795,1709167892,1709167892,,1.00136E-05
2796,1709167892,1709167892,,0
2797,1709167893,1709167893,,1.00136E-05
2798,1709167893,1709167893,,0
2799,1709167893,1709167893,,0
2800,1709167893,1709167893,,1.00136E-05
2801,1709167893,1709167893,,0
2802,1709167893,1709167893,,1.00136E-05
2803,1709167893,1709167893,,1.00136E-05
2804,1709167893,1709167893,,1.00136E-05
2805,1709167893,1709167893,,1.00136E-05
2806,1709167893,1709167893,,0
2807,1709167894,1709167894,,0
2808,1709167894,1709167894,,1.00136E-05
2809,1709167894,1709167894,,0
2810,1709167894,1709167894,,0
2811,1709167894,1709167894,,1.00136E-05
2812,1709167894,1709167894,,0
2813,1709167894,1709167894,,1.00136E-05
2814,1709167894,1709167894,,1.00136E-05
2815,1709167894,1709167894,,1.00136E-05
2816,1709167894,1709167894,,1.00136E-05
2817,1709167895,1709167895,,1.00136E-05
2818,1709167895,1709167895,,1.00136E-05
2819,1709167895,1709167895,,0
2820,1709167895,1709167895,,0
2821,1709167895,1709167895,,0
2822,1709167895,1709167895,,0
2823,1709167895,1709167895,,1.00136E-05
2824,1709167895,1709167895,,0
2825,1709167895,1709167895,,1.00136E-05
2826,1709167895,1709167895,,1.00136E-05
2827,1709167896,1709167896,,1.00136E-05
2828,1709167896,1709167896,,1.00136E-05
2829,1709167896,1709167896,,1.00136E-05
2830,1709167896,1709167896,,1.00136E-05
2831,1709167896,1709167896,,9.77516E-06
2832,1709167896,1709167896,,1.00136E-05
2833,1709167896,1709167896,,1.00136E-05
2834,1709167896,1709167896,,0
2835,1709167896,1709167896,,1.00136E-05
2836,1709167896,1709167896,,0
2837,1709167897,1709167897,,0
2838,1709167897,1709167897,,0
2839,1709167897,1709167897,,9.77516E-06
2840,1709167897,1709167897,,1.00136E-05
2841,1709167897,1709167897,,1.00136E-05
2842,1709167897,1709167897,,1.00136E-05
2843,1709167897,1709167897,,9.77516E-06
2844,1709167897,1709167897,,1.00136E-05
2845,1709167897,1709167897,,0
2846,1709167897,1709167897,,0
2847,1709167898,1709167898,,0
2848,1709167898,1709167898,,0
2849,1709167898,1709167898,,1.00136E-05
2850,1709167898,1709167898,,0
2851,1709167898,1709167898,,0
2852,1709167898,1709167898,,0
2853,1709167898,1709167898,,0
2854,1709167898,1709167898,,0
2855,1709167898,1709167898,,1.00136E-05
2856,1709167898,1709167898,,1.00136E-05
2857,1709167899,1709167899,,1.00136E-05
2858,1709167899,1709167899,,0
2859,1709167899,1709167899,,1.00136E-05
2860,1709167899,1709167899,,1.00136E-05
2861,1709167899,1709167899,,1.00136E-05
2862,1709167899,1709167899,,0
2863,1709167899,1709167899,,0
2864,1709167899,1709167899,,1.00136E-05
2865,1709167899,1709167899,,1.00136E-05
2866,1709167899,1709167899,,2.00272E-05
2867,1709167900,1709167900,,2.00272E-05
2868,1709167900,1709167900,,1.00136E-05
2869,1709167900,1709167900,,2.00272E-05
2870,1709167900,1709167900,,1.97887E-05
2871,1709167900,1709167900,,1.97887E-05
2872,1709167900,1709167900,,1.00136E-05
2873,1709167900,1709167900,,2.00272E-05
2874,1709167900,1709167900,,2.00272E-05
2875,1709167900,1709167900,,2.00272E-05
2876,1709167900,1709167900,,2.00272E-05
2877,1709167901,1709167901,,1.00136E-05
2878,1709167901,1709167901,,2.00272E-05
2879,1709167901,1709167901,,1.97887E-05
2880,1709167901,1709167901,,2.00272E-05
2881,1709167901,1709167901,,2.00272E-05
2882,1709167901,1709167901,,2.00272E-05
2883,1709167901,1709167901,,1.00136E-05
2884,1709167901,1709167901,,1.00136E-05
2885,1709167901,1709167901,,2.00272E-05
2886,1709167901,1709167901,,1.00136E-05
2887,1709167902,1709167902,,2.00272E-05
2888,1709167902,1709167902,,2.00272E-05
2889,1709167902,1709167902,,1.97887E-05
2890,1709167902,1709167902,,2.00272E-05
2891,1709167902,1709167902,,2.00272E-05
2892,1709167902,1709167902,,2.00272E-05
2893,1709167902,1709167902,,2.00272E-05
2894,1709167902,1709167902,,2.00272E-05
2895,1709167902,1709167902,,2.00272E-05
2896,1709167902,1709167902,,1.97887E-05
2897,1709167903,1709167903,,2.00272E-05
2898,1709167903,1709167903,,2.00272E-05
2899,1709167903,1709167903,,2.00272E-05
2900,1709167903,1709167903,,1.00136E-05
2901,1709167903,1709167903,,2.00272E-05
2902,1709167903,1709167903,,5.00679E-05
2903,1709167903,1709167903,,2.00272E-05
2904,1709167903,1709167903,,2.00272E-05
2905,1709167903,1709167903,,2.00272E-05
2906,1709167903,1709167903,,2.00272E-05
2907,1709167904,1709167904,,2.00272E-05
2908,1709167904,1709167904,,1.97887E-05
2909,1709167904,1709167904,,2.00272E-05
2910,1709167904,1709167904,,2.00272E-05
2911,1709167904,1709167904,,2.00272E-05
2912,1709167904,1709167904,,2.00272E-05
2913,1709167904,1709167904,,2.00272E-05
2914,1709167904,1709167904,,2.00272E-05
2915,1709167904,1709167904,,2.98023E-05
2916,1709167904,1709167904,,2.98023E-05
2917,1709167905,1709167905,,1.97887E-05
2918,1709167905,1709167905,,3.00407E-05
2919,1709167905,1709167905,,1.97887E-05
2920,1709167905,1709167905,,2.00272E-05
2921,1709167905,1709167905,,2.00272E-05
2922,1709167905,1709167905,,2.00272E-05
2923,1709167905,1709167905,,2.00272E-05
2924,1709167905,1709167905,,2.00272E-05
2925,1709167905,1709167905,,2.00272E-05
2926,1709167905,1709167905,,2.00272E-05
2927,1709167906,1709167906,,2.00272E-05
2928,1709167906,1709167906,,2.00272E-05
2929,1709167906,1709167906,,2.00272E-05
2930,1709167906,1709167906,,2.00272E-05
2931,1709167906,1709167906,,2.00272E-05
2932,1709167906,1709167906,,3.00407E-05
2933,1709167906,1709167906,,2.00272E-05
2934,1709167906,1709167906,,2.00272E-05
2935,1709167906,1709167906,,1.97887E-05
2936,1709167906,1709167906,,2.00272E-05
2937,1709167907,1709167907,,2.00272E-05
2938,1709167907,1709167907,,1.00136E-05
2939,1709167907,1709167907,,2.00272E-05
2940,1709167907,1709167907,,2.00272E-05
2941,1709167907,1709167907,,2.98023E-05
2942,1709167907,1709167907,,2.00272E-05
2943,1709167907,1709167907,,2.00272E-05
2944,1709167907,1709167907,,2.00272E-05
2945,1709167907,1709167907,,1.00136E-05
2946,1709167907,1709167907,,2.00272E-05
2947,1709167908,1709167908,,1.00136E-05
2948,1709167908,1709167908,,2.00272E-05
2949,1709167908,1709167908,,2.00272E-05
2950,1709167908,1709167908,,2.00272E-05
2951,1709167908,1709167908,,2.00272E-05
2952,1709167908,1709167908,,2.00272E-05
2953,1709167908,1709167908,,2.00272E-05
2954,1709167908,1709167908,,2.00272E-05
2955,1709167908,1709167908,,2.00272E-05
2956,1709167908,1709167908,,2.00272E-05
2957,1709167909,1709167909,,2.00272E-05
2958,1709167909,1709167909,,2.00272E-05
2959,1709167909,1709167909,,2.00272E-05
2960,1709167909,1709167909,,2.00272E-05
2961,1709167909,1709167909,,1.00136E-05
2962,1709167909,1709167909,,3.00407E-05
2963,1709167909,1709167909,,2.00272E-05
2964,1709167909,1709167909,,2.00272E-05
2965,1709167909,1709167909,,2.00272E-05
2966,1709167909,1709167909,,2.00272E-05
2967,1709167910,1709167910,,1.00136E-05
2968,1709167910,1709167910,,0
2969,1709167910,1709167910,,1.00136E-05
2970,1709167910,1709167910,,0
2971,1709167910,1709167910,,0
2972,1709167910,1709167910,,1.00136E-05
2973,1709167910,1709167910,,1.00136E-05
2974,1709167910,1709167910,,0
2975,1709167910,1709167910,,9.77516E-06
2976,1709167910,1709167910,,1.00136E-05
2977,1709167911,1709167911,,0
2978,1709167911,1709167911,,0
2979,1709167911,1709167911,,1.00136E-05
2980,1709167911,1709167911,,0
2981,1709167911,1709167911,,1.00136E-05
2982,1709167911,1709167911,,1.00136E-05
2983,1709167911,1709167911,,1.00136E-05
2984,1709167911,1709167911,,1.00136E-05
2985,1709167911,1709167911,,0
2986,1709167911,1709167911,,1.00136E-05
2987,1709167912,1709167912,,1.00136E-05
2988,1709167912,1709167912,,0
2989,1709167912,1709167912,,1.00136E-05
2990,1709167912,1709167912,,0
2991,1709167912,1709167912,,1.00136E-05
2992,1709167912,1709167912,,1.00136E-05
2993,1709167912,1709167912,,1.00136E-05
2994,1709167912,1709167912,,0
2995,1709167912,1709167912,,0
2996,1709167912,1709167912,,1.00136E-05
2997,1709167913,1709167913,,0
2998,1709167913,1709167913,,0
2999,1709167913,1709167913,,9.77516E-06
3000,1709167913,1709167913,,1.00136E-05
3001,1709167913,1709167913,,1.00136E-05
3002,1709167913,1709167913,,1.00136E-05
3003,1709167913,1709167913,,0
3004,1709167913,1709167913,,0
3005,1709167913,1709167913,,0
3006,1709167913,1709167913,,0
3007,1709167914,1709167914,,0
3008,1709167914,1709167914,,0
3009,1709167914,1709167914,,0
3010,1709167914,1709167914,,1.00136E-05
3011,1709167914,1709167914,,0
3012,1709167914,1709167914,,1.00136E-05
3013,1709167914,1709167914,,0
3014,1709167914,1709167914,,0
3015,1709167914,1709167914,,1.00136E-05
3016,1709167914,1709167914,,1.00136E-05
3017,1709167915,1709167915,,1.00136E-05
3018,1709167915,1709167915,,1.00136E-05
3019,1709167915,1709167915,,0
3020,1709167915,1709167915,,1.00136E-05
3021,1709167915,1709167915,,0
3022,1709167915,1709167915,,1.00136E-05
3023,1709167915,1709167915,,1.00136E-05
3024,1709167915,1709167915,,0
3025,1709167915,1709167915,,0
3026,1709167915,1709167915,,0
3027,1709167916,1709167916,,1.00136E-05
3028,1709167916,1709167916,,1.00136E-05
3029,1709167916,1709167916,,1.00136E-05
3030,1709167916,1709167916,,0
3031,1709167916,1709167916,,0
3032,1709167916,1709167916,,1.00136E-05
3033,1709167916,1709167916,,1.00136E-05
3034,1709167916,1709167916,,0
3035,1709167916,1709167916,,1.00136E-05
3036,1709167916,1709167916,,0
3037,1709167917,1709167917,,0
3038,1709167917,1709167917,,1.00136E-05
3039,1709167917,1709167917,,1.00136E-05
3040,1709167917,1709167917,,1.00136E-05
3041,1709167917,1709167917,,1.00136E-05
3042,1709167917,1709167917,,0
3043,1709167917,1709167917,,0
3044,1709167917,1709167917,,0
3045,1709167917,1709167917,,1.00136E-05
3046,1709167917,1709167917,,0
3047,1709167918,1709167918,,0
3048,1709167918,1709167918,,0
3049,1709167918,1709167918,,1.00136E-05
3050,1709167918,1709167918,,0
3051,1709167918,1709167918,,0
3052,1709167918,1709167918,,0
3053,1709167918,1709167918,,1.00136E-05
3054,1709167918,1709167918,,0
3055,1709167919,1709167919,,3.00407E-05
3056,1709167919,1709167919,,2.00272E-05
3057,1709167919,1709167919,,1.00136E-05
3058,1709167919,1709167919,,2.00272E-05
3059,1709167919,1709167919,,1.97887E-05
3060,1709167919,1709167919,,2.00272E-05
3061,1709167919,1709167919,,2.00272E-05
3062,1709167919,1709167919,,2.00272E-05
3063,1709167919,1709167919,,2.00272E-05
3064,1709167919,1709167919,,3.00407E-05
3065,1709167920,1709167920,,1.00136E-05
3066,1709167920,1709167920,,2.00272E-05
3067,1709167920,1709167920,,2.00272E-05
3068,1709167920,1709167920,,2.00272E-05
3069,1709167920,1709167920,,2.00272E-05
3070,1709167920,1709167920,,2.00272E-05
3071,1709167920,1709167920,,2.00272E-05
3072,1709167920,1709167920,,2.00272E-05
3073,1709167920,1709167920,,2.00272E-05
3074,1709167920,1709167920,,1.00136E-05
3075,1709167921,1709167921,,2.00272E-05
3076,1709167921,1709167921,,2.00272E-05
