,vehicleid,delaytime,,
313,SE1316,28.16846037,,
314,SN1308,49.76976204,,
315,SE1320,16.49496484,,
316,SN1322,6.303438187,,
317,SE1321,6.2885952,,
318,SN1324,6.291242123,,
319,SE1323,6.282986641,,
320,SN1327,6.288068056,,
321,SE1328,6.293780327,,
322,SE1329,6.287456274,,
323,SN1332,6.323013544,,
324,SN1333,6.299314499,,
325,SN1335,6.315124273,,
326,SE1338,6.313372612,,
327,SE1341,6.322522879,,
328,ES0318,44.6991539,,
329,ES0334,12.89166808,,
330,ES0336,12.58121467,,
331,ES0337,12.59148812,,
332,ES0346,6.286427975,,
333,ES0349,6.279369831,,
334,ES0353,6.289879322,,
335,EN1312,81.61017942,,
336,EN1313,78.89313745,,
337,EW1319,66.33427715,,
338,EN1314,78.58880806,,
339,EW1331,41.12530589,,
340,EN1343,31.7797873,,
341,EW1340,34.49242139,,
342,EN1344,31.78490496,,
343,EW1342,34.48565841,,
344,EN1345,31.79685664,,
345,EW1352,26.6712985,,
346,EN1348,6.280899525,,
347,EW1357,6.259952545,,
348,EW1359,6.224984407,,
349,EW1362,6.261203051,,
350,EW1369,6.261485338,,
351,EN1371,6.296666622,,
352,EN1376,6.298526764,,
353,EN1378,6.304565668,,
354,SW0325,75.01520133,,
355,SW0326,73.52604961,,
356,SW0330,70.80792427,,
357,SW0339,59.65783262,,
358,SW0350,6.556645155,,
359,SW0351,6.564100504,,
360,SW0354,6.561783552,,
361,SW0360,6.56261611,,
362,SW0361,6.554974079,,
363,SW0363,6.574254036,,
364,SW0382,6.558409929,,
365,SW0383,6.567590237,,
366,SW0384,6.548254967,,
367,SW0393,6.609980345,,
368,SN1347,77.0593679,,
369,SE1355,66.61253595,,
370,SN1356,66.64728165,,
371,SE1367,54.0842104,,
372,SE1368,54.03083134,,
373,SN1358,66.30027461,,
374,SE1372,48.6370976,,
375,SN1364,57.58103752,,
376,SE1373,47.72297835,,
377,SN1365,57.5782299,,
378,SE1390,6.281052113,,
379,SN1366,6.290185928,,
380,SE1391,6.277622461,,
381,SN1374,6.284237862,,
382,SE1398,6.260159254,,
383,SN1379,6.274781227,,
384,SN1381,6.280919075,,
385,SN1386,6.246067286,,
386,SN1399,6.257816553,,
387,SN1404,6.310048819,,
388,ES0370,73.18707609,,
389,ES0375,70.49687171,,
390,ES0377,66.8839097,,
391,ES0389,47.38461351,,
392,ES0405,11.98428631,,
393,ES0406,6.28350687,,
394,ES0407,6.272311211,,
395,ES0409,6.262172222,,
396,ES0414,6.283861876,,
397,ES0416,6.297145128,,
398,EW1380,81.61108685,,
399,EN1387,73.49278879,,
400,EW1385,75.60743976,,
401,EN1388,71.70106959,,
402,EW1392,66.01097631,,
403,EN1395,59.10445738,,
404,EW1412,27.27524018,,
405,EN1397,59.08594012,,
406,EW1413,26.96651793,,
407,EN1400,51.57760406,,
408,EN1403,6.275850296,,
409,EN1410,6.272910833,,
410,EN1420,6.291462421,,
411,SW0394,81.85152769,,
412,SW0396,81.55634904,,
413,SW0401,69.85343623,,
414,SW0402,69.8398838,,
415,SW0415,44.35521007,,
416,SW0417,6.581019402,,
417,SW0426,6.586207867,,
418,SW0428,6.584576368,,
419,SW0431,6.597107649,,
420,SW0432,6.597983122,,
421,SN1408,81.25878406,,
422,SE1411,77.02570891,,
423,SN1424,40.80478001,,
424,SE1418,56.67315698,,
425,SE1421,47.37214661,,
426,SE1422,47.39209723,,
427,SE1425,40.18682957,,
428,SE1433,6.27892518,,
429,SN1438,6.292345047,,
