,approachLeg,waitTime
0,SW0,8.152563571929932
1,WN0,84.27274775505066
2,NS1,18.872606992721558
3,SE1,42.38262891769409
4,ES0,60.26314115524292
5,SW0,79.89220356941223
6,WS1,21.45892882347107
7,SN1,79.55368518829346
