# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
38.5921188;35.18;2.76;2.3670184;-0.0788969;8;0
38.792078;35.15;2.76;2.3516265;-0.0750587;8;0
38.9920372;35.11;2.76;2.3369982;-0.0712453;8;0
39.1919963;35.08;2.76;2.3231342;-0.0674304;8;0
39.3919555;35.06;2.76;2.3100303;-0.0636346;8;0
39.5919147;35.03;2.75;2.2976847;-0.0598421;8;0
39.7918738;34.96;2.75;2.2860977;-0.0560533;8;0
39.991833;34.92;2.75;2.2752671;-0.0522674;8;0
40.1917922;34.88;2.74;2.2651982;-0.0484402;8;0
40.3917513;34.85;2.74;2.2558944;-0.0446199;8;0
40.5917105;34.78;2.74;2.2473589;-0.040722;8;0
40.7916697;34.75;2.73;2.2396095;-0.0367881;8;0
40.9916288;34.72;2.73;2.2326447;-0.0329658;8;0
41.191588;34.7;2.73;2.2263854;-0.0296353;8;0
41.3915471;34.67;2.74;2.220793;-0.0263021;8;0
41.5915063;34.63;2.74;2.2158671;-0.0229675;8;0
41.7914655;34.56;2.75;2.2116083;-0.0196288;8;0
41.9914246;34.52;2.75;2.2080096;-0.0167279;8;0
42.1913838;34.5;2.76;2.2047526;-0.0158485;8;0
42.391343;34.47;2.76;2.2016715;-0.014969;8;0
42.5913021;34.43;2.77;2.1987319;-0.0145939;8;0
42.7912613;34.39;2.77;2.1958275;-0.0144566;8;0
42.9912205;34.36;2.78;2.1929505;-0.0143194;8;0
43.1911796;34.32;2.78;2.1901009;-0.0141818;8;0
43.3911388;34.28;2.78;2.1872789;-0.0140442;8;0
43.591098;34.25;2.78;2.1844844;-0.013907;8;0
43.7910571;34.2;2.78;2.1817172;-0.0137701;8;0
43.9910163;34.16;2.78;2.1789775;-0.0136333;8;0
44.1909755;34.12;2.78;2.176265;-0.0134969;8;0
44.3909346;34.08;2.77;2.1735798;-0.0133605;8;0
44.5908938;34.04;2.76;2.1709219;-0.0132245;8;0
44.790853;34.01;2.76;2.1682911;-0.0130886;8;0
44.9908121;33.97;2.75;2.1656875;-0.0129529;8;0
45.1907713;33.93;2.74;2.163111;-0.0128175;8;0
45.3907304;33.91;2.73;2.1605616;-0.0126821;8;0
45.5906896;33.88;2.72;2.1580392;-0.0125471;8;0
45.7906488;33.86;2.72;2.1555438;-0.0124122;8;0
45.9906079;33.84;2.71;2.1530753;-0.0122774;8;0
46.1905671;33.82;2.7;2.1506338;-0.012143;8;0
46.3905263;33.78;2.69;2.1482191;-0.0120086;8;0
46.5904854;33.72;2.67;2.1458313;-0.0118744;8;0
46.7904446;33.69;2.66;2.1434703;-0.0117405;8;0
46.9904038;33.66;2.65;2.1411361;-0.0116066;8;0
47.1903629;33.62;2.64;2.1388286;-0.011473;8;0
47.3903221;33.59;2.63;2.1365478;-0.0113395;8;0
47.5902813;33.56;2.63;2.1342937;-0.0112062;8;0
47.7902404;33.52;2.62;2.1320662;-0.0110731;8;0
47.9901996;33.49;2.62;2.1298653;-0.01094;8;0
48.1901588;33.46;2.61;2.1276911;-0.0108073;8;0
48.3901179;33.43;2.61;2.1255433;-0.0106745;8;0
48.5900771;33.39;2.6;2.1234221;-0.010542;8;0
48.7900363;33.36;2.6;2.1213274;-0.0104097;8;0
48.9899954;33.33;2.6;2.1192591;-0.0102774;8;0
49.1899546;33.3;2.59;2.1172172;-0.0101453;8;0
49.3899137;33.23;2.58;2.1152018;-0.0100133;8;0
49.5898729;33.19;2.58;2.1132127;-0.0098816;8;0
49.7898321;33.16;2.57;2.1112499;-0.0097499;8;0
49.9897912;33.12;2.57;2.1093135;-0.0096183;8;0
50.1897504;33.08;2.56;2.1074034;-0.0094869;8;0
50.3897096;33.04;2.56;2.1055195;-0.0093556;8;0
50.5896687;32.98;2.55;2.1036619;-0.0092245;8;0
50.7896279;32.92;2.55;2.1018305;-0.0090935;8;0
50.9895871;32.88;2.54;2.1000253;-0.0089625;8;0
51.1895462;32.81;2.54;2.0982462;-0.0088317;8;0
51.3895054;32.78;2.54;2.0964933;-0.0087009;8;0
51.5894646;32.74;2.54;2.0947665;-0.0085704;8;0
51.7894237;32.69;2.54;2.0930658;-0.0084401;8;0
51.9893829;32.64;2.54;2.0913912;-0.0083097;8;0
