# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
25.9946914;-14.13;-1.47;3.4053179;0.0000305;8;0
26.1946506;-14.09;-1.46;3.4052921;-0.0002878;8;0
26.3946098;-14.05;-1.46;3.4052028;-0.0006062;8;0
26.5945689;-14.01;-1.45;3.4049954;-0.00182;8;0
26.7945281;-13.95;-1.45;3.4044521;-0.0036145;8;0
26.9944873;-13.93;-1.45;3.4035492;-0.0054763;8;0
27.1944464;-13.88;-1.45;3.4022122;-0.007897;8;0
27.3944056;-13.84;-1.45;3.4003912;-0.0103164;8;0
27.5943648;-13.81;-1.45;3.3980418;-0.0134694;8;0
27.7943239;-13.78;-1.45;3.3949863;-0.0170916;8;0
27.9942831;-13.74;-1.45;3.3912062;-0.020731;8;0
28.1942423;-13.7;-1.45;3.3866831;-0.0245107;8;0
28.3942014;-13.68;-1.44;3.3814039;-0.0282908;8;0
28.5941606;-13.64;-1.44;3.3753719;-0.032024;8;0
28.7941198;-13.6;-1.43;3.3685979;-0.0357296;8;0
28.9940789;-13.57;-1.43;3.3610827;-0.0394341;8;0
29.1940381;-13.56;-1.42;3.3528291;-0.04312;8;0
29.3939973;-13.52;-1.41;3.3438379;-0.0468107;8;0
29.5939564;-13.48;-1.4;3.3341088;-0.0504978;8;0
29.7939156;-13.44;-1.39;3.3236423;-0.0541892;8;0
29.9938747;-13.4;-1.39;3.3124371;-0.0578859;8;0
30.1938339;-13.36;-1.38;3.3004927;-0.0615821;8;0
30.3937931;-13.32;-1.37;3.2878083;-0.0652915;8;0
30.5937522;-13.28;-1.37;3.2743813;-0.0690022;8;0
30.7937114;-13.26;-1.36;3.2602114;-0.0727271;8;0
30.9936706;-13.21;-1.35;3.2452957;-0.0764659;8;0
31.1936297;-13.17;-1.35;3.2296308;-0.0802105;8;0
31.3935889;-13.15;-1.34;3.2132159;-0.0839823;8;0
31.5935481;-13.11;-1.34;3.1960443;-0.0877633;8;0
31.7935072;-13.07;-1.33;3.1781145;-0.0915739;8;0
31.9934664;-13.03;-1.33;3.1594211;-0.0954114;8;0
32.1934256;-12.99;-1.32;3.139957;-0.0992597;8;0
32.3933847;-12.96;-1.32;3.1197214;-0.1031558;8;0
32.5933439;-12.9;-1.31;3.0987023;-0.10707;8;0
32.7933031;-12.84;-1.31;3.0768968;-0.1110342;8;0
32.9932622;-12.8;-1.31;3.0542958;-0.1150466;8;0
33.1932214;-12.76;-1.31;3.0308852;-0.1190934;8;0
33.3931805;-12.72;-1.31;3.0066621;-0.1232163;8;0
33.5931397;-12.68;-1.31;2.9816039;-0.1274302;8;0
33.7930989;-12.64;-1.31;2.9556913;-0.1317578;8;0
33.993058;-12.6;-1.31;2.9289081;-0.1361847;8;0
34.1930172;-12.56;-1.31;2.9012102;-0.1408404;8;0
34.3929764;-12.54;-1.3;2.8725743;-0.1456162;8;0
34.5929355;-12.5;-1.3;2.8430647;-0.1490357;8;0
34.7928947;-12.44;-1.3;2.8129917;-0.1517739;8;0
