# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
31.9934664;35.75;1.24;3.1594211;-0.0954114;8;0
32.1934256;35.71;1.24;3.139957;-0.0992597;8;0
32.3933847;35.68;1.24;3.1197214;-0.1031558;8;0
32.5933439;35.63;1.24;3.0987023;-0.10707;8;0
32.7933031;35.58;1.24;3.0768968;-0.1110342;8;0
32.9932622;35.55;1.24;3.0542958;-0.1150466;8;0
33.1932214;35.52;1.24;3.0308852;-0.1190934;8;0
33.3931805;35.47;1.24;3.0066621;-0.1232163;8;0
33.5931397;35.44;1.24;2.9816039;-0.1274302;8;0
33.7930989;35.39;1.24;2.9556913;-0.1317578;8;0
33.993058;35.36;1.24;2.9289081;-0.1361847;8;0
34.1930172;35.34;1.24;2.9012102;-0.1408404;8;0
34.3929764;35.3;1.24;2.8725743;-0.1456162;8;0
34.5929355;35.25;1.24;2.8430647;-0.1490357;8;0
34.7928947;35.22;1.24;2.8129917;-0.1517739;8;0
34.9928539;35.17;1.24;2.7823784;-0.1535787;8;0
35.192813;35.13;1.24;2.7520722;-0.1495696;8;0
35.3927722;35.1;1.24;2.7225572;-0.1456535;8;0
35.5927314;35.05;1.24;2.6938599;-0.1411925;8;0
35.7926905;35.01;1.24;2.6661015;-0.1364693;8;0
35.9926497;34.97;1.24;2.6392743;-0.1318691;8;0
36.1926089;34.93;1.24;2.6133524;-0.1274524;8;0
36.392568;34.9;1.24;2.5882998;-0.1231136;8;0
36.5925272;34.82;1.23;2.5641106;-0.118853;8;0
36.7924864;34.76;1.23;2.5407668;-0.1146479;8;0
36.9924455;34.74;1.23;2.5182532;-0.1105171;8;0
37.1924047;34.71;1.23;2.496566;-0.1064387;8;0
37.3923638;34.67;1.23;2.4756836;-0.1024154;8;0
37.592323;34.63;1.23;2.4556047;-0.0984223;8;0
37.7922822;34.59;1.23;2.4363218;-0.0944562;8;0
37.9922413;34.56;1.23;2.4178247;-0.0905349;8;0
38.1922005;34.52;1.23;2.4001146;-0.0866255;8;0
38.3921597;34.47;1.23;2.3831797;-0.0827512;8;0
38.5921188;34.44;1.22;2.3670184;-0.0788969;8;0
38.792078;34.4;1.22;2.3516265;-0.0750587;8;0
38.9920372;34.36;1.22;2.3369982;-0.0712453;8;0
39.1919963;34.3;1.22;2.3231342;-0.0674304;8;0
39.3919555;34.26;1.22;2.3100303;-0.0636346;8;0
39.5919147;34.22;1.22;2.2976847;-0.0598421;8;0
39.7918738;34.17;1.22;2.2860977;-0.0560533;8;0
39.991833;34.14;1.22;2.2752671;-0.0522674;8;0
40.1917922;34.1;1.22;2.2651982;-0.0484402;8;0
40.3917513;34.05;1.21;2.2558944;-0.0446199;8;0
40.5917105;33.98;1.21;2.2473589;-0.040722;8;0
40.7916697;33.93;1.21;2.2396095;-0.0367881;8;0
40.9916288;33.89;1.21;2.2326447;-0.0329658;8;0
41.191588;33.85;1.21;2.2263854;-0.0296353;8;0
41.3915471;33.82;1.21;2.220793;-0.0263021;8;0
41.5915063;33.77;1.21;2.2158671;-0.0229675;8;0
41.7914655;33.73;1.21;2.2116083;-0.0196288;8;0
41.9914246;33.69;1.2;2.2080096;-0.0167279;8;0
42.1913838;33.66;1.2;2.2047526;-0.0158485;8;0
42.391343;33.62;1.2;2.2016715;-0.014969;8;0
42.5913021;33.6;1.2;2.1987319;-0.0145939;8;0
42.7912613;33.54;1.2;2.1958275;-0.0144566;8;0
42.9912205;33.5;1.2;2.1929505;-0.0143194;8;0
43.1911796;33.47;1.2;2.1901009;-0.0141818;8;0
43.3911388;33.44;1.2;2.1872789;-0.0140442;8;0
43.591098;33.38;1.2;2.1844844;-0.013907;8;0
43.7910571;33.33;1.2;2.1817172;-0.0137701;8;0
43.9910163;33.3;1.21;2.1789775;-0.0136333;8;0
44.1909755;33.26;1.21;2.176265;-0.0134969;8;0
44.3909346;33.22;1.21;2.1735798;-0.0133605;8;0
44.5908938;33.18;1.21;2.1709219;-0.0132245;8;0
44.790853;33.14;1.21;2.1682911;-0.0130886;8;0
44.9908121;33.12;1.22;2.1656875;-0.0129529;8;0
45.1907713;33.07;1.22;2.163111;-0.0128175;8;0
45.3907304;33.04;1.22;2.1605616;-0.0126821;8;0
45.5906896;33.01;1.22;2.1580392;-0.0125471;8;0
45.7906488;32.98;1.22;2.1555438;-0.0124122;8;0
45.9906079;32.93;1.22;2.1530753;-0.0122774;8;0
46.1905671;32.89;1.23;2.1506338;-0.012143;8;0
46.3905263;32.87;1.23;2.1482191;-0.0120086;8;0
46.5904854;32.83;1.23;2.1458313;-0.0118744;8;0
46.7904446;32.79;1.23;2.1434703;-0.0117405;8;0
46.9904038;32.76;1.23;2.1411361;-0.0116066;8;0
47.1903629;32.71;1.24;2.1388286;-0.011473;8;0
47.3903221;32.68;1.24;2.1365478;-0.0113395;8;0
47.5902813;32.63;1.24;2.1342937;-0.0112062;8;0
47.7902404;32.59;1.24;2.1320662;-0.0110731;8;0
47.9901996;32.56;1.24;2.1298653;-0.01094;8;0
48.1901588;32.53;1.25;2.1276911;-0.0108073;8;0
48.3901179;32.49;1.25;2.1255433;-0.0106745;8;0
48.5900771;32.46;1.25;2.1234221;-0.010542;8;0
48.7900363;32.42;1.25;2.1213274;-0.0104097;8;0
48.9899954;32.38;1.25;2.1192591;-0.0102774;8;0
49.1899546;32.33;1.25;2.1172172;-0.0101453;8;0
49.3899137;32.32;1.26;2.1152018;-0.0100133;8;0
49.5898729;32.3;1.26;2.1132127;-0.0098816;8;0
49.7898321;32.26;1.26;2.1112499;-0.0097499;8;0
49.9897912;32.21;1.26;2.1093135;-0.0096183;8;0
50.1897504;32.18;1.26;2.1074034;-0.0094869;8;0
50.3897096;32.14;1.26;2.1055195;-0.0093556;8;0
50.5896687;32.07;1.27;2.1036619;-0.0092245;8;0
50.7896279;32.03;1.27;2.1018305;-0.0090935;8;0
50.9895871;32;1.27;2.1000253;-0.0089625;8;0
51.1895462;31.95;1.27;2.0982462;-0.0088317;8;0
51.3895054;31.91;1.28;2.0964933;-0.0087009;8;0
51.5894646;31.86;1.28;2.0947665;-0.0085704;8;0
51.7894237;31.81;1.28;2.0930658;-0.0084401;8;0
51.9893829;31.77;1.28;2.0913912;-0.0083097;8;0
52.1893421;31.72;1.29;2.0897426;-0.0081796;8;0
52.3893012;31.68;1.29;2.08812;-0.0080494;8;0
52.5892604;31.63;1.29;2.0865235;-0.0079194;8;0
52.7892196;31.61;1.29;2.0849529;-0.0077894;8;0
52.9891787;31.58;1.29;2.0834083;-0.0076596;8;0
53.1891379;31.53;1.3;2.0818897;-0.0075299;8;0
53.389097;31.49;1.3;2.080397;-0.0074002;8;0
53.5890562;31.44;1.3;2.0789302;-0.0072707;8;0
53.7890154;31.4;1.3;2.0774893;-0.0071412;8;0
53.9889745;31.37;1.3;2.0760743;-0.0070118;8;0
54.1889337;31.33;1.31;2.0746851;-0.0068825;8;0
54.3888929;31.29;1.31;2.0733218;-0.0067533;8;0
54.588852;31.25;1.31;2.0719844;-0.0066242;8;0
54.7888112;31.22;1.31;2.0706727;-0.0064952;8;0
54.9887704;31.18;1.31;2.0693868;-0.0063663;8;0
55.1887295;31.16;1.32;2.0681267;-0.0062374;8;0
55.3886887;31.12;1.32;2.0668923;-0.0061086;8;0
55.5886479;31.05;1.32;2.0656837;-0.0059799;8;0
55.788607;31;1.32;2.0645008;-0.0058513;8;0
55.9885662;30.95;1.32;2.0633437;-0.0057228;8;0
56.1885254;30.94;1.33;2.0622122;-0.0055943;8;0
56.3884845;30.9;1.33;2.0611064;-0.0054659;8;0
56.5884437;30.86;1.33;2.0600263;-0.0053376;8;0
56.7884029;30.82;1.33;2.0589718;-0.0052094;8;0
56.988362;30.77;1.33;2.0579429;-0.0050812;8;0
57.1883212;30.73;1.33;2.0569397;-0.0049531;8;0
57.3882803;30.69;1.34;2.0559621;-0.004825;8;0
57.5882395;30.65;1.34;2.0550101;-0.0046971;8;0
57.7881987;30.6;1.34;2.0540837;-0.0045692;8;0
57.9881578;30.56;1.34;2.0531828;-0.0044413;8;0
58.188117;30.51;1.34;2.0523075;-0.0043135;8;0
58.3880762;30.48;1.34;2.0514578;-0.0041858;8;0
58.5880353;30.44;1.34;2.0506335;-0.0040582;8;0
58.7879945;30.39;1.35;2.0498348;-0.0039306;8;0
58.9879537;30.33;1.35;2.0490616;-0.0038031;8;0
59.1879128;30.29;1.35;2.0483139;-0.0036756;8;0
59.387872;30.25;1.35;2.0475916;-0.0035482;8;0
59.5878312;30.21;1.35;2.0468949;-0.0034209;8;0
59.7877903;30.18;1.36;2.0462236;-0.0032937;8;0
59.9877495;30.16;1.36;2.0455777;-0.0031664;8;0
60.1877087;30.11;1.36;2.0449572;-0.0030393;8;0
60.3876678;30.08;1.36;2.0443622;-0.0029122;8;0
60.587627;30.04;1.36;2.0437926;-0.0027852;8;0
60.7875862;30;1.36;2.0432483;-0.0026583;8;0
60.9875453;29.96;1.36;2.0427295;-0.0025314;8;0
61.1875045;29.94;1.36;2.042236;-0.0024046;8;0
61.3874636;29.9;1.36;2.0417678;-0.0022778;8;0
61.5874228;29.86;1.36;2.041325;-0.0021511;8;0
61.787382;29.81;1.36;2.0409076;-0.0020245;8;0
61.9873411;29.77;1.36;2.0405154;-0.0018979;8;0
62.1873003;29.74;1.36;2.0401486;-0.0017714;8;0
62.3872595;29.71;1.36;2.039807;-0.0016449;8;0
62.5872186;29.68;1.36;2.0394907;-0.0015186;8;0
62.7871778;29.62;1.36;2.0391997;-0.0013923;8;0
62.987137;29.59;1.36;2.0389339;-0.001266;8;0
63.1870961;29.56;1.36;2.0386934;-0.0011399;8;0
63.3870553;29.52;1.36;2.0384781;-0.0010137;8;0
63.5870145;29.47;1.36;2.038288;-0.0008877;8;0
63.7869736;29.43;1.36;2.038123;-0.0007617;8;0
63.9869328;29.41;1.36;2.0379833;-0.0006358;8;0
64.186892;29.37;1.36;2.0378688;-0.00051;8;0
64.3868511;29.32;1.36;2.0377794;-0.0003842;8;0
64.5868103;29.3;1.35;2.0377151;-0.0002586;8;0
64.7867695;29.26;1.35;2.0376759;-0.0001332;8;0
64.9867286;29.23;1.35;2.0376618;-0.0000081;8;0
65.1866878;29.2;1.35;2.0376726;0.0001158;8;0
65.3866469;29.14;1.34;2.0377081;0.0002397;8;0
65.5866061;29.09;1.34;2.0377682;0.0003598;8;0
65.7865653;29.06;1.34;2.037852;0.0004785;8;0
65.9865244;29.01;1.34;2.0379598;0.0006072;8;0
66.1864836;28.96;1.33;2.0380976;0.0007711;8;0
66.3864428;28.91;1.33;2.0382682;0.0009351;8;0
66.5864019;28.87;1.33;2.0384715;0.001098;8;0
66.7863611;28.82;1.33;2.0387073;0.0012605;8;0
66.9863203;28.8;1.32;2.0389755;0.0014204;8;0
67.1862794;28.76;1.32;2.0392746;0.0015709;8;0
67.3862386;28.71;1.32;2.0396038;0.0017215;8;0
67.5861978;28.68;1.32;2.0399631;0.0018719;8;0
67.7861569;28.62;1.31;2.0403524;0.0020223;8;0
67.9861161;28.58;1.31;2.0407718;0.0021725;8;0
68.1860753;28.53;1.31;2.0412212;0.0023227;8;0
68.3860344;28.49;1.31;2.0417007;0.0024728;8;0
68.5859936;28.45;1.3;2.0422101;0.0026228;8;0
68.7859527;28.42;1.3;2.0427496;0.0027727;8;0
68.9859119;28.37;1.3;2.043319;0.0029225;8;0
69.1858711;28.33;1.3;2.0439183;0.0030722;8;0
69.3858302;28.28;1.3;2.0445476;0.0032219;8;0
69.5857894;28.23;1.3;2.0452068;0.0033715;8;0
69.7857486;28.19;1.3;2.0458959;0.003521;8;0
69.9857077;28.16;1.3;2.0466149;0.0036704;8;0
70.1856669;28.11;1.3;2.0473638;0.0038197;8;0
70.3856261;28.07;1.3;2.0481425;0.003969;8;0
70.5855852;28.02;1.3;2.0489511;0.0041182;8;0
70.7855444;28;1.3;2.0497894;0.0042673;8;0
70.9855036;27.95;1.3;2.0506576;0.0044163;8;0
71.1854627;27.88;1.3;2.0515556;0.0045652;8;0
71.3854219;27.84;1.3;2.0524833;0.0047141;8;0
71.5853811;27.8;1.31;2.0534408;0.0048628;8;0
71.7853402;27.76;1.31;2.0544281;0.0050115;8;0
71.9852994;27.72;1.31;2.055445;0.0051601;8;0
72.1852586;27.68;1.31;2.0564917;0.0053086;8;0
72.3852177;27.63;1.31;2.057568;0.0054571;8;0
72.5851769;27.59;1.31;2.0586741;0.0056055;8;0
72.785136;27.53;1.31;2.0598098;0.0057538;8;0
72.9850952;27.5;1.31;2.0609751;0.0059021;8;0
73.1850544;27.47;1.31;2.0621701;0.0060502;8;0
73.3850135;27.43;1.31;2.0633947;0.0061983;8;0
73.5849727;27.39;1.31;2.0646489;0.0063463;8;0
73.7849319;27.35;1.31;2.0659327;0.0064942;8;0
73.984891;27.32;1.31;2.067246;0.0066421;8;0
74.1848502;27.27;1.32;2.068589;0.0067899;8;0
74.3848094;27.22;1.32;2.0699614;0.0069376;8;0
74.5847685;27.18;1.32;2.0713634;0.0070853;8;0
74.7847277;27.14;1.32;2.072795;0.0072328;8;0
74.9846869;27.09;1.32;2.074256;0.0073804;8;0
75.184646;27.05;1.32;2.0757465;0.0075278;8;0
75.3846052;27.02;1.32;2.0772665;0.0076752;8;0
75.5845644;26.98;1.32;2.078816;0.0078225;8;0
75.7845235;26.93;1.32;2.0803949;0.0079698;8;0
75.9844827;26.89;1.32;2.0820032;0.008117;8;0
76.1844419;26.84;1.32;2.083641;0.0082641;8;0
76.384401;26.81;1.32;2.0853082;0.0084113;8;0
76.5843602;26.77;1.32;2.0870048;0.0085582;8;0
76.7843193;26.74;1.32;2.0887308;0.0087052;8;0
