# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
59.1879128;13.69;-17.13;2.0483139;-0.0036756;8;0
59.387872;13.69;-17.09;2.0475916;-0.0035482;8;0
59.5878312;13.69;-17.05;2.0468949;-0.0034209;8;0
59.7877903;13.69;-17.02;2.0462236;-0.0032937;8;0
59.9877495;13.69;-16.99;2.0455777;-0.0031664;8;0
60.1877087;13.69;-16.93;2.0449572;-0.0030393;8;0
60.3876678;13.69;-16.9;2.0443622;-0.0029122;8;0
60.587627;13.69;-16.86;2.0437926;-0.0027852;8;0
60.7875862;13.69;-16.84;2.0432483;-0.0026583;8;0
60.9875453;13.69;-16.8;2.0427295;-0.0025314;8;0
61.1875045;13.69;-16.76;2.042236;-0.0024046;8;0
61.3874636;13.69;-16.67;2.0417678;-0.0022778;8;0
61.5874228;13.69;-16.61;2.041325;-0.0021511;8;0
61.787382;13.69;-16.58;2.0409076;-0.0020245;8;0
61.9873411;13.69;-16.53;2.0405154;-0.0018979;8;0
62.1873003;13.69;-16.51;2.0401486;-0.0017714;8;0
62.3872595;13.69;-16.45;2.039807;-0.0016449;8;0
62.5872186;13.69;-16.42;2.0394907;-0.0015186;8;0
62.7871778;13.69;-16.37;2.0391997;-0.0013923;8;0
62.987137;13.69;-16.33;2.0389339;-0.001266;8;0
63.1870961;13.69;-16.29;2.0386934;-0.0011399;8;0
63.3870553;13.69;-16.23;2.0384781;-0.0010137;8;0
63.5870145;13.69;-16.19;2.038288;-0.0008877;8;0
63.7869736;13.69;-16.13;2.038123;-0.0007617;8;0
63.9869328;13.69;-16.11;2.0379833;-0.0006358;8;0
64.186892;13.69;-16.08;2.0378688;-0.00051;8;0
64.3868511;13.69;-16.04;2.0377794;-0.0003842;8;0
64.5868103;13.69;-15.99;2.0377151;-0.0002586;8;0
64.7867695;13.69;-15.96;2.0376759;-0.0001332;8;0
64.9867286;13.69;-15.91;2.0376618;-0.0000081;8;0
65.1866878;13.69;-15.88;2.0376726;0.0001158;8;0
65.3866469;13.68;-15.85;2.0377081;0.0002397;8;0
65.5866061;13.68;-15.82;2.0377682;0.0003598;8;0
65.7865653;13.68;-15.8;2.037852;0.0004785;8;0
65.9865244;13.68;-15.77;2.0379598;0.0006072;8;0
66.1864836;13.68;-15.73;2.0380976;0.0007711;8;0
66.3864428;13.68;-15.7;2.0382682;0.0009351;8;0
66.5864019;13.67;-15.68;2.0384715;0.001098;8;0
66.7863611;13.67;-15.63;2.0387073;0.0012605;8;0
66.9863203;13.67;-15.6;2.0389755;0.0014204;8;0
67.1862794;13.67;-15.54;2.0392746;0.0015709;8;0
67.3862386;13.67;-15.52;2.0396038;0.0017215;8;0
67.5861978;13.66;-15.48;2.0399631;0.0018719;8;0
67.7861569;13.66;-15.42;2.0403524;0.0020223;8;0
67.9861161;13.66;-15.38;2.0407718;0.0021725;8;0
68.1860753;13.66;-15.35;2.0412212;0.0023227;8;0
68.3860344;13.66;-15.32;2.0417007;0.0024728;8;0
68.5859936;13.65;-15.31;2.0422101;0.0026228;8;0
68.7859527;13.65;-15.28;2.0427496;0.0027727;8;0
68.9859119;13.65;-15.22;2.043319;0.0029225;8;0
69.1858711;13.65;-15.18;2.0439183;0.0030722;8;0
69.3858302;13.64;-15.13;2.0445476;0.0032219;8;0
69.5857894;13.64;-15.09;2.0452068;0.0033715;8;0
69.7857486;13.64;-15.05;2.0458959;0.003521;8;0
69.9857077;13.64;-15.01;2.0466149;0.0036704;8;0
70.1856669;13.64;-14.97;2.0473638;0.0038197;8;0
70.3856261;13.63;-14.94;2.0481425;0.003969;8;0
70.5855852;13.63;-14.91;2.0489511;0.0041182;8;0
70.7855444;13.63;-14.88;2.0497894;0.0042673;8;0
70.9855036;13.63;-14.84;2.0506576;0.0044163;8;0
71.1854627;13.63;-14.8;2.0515556;0.0045652;8;0
71.3854219;13.62;-14.75;2.0524833;0.0047141;8;0
71.5853811;13.62;-14.72;2.0534408;0.0048628;8;0
71.7853402;13.62;-14.69;2.0544281;0.0050115;8;0
71.9852994;13.62;-14.65;2.055445;0.0051601;8;0
72.1852586;13.62;-14.63;2.0564917;0.0053086;8;0
72.3852177;13.62;-14.6;2.057568;0.0054571;8;0
72.5851769;13.61;-14.55;2.0586741;0.0056055;8;0
72.785136;13.61;-14.51;2.0598098;0.0057538;8;0
72.9850952;13.61;-14.45;2.0609751;0.0059021;8;0
73.1850544;13.61;-14.42;2.0621701;0.0060502;8;0
73.3850135;13.6;-14.38;2.0633947;0.0061983;8;0
73.5849727;13.6;-14.34;2.0646489;0.0063463;8;0
73.7849319;13.6;-14.3;2.0659327;0.0064942;8;0
73.984891;13.6;-14.24;2.067246;0.0066421;8;0
74.1848502;13.59;-14.19;2.068589;0.0067899;8;0
74.3848094;13.59;-14.13;2.0699614;0.0069376;8;0
74.5847685;13.59;-14.1;2.0713634;0.0070853;8;0
74.7847277;13.59;-14.05;2.072795;0.0072328;8;0
