,vehicleid,transtime
98590,EN11,1709221722.7084327
98591,EN10,1709221722.7139556
98592,SW03,1709221722.7239544
98593,SW02,1709221722.729517
98594,SW01,1709221722.734912
98595,SW00,1709221722.7408278
98596,SN13,1709221722.7457204
98597,SN12,1709221722.750457
98598,SN11,1709221722.758163
98599,SN10,1709221722.7635493
98600,SE13,1709221722.76848
98601,SE12,1709221722.7743452
98602,SE11,1709221722.7799325
98603,SE10,1709221722.7871294
98604,ES03,1709221722.795933
98605,ES02,1709221722.8032393
98606,ES01,1709221722.8107092
98607,ES00,1709221722.8183029
98608,EW13,1709221722.826978
98609,EW12,1709221722.8397443
98610,EW11,1709221722.8507128
98611,EW10,1709221722.8597922
98612,EN13,1709221722.8660645
98613,EN12,1709221722.87321
98614,EN11,1709221722.8795285
98615,EN10,1709221722.887224
98616,SW03,1709221722.8974473
98617,SW02,1709221722.90518
98618,SW01,1709221722.9122996
98619,SW00,1709221722.9185345
98620,SN13,1709221722.9249988
98621,SN12,1709221722.9312868
98622,SN11,1709221722.9405801
98623,SN10,1709221722.947471
98624,SE13,1709221722.9555335
98625,SE12,1709221722.9625552
98626,SE11,1709221722.971167
98627,SE10,1709221722.979234
98628,ES03,1709221722.9856763
98629,ES02,1709221722.9959893
98630,ES01,1709221723.0024452
98631,ES00,1709221723.0093803
98632,EW13,1709221723.0157232
98633,EW12,1709221723.0219843
98634,EW11,1709221723.0279996
98635,EW10,1709221723.0337412
98636,EN13,1709221723.0404058
98637,EN12,1709221723.046381
98638,EN11,1709221723.0518687
98639,EN10,1709221723.05879
98640,SW03,1709221723.0684566
98641,SW02,1709221723.076376
98642,SW01,1709221723.0832698
98643,SW00,1709221723.090296
98644,SN13,1709221723.0961282
98645,SN12,1709221723.1017876
98646,SN11,1709221723.1090539
98647,SN10,1709221723.1147342
98648,SE13,1709221723.126622
98649,SE12,1709221723.1330044
98650,SE11,1709221723.141177
98651,SE10,1709221723.147902
98652,ES03,1709221723.1584013
98653,ES02,1709221723.1652887
98654,ES01,1709221723.1711526
98655,ES00,1709221723.1763434
98656,EW13,1709221723.1820834
98657,EW12,1709221723.1879642
98658,EW11,1709221723.1937954
98659,EW10,1709221723.1994789
98660,EN13,1709221723.2067206
98661,EN12,1709221723.2142515
98662,EN11,1709221723.2242863
98663,EN10,1709221723.2316265
98664,SW03,1709221723.2436547
98665,SW02,1709221723.250433
98666,SW01,1709221723.259108
98667,SW00,1709221723.266054
98668,SN13,1709221723.275713
98669,SN12,1709221723.2814634
98670,SN11,1709221723.2882104
98671,SN10,1709221723.2964404
98672,SE13,1709221723.30152
98673,SE12,1709221723.3120449
98674,SE11,1709221723.3187943
98675,SE10,1709221723.3264778
98676,ES03,1709221723.3323855
98677,ES02,1709221723.3384113
98678,ES01,1709221723.3444552
98679,ES00,1709221723.349854
98680,EW13,1709221723.3554616
98681,EW12,1709221723.362114
98682,EW11,1709221723.3676744
98683,EW10,1709221723.375262
98684,EN13,1709221723.3806841
98685,EN12,1709221723.3867128
98686,EN11,1709221723.3926785
98687,EN10,1709221723.3987987
98688,SW03,1709221723.408282
98689,SW02,1709221723.4148514
98690,SW01,1709221723.4244235
98691,SW00,1709221723.4300876
98692,SN13,1709221723.4395084
98693,SN12,1709221723.4450119
98694,SN11,1709221723.4504752
98695,SN10,1709221723.4610755
98696,SE13,1709221723.4665287
