,starttime,endtime,phaseDuration
47,1708611182.8213904,1708611182.8470597,5
48,1708611187.820897,1708611187.8532684,5
49,1708611192.915319,1708611192.945625,5
50,1708611198.018406,1708611198.038102,5
51,1708611203.1221619,1708611203.1462376,5
52,1708611208.1260893,1708611208.1525035,5
53,1708611213.2202504,1708611213.24576,5
54,1708611218.314931,1708611218.3387337,5
55,1708611223.4174294,1708611223.4791265,5
56,1708611228.5256133,1708611228.5558088,5
57,1708611233.6177392,1708611233.6388316,5
58,1708611238.7165883,1708611238.7382076,5
59,1708611243.6258545,1708611243.6640215,5
60,1708611248.8207605,1708611248.8403966,5
61,1708611253.9193163,1708611253.9405105,5
62,1708611259.0189369,1708611259.041512,5
63,1708611264.12059,1708611264.143279,5
64,1708611269.218041,1708611269.2416813,5
65,1708611274.3175795,1708611274.345199,5
66,1708611279.3176048,1708611279.3359256,5
67,1708611284.4171853,1708611284.4436612,5
68,1708611289.5187428,1708611289.5455024,5
69,1708611294.518477,1708611294.540656,5
70,1708611299.6195047,1708611299.6468182,5
71,1708611304.622403,1708611304.6564324,5
72,1708611309.8200943,1708611309.84767,5
73,1708611314.9151633,1708611314.9480867,5
74,1708611319.9166307,1708611319.9692729,5
75,1708611324.9249887,1708611324.9470744,5
76,1708611330.1188316,1708611330.146185,5
77,1708611335.2222853,1708611335.2462773,5
78,1708611340.3156383,1708611340.3492844,5
79,1708611345.4167805,1708611345.4416456,5
80,1708611350.5227087,1708611350.540803,5
81,1708611355.6221683,1708611355.6491888,5
82,1708611360.7169592,1708611360.7367961,5
83,1708611365.8218024,1708611365.845264,5
84,1708611370.8254213,1708611370.8513286,5
85,1708611376.0188653,1708611376.0411332,5
86,1708611381.0225263,1708611381.0428007,5
87,1708611386.022929,1708611386.0480423,5
88,1708611391.2193964,1708611391.2379127,5
89,1708611396.2186358,1708611396.247444,5
90,1708611401.3199227,1708611401.3436308,5
91,1708611406.4171207,1708611406.4387002,5
92,1708611411.520842,1708611411.5441763,5
93,1708611416.6159189,1708611416.649596,5
94,1708611421.7270775,1708611421.7488763,5
95,1708611426.7241268,1708611426.751917,5
96,1708611431.7231278,1708611431.748904,5
97,1708611436.8222878,1708611436.841202,5
98,1708611441.923944,1708611441.9534678,5
99,1708611447.0211315,1708611447.049389,5
100,1708611452.126407,1708611452.1732204,5
101,1708611457.2223504,1708611457.2480671,5
102,1708611462.3191152,1708611462.3397975,5
103,1708611467.3195899,1708611467.3427033,5
104,1708611472.4161105,1708611472.442821,5
105,1708611477.416844,1708611477.4386492,5
106,1708611482.4214885,1708611482.4484956,5
107,1708611487.5216243,1708611487.5443954,5
108,1708611492.6165385,1708611492.6368165,5
109,1708611497.7201152,1708611497.744978,5
110,1708611502.8245792,1708611502.84584,5
111,1708611507.8244293,1708611507.8468356,5
112,1708611513.0168803,1708611513.0426025,5
113,1708611518.1157622,1708611518.1400864,5
114,1708611523.214992,1708611523.2415013,5
115,1708611528.3254786,1708611528.3495495,5
116,1708611533.4238095,1708611533.4493403,5
117,1708611538.425255,1708611538.4502175,5
118,1708611543.5210943,1708611543.5507164,5
119,1708611548.6196942,1708611548.6480086,5
120,1708611553.624212,1708611553.6669548,5
121,1708611558.822862,1708611558.8457496,5
122,1708611563.9151804,1708611563.937313,5
123,1708611569.0149915,1708611569.0406888,5
124,1708611574.0301356,1708611574.0604107,5
125,1708611579.1251967,1708611579.1509964,5
126,1708611584.1209223,1708611584.144611,5
127,1708611589.2208664,1708611589.2402081,5
128,1708611594.3231814,1708611594.3504531,5
129,1708611599.3206584,1708611599.343639,5
130,1708611604.3202763,1708611604.34207,5
131,1708611609.4161577,1708611609.4421673,5
132,1708611614.518744,1708611614.5413568,5
133,1708611619.5239127,1708611619.5495586,5
134,1708611624.7172234,1708611624.7512176,5
135,1708611629.7225063,1708611629.7433453,5
136,1708611634.8202474,1708611634.8403609,5
137,1708611639.8205612,1708611639.8424215,5
138,1708611644.9194295,1708611644.9396596,5
139,1708611649.9241939,1708611649.9447048,5
140,1708611655.0207448,1708611655.0406008,5
141,1708611660.1236527,1708611660.1494555,5
142,1708611665.2197812,1708611665.2446012,5
143,1708611670.318222,1708611670.3411896,5
144,1708611675.416345,1708611675.4527836,5
145,1708611680.4213226,1708611680.4415483,5
146,1708611685.624519,1708611685.647017,5
