,starttime,endtime,phaseDuration
127,1709072835.6720788,1709072835.674747,5
128,1709072840.7718513,1709072840.7782323,5
129,1709072845.7715344,1709072845.7747824,5
130,1709072850.7777581,1709072850.780865,5
131,1709072855.9680593,1709072855.9680784,5
132,1709072861.06803,1709072861.0680442,5
133,1709072866.1681042,1709072866.168121,5
134,1709072871.2680674,1709072871.2680855,5
135,1709072876.3680675,1709072876.3680847,5
136,1709072881.3706205,1709072881.3738961,5
137,1709072886.4680624,1709072886.4680803,5
138,1709072891.5680797,1709072891.5680978,5
139,1709072896.6680367,1709072896.6680539,5
140,1709072901.7680771,1709072901.7680957,5
141,1709072906.879166,1709072906.884325,5
142,1709072911.9733944,1709072911.978962,5
143,1709072917.0740952,1709072917.0811481,5
144,1709072922.1708288,1709072922.1757607,5
145,1709072927.2680492,1709072927.2680671,5
146,1709072932.3680573,1709072932.3680775,5
147,1709072937.4681075,1709072937.4681249,5
148,1709072942.5681317,1709072942.5681498,5
149,1709072947.668074,1709072947.6680903,5
150,1709072952.668077,1709072952.6772916,5
151,1709072957.768084,1709072957.7681017,5
152,1709072962.868056,1709072962.8680758,5
153,1709072967.9680436,1709072967.968061,5
154,1709072973.0682416,1709072973.0682657,5
155,1709072978.1681511,1709072978.1681712,5
156,1709072983.2681103,1709072983.26813,5
157,1709072988.368142,1709072988.3681602,5
158,1709072993.3691955,1709072993.3727396,5
159,1709072998.4717102,1709072998.4747393,5
160,1709073003.5738356,1709073003.5766804,5
161,1709073008.6735258,1709073008.6769862,5
162,1709073013.672245,1709073013.6751277,5
163,1709073018.7838018,1709073018.7872365,5
164,1709073023.8714855,1709073023.874262,5
165,1709073028.9740777,1709073028.9762607,5
166,1709073034.1430426,1709073034.146232,5
167,1709073039.0680902,1709073039.0681093,5
168,1709073044.1681008,1709073044.1681216,5
169,1709073049.3130152,1709073049.3130312,5
170,1709073054.2687109,1709073054.2687268,5
171,1709073059.279146,1709073059.279158,5
172,1709073064.4680862,1709073064.4681032,5
173,1709073069.5682504,1709073069.5682685,5
174,1709073074.6680527,1709073074.6680694,5
175,1709073079.7680895,1709073079.7681103,5
176,1709073084.868129,1709073084.8681633,5
177,1709073089.970952,1709073089.9709733,5
178,1709073095.0680308,1709073095.0680437,5
179,1709073100.2562027,1709073100.2562163,5
180,1709073105.251209,1709073105.2512245,5
181,1709073110.4681103,1709073110.4681244,5
182,1709073115.5680652,1709073115.5680785,5
183,1709073120.6680453,1709073120.6680598,5
184,1709073125.7680686,1709073125.7680857,5
185,1709073130.8680947,1709073130.8681126,5
186,1709073135.9681337,1709073135.9681506,5
187,1709073141.068064,1709073141.068081,5
188,1709073146.068058,1709073146.0680726,5
189,1709073151.3067677,1709073151.3067849,5
190,1709073156.3680832,1709073156.3681006,5
191,1709073161.4680192,1709073161.468033,5
192,1709073166.5680552,1709073166.5680714,5
193,1709073171.6681468,1709073171.6681654,5
194,1709073176.7681222,1709073176.7681403,5
195,1709073181.8680868,1709073181.8681412,5
196,1709073186.968028,1709073186.9680421,5
197,1709073192.0681472,1709073192.068161,5
198,1709073197.2472355,1709073197.2472482,5
199,1709073202.2680237,1709073202.2680376,5
200,1709073207.3680801,1709073207.3680985,5
201,1709073212.4680543,1709073212.468068,5
202,1709073217.5680175,1709073217.5680304,5
203,1709073222.6681173,1709073222.6681366,5
204,1709073227.7680311,1709073227.7680454,5
205,1709073232.868038,1709073232.8680518,5
206,1709073237.9680576,1709073237.9680727,5
207,1709073243.068069,1709073243.0680995,5
208,1709073248.5922513,1709073248.5922663,5
209,1709073253.368132,1709073253.368154,5
210,1709073258.4681077,1709073258.4681246,5
211,1709073263.5680854,1709073263.5681033,5
212,1709073268.6680403,1709073268.668055,5
213,1709073273.7680676,1709073273.7680852,5
214,1709073278.8681204,1709073278.8681405,5
215,1709073283.968015,1709073283.968028,5
216,1709073289.0680442,1709073289.0680609,5
217,1709073294.3095808,1709073294.3095918,5
218,1709073299.468073,1709073299.4680915,5
219,1709073304.5683491,1709073304.568371,5
220,1709073309.6680422,1709073309.6680555,5
221,1709073314.7680233,1709073314.7680378,5
222,1709073319.8680346,1709073319.8680487,5
223,1709073324.9681008,1709073324.968122,5
224,1709073330.0680263,1709073330.0680401,5
225,1709073335.2525651,1709073335.2525754,5
226,1709073340.261535,1709073340.2615514,5
227,1709073345.298224,1709073345.2982378,5
228,1709073350.3326323,1709073350.3326437,5
229,1709073355.370092,1709073355.3701105,5
230,1709073360.568098,1709073360.5681155,5
231,1709073365.6680772,1709073365.6681068,5
232,1709073370.7681174,1709073370.7681363,5
233,1709073375.8702312,1709073375.87025,5
234,1709073380.9680696,1709073380.9680858,5
235,1709073386.0680666,1709073386.068083,5
236,1709073391.3042235,1709073391.3042407,5
