,starttime,endtime,
1287,1709072280,1709072280,1.00136E-05
1288,1709072280,1709072280,0
1289,1709072280,1709072280,9.77516E-06
1290,1709072280,1709072280,0
1291,1709072280,1709072280,0
1292,1709072281,1709072281,1.00136E-05
1293,1709072281,1709072281,1.00136E-05
1294,1709072281,1709072281,0
1295,1709072281,1709072281,0
1296,1709072281,1709072281,1.00136E-05
1297,1709072281,1709072281,1.00136E-05
1298,1709072281,1709072281,9.77516E-06
1299,1709072281,1709072281,1.00136E-05
1300,1709072281,1709072281,0
1301,1709072281,1709072281,0
1302,1709072282,1709072282,1.00136E-05
1303,1709072282,1709072282,0
1304,1709072282,1709072282,1.00136E-05
1305,1709072282,1709072282,0
1306,1709072282,1709072282,1.00136E-05
1307,1709072282,1709072282,1.00136E-05
1308,1709072282,1709072282,0
1309,1709072282,1709072282,1.00136E-05
1310,1709072282,1709072282,0
1311,1709072282,1709072282,1.00136E-05
1312,1709072283,1709072283,1.00136E-05
1313,1709072283,1709072283,0
1314,1709072283,1709072283,1.00136E-05
1315,1709072283,1709072283,1.00136E-05
1316,1709072283,1709072283,1.00136E-05
1317,1709072283,1709072283,1.00136E-05
1318,1709072283,1709072283,0
1319,1709072283,1709072283,0
1320,1709072283,1709072283,0
1321,1709072283,1709072283,1.00136E-05
1322,1709072284,1709072284,1.00136E-05
1323,1709072284,1709072284,0
1324,1709072284,1709072284,1.00136E-05
1325,1709072284,1709072284,0
1326,1709072284,1709072284,1.00136E-05
1327,1709072284,1709072284,1.00136E-05
1328,1709072285,1709072285,4.98295E-05
1329,1709072285,1709072285,2.00272E-05
1330,1709072285,1709072285,3.00407E-05
1331,1709072285,1709072285,1.00136E-05
1332,1709072285,1709072285,2.00272E-05
1333,1709072285,1709072285,2.00272E-05
1334,1709072285,1709072285,1.97887E-05
1335,1709072285,1709072285,1.00136E-05
1336,1709072285,1709072285,2.00272E-05
1337,1709072285,1709072285,2.00272E-05
1338,1709072285,1709072285,2.00272E-05
1339,1709072286,1709072286,2.00272E-05
1340,1709072286,1709072286,2.00272E-05
1341,1709072286,1709072286,1.97887E-05
1342,1709072286,1709072286,1.00136E-05
1343,1709072286,1709072286,3.00407E-05
1344,1709072286,1709072286,1.00136E-05
1345,1709072286,1709072286,2.00272E-05
1346,1709072286,1709072286,4.00543E-05
1347,1709072286,1709072286,2.00272E-05
1348,1709072286,1709072286,9.77516E-06
1349,1709072287,1709072287,2.00272E-05
1350,1709072287,1709072287,2.00272E-05
1351,1709072287,1709072287,2.00272E-05
1352,1709072287,1709072287,1.00136E-05
1353,1709072287,1709072287,2.00272E-05
1354,1709072287,1709072287,2.00272E-05
1355,1709072287,1709072287,2.00272E-05
1356,1709072287,1709072287,2.00272E-05
1357,1709072287,1709072287,2.00272E-05
1358,1709072287,1709072287,1.00136E-05
1359,1709072288,1709072288,2.00272E-05
1360,1709072288,1709072288,2.00272E-05
1361,1709072288,1709072288,2.00272E-05
1362,1709072288,1709072288,2.00272E-05
1363,1709072288,1709072288,1.97887E-05
1364,1709072288,1709072288,1.97887E-05
1365,1709072288,1709072288,2.00272E-05
1366,1709072288,1709072288,2.00272E-05
1367,1709072288,1709072288,1.00136E-05
1368,1709072288,1709072288,1.00136E-05
1369,1709072289,1709072289,2.00272E-05
1370,1709072289,1709072289,2.00272E-05
1371,1709072289,1709072289,1.97887E-05
1372,1709072289,1709072289,1.00136E-05
1373,1709072289,1709072289,2.00272E-05
1374,1709072289,1709072289,2.00272E-05
1375,1709072289,1709072289,1.00136E-05
1376,1709072289,1709072289,2.00272E-05
1377,1709072289,1709072289,2.00272E-05
1378,1709072289,1709072289,1.00136E-05
1379,1709072290,1709072290,1.97887E-05
1380,1709072290,1709072290,2.00272E-05
1381,1709072290,1709072290,2.00272E-05
1382,1709072290,1709072290,7.00951E-05
1383,1709072290,1709072290,2.00272E-05
1384,1709072290,1709072290,2.00272E-05
1385,1709072290,1709072290,2.00272E-05
1386,1709072290,1709072290,2.00272E-05
1387,1709072290,1709072290,2.00272E-05
1388,1709072290,1709072290,2.00272E-05
1389,1709072291,1709072291,1.00136E-05
1390,1709072291,1709072291,2.00272E-05
1391,1709072291,1709072291,9.77516E-06
1392,1709072291,1709072291,2.00272E-05
1393,1709072291,1709072291,2.00272E-05
1394,1709072291,1709072291,2.00272E-05
1395,1709072291,1709072291,2.00272E-05
1396,1709072291,1709072291,2.00272E-05
1397,1709072291,1709072291,1.00136E-05
1398,1709072291,1709072291,2.00272E-05
1399,1709072292,1709072292,2.00272E-05
1400,1709072292,1709072292,0
1401,1709072292,1709072292,1.00136E-05
1402,1709072292,1709072292,2.00272E-05
1403,1709072292,1709072292,0
1404,1709072292,1709072292,0
1405,1709072292,1709072292,0
1406,1709072292,1709072292,0
1407,1709072292,1709072292,1.00136E-05
1408,1709072292,1709072292,1.00136E-05
1409,1709072293,1709072293,0
1410,1709072293,1709072293,1.00136E-05
1411,1709072293,1709072293,1.00136E-05
1412,1709072293,1709072293,1.00136E-05
1413,1709072293,1709072293,1.00136E-05
1414,1709072293,1709072293,0
1415,1709072293,1709072293,0
1416,1709072293,1709072293,0
1417,1709072293,1709072293,0
1418,1709072293,1709072293,1.00136E-05
1419,1709072294,1709072294,1.00136E-05
1420,1709072294,1709072294,0
1421,1709072294,1709072294,1.00136E-05
1422,1709072294,1709072294,0
1423,1709072294,1709072294,9.77516E-06
1424,1709072294,1709072294,0
1425,1709072294,1709072294,0
1426,1709072294,1709072294,0
1427,1709072294,1709072294,1.00136E-05
1428,1709072294,1709072294,1.00136E-05
1429,1709072295,1709072295,0
1430,1709072295,1709072295,0
1431,1709072295,1709072295,0
1432,1709072295,1709072295,1.00136E-05
1433,1709072295,1709072295,1.00136E-05
1434,1709072295,1709072295,1.00136E-05
1435,1709072295,1709072295,0
1436,1709072295,1709072295,1.00136E-05
1437,1709072295,1709072295,0
1438,1709072295,1709072295,9.77516E-06
1439,1709072296,1709072296,1.00136E-05
1440,1709072296,1709072296,1.00136E-05
1441,1709072296,1709072296,0
1442,1709072296,1709072296,0
1443,1709072296,1709072296,1.00136E-05
1444,1709072296,1709072296,1.00136E-05
1445,1709072296,1709072296,1.00136E-05
1446,1709072296,1709072296,1.00136E-05
1447,1709072296,1709072296,1.00136E-05
1448,1709072296,1709072296,1.00136E-05
1449,1709072297,1709072297,0
1450,1709072297,1709072297,1.00136E-05
1451,1709072297,1709072297,1.00136E-05
1452,1709072297,1709072297,1.00136E-05
1453,1709072297,1709072297,0
1454,1709072297,1709072297,0
1455,1709072297,1709072297,1.00136E-05
1456,1709072297,1709072297,0
1457,1709072297,1709072297,1.00136E-05
1458,1709072297,1709072297,1.00136E-05
1459,1709072298,1709072298,1.00136E-05
1460,1709072298,1709072298,1.00136E-05
1461,1709072298,1709072298,0
1462,1709072298,1709072298,1.00136E-05
1463,1709072298,1709072298,1.00136E-05
1464,1709072298,1709072298,1.00136E-05
1465,1709072298,1709072298,1.00136E-05
1466,1709072298,1709072298,1.00136E-05
1467,1709072298,1709072298,1.00136E-05
1468,1709072298,1709072298,0
1469,1709072299,1709072299,1.00136E-05
1470,1709072299,1709072299,1.00136E-05
1471,1709072299,1709072299,1.00136E-05
1472,1709072299,1709072299,0
1473,1709072299,1709072299,1.00136E-05
1474,1709072299,1709072299,1.00136E-05
1475,1709072299,1709072299,1.00136E-05
1476,1709072299,1709072299,1.00136E-05
1477,1709072299,1709072299,0
1478,1709072299,1709072299,0
1479,1709072300,1709072300,1.00136E-05
1480,1709072300,1709072300,1.00136E-05
1481,1709072300,1709072300,0
1482,1709072300,1709072300,1.00136E-05
1483,1709072300,1709072300,1.00136E-05
1484,1709072300,1709072300,0
1485,1709072300,1709072300,1.00136E-05
1486,1709072300,1709072300,1.00136E-05
1487,1709072300,1709072300,1.00136E-05
1488,1709072300,1709072300,9.77516E-06
1489,1709072301,1709072301,0
1490,1709072301,1709072301,1.00136E-05
1491,1709072301,1709072301,0
1492,1709072301,1709072301,1.00136E-05
1493,1709072301,1709072301,0
1494,1709072301,1709072301,1.00136E-05
1495,1709072301,1709072301,1.00136E-05
1496,1709072301,1709072301,0
1497,1709072301,1709072301,1.00136E-05
1498,1709072301,1709072301,1.00136E-05
1499,1709072302,1709072302,0
1500,1709072302,1709072302,0
1501,1709072302,1709072302,1.00136E-05
1502,1709072302,1709072302,0
1503,1709072302,1709072302,1.00136E-05
1504,1709072302,1709072302,1.00136E-05
1505,1709072302,1709072302,1.00136E-05
1506,1709072302,1709072302,1.00136E-05
1507,1709072302,1709072302,1.00136E-05
1508,1709072302,1709072302,0
1509,1709072303,1709072303,1.00136E-05
1510,1709072303,1709072303,0
1511,1709072303,1709072303,0
1512,1709072303,1709072303,1.00136E-05
1513,1709072303,1709072303,0
1514,1709072303,1709072303,0
1515,1709072303,1709072303,9.77516E-06
1516,1709072303,1709072303,1.00136E-05
1517,1709072303,1709072303,1.00136E-05
1518,1709072303,1709072303,1.00136E-05
1519,1709072304,1709072304,1.00136E-05
1520,1709072304,1709072304,0
1521,1709072304,1709072304,1.00136E-05
1522,1709072304,1709072304,0
1523,1709072304,1709072304,1.00136E-05
1524,1709072304,1709072304,1.00136E-05
1525,1709072304,1709072304,1.00136E-05
1526,1709072304,1709072304,0
1527,1709072304,1709072304,1.00136E-05
1528,1709072304,1709072304,1.00136E-05
1529,1709072305,1709072305,0
1530,1709072305,1709072305,1.00136E-05
1531,1709072305,1709072305,1.00136E-05
1532,1709072305,1709072305,1.00136E-05
1533,1709072305,1709072305,0
1534,1709072305,1709072305,1.00136E-05
1535,1709072305,1709072305,1.00136E-05
1536,1709072305,1709072305,0
1537,1709072305,1709072305,0
1538,1709072305,1709072305,1.00136E-05
1539,1709072306,1709072306,0
1540,1709072306,1709072306,0
1541,1709072306,1709072306,0
1542,1709072306,1709072306,1.00136E-05
1543,1709072306,1709072306,1.97887E-05
1544,1709072306,1709072306,1.00136E-05
1545,1709072306,1709072306,0
1546,1709072306,1709072306,1.00136E-05
1547,1709072306,1709072306,1.00136E-05
1548,1709072306,1709072306,0
1549,1709072307,1709072307,0
1550,1709072307,1709072307,1.00136E-05
1551,1709072307,1709072307,1.00136E-05
1552,1709072307,1709072307,0
1553,1709072307,1709072307,0
1554,1709072307,1709072307,1.00136E-05
1555,1709072307,1709072307,1.00136E-05
1556,1709072307,1709072307,0
1557,1709072307,1709072307,1.00136E-05
1558,1709072307,1709072307,0
1559,1709072308,1709072308,1.00136E-05
1560,1709072308,1709072308,0
1561,1709072308,1709072308,1.00136E-05
1562,1709072308,1709072308,1.00136E-05
1563,1709072308,1709072308,1.00136E-05
1564,1709072308,1709072308,0
1565,1709072308,1709072308,0
1566,1709072308,1709072308,7.98702E-05
1567,1709072308,1709072308,3.98159E-05
1568,1709072308,1709072308,7.00951E-05
1569,1709072309,1709072309,4.00543E-05
1570,1709072309,1709072309,3.00407E-05
1571,1709072309,1709072309,5.00679E-05
1572,1709072309,1709072309,4.00543E-05
1573,1709072309,1709072309,4.98295E-05
1574,1709072309,1709072309,8.01086E-05
1575,1709072309,1709072309,9.98974E-05
1576,1709072309,1709072309,3.00407E-05
1577,1709072309,1709072309,7.00951E-05
1578,1709072309,1709072309,7.00951E-05
1579,1709072310,1709072310,5.98431E-05
1580,1709072310,1709072310,5.00679E-05
1581,1709072310,1709072310,8.98838E-05
1582,1709072310,1709072310,7.98702E-05
1583,1709072310,1709072310,5.00679E-05
1584,1709072310,1709072310,4.98295E-05
1585,1709072310,1709072310,7.98702E-05
1586,1709072310,1709072310,6.00815E-05
1587,1709072310,1709072310,7.00951E-05
1588,1709072310,1709072310,4.00543E-05
1589,1709072311,1709072311,5.00679E-05
1590,1709072311,1709072311,6.98566E-05
1591,1709072311,1709072311,3.00407E-05
1592,1709072311,1709072311,6.98566E-05
1593,1709072311,1709072311,4.98295E-05
1594,1709072311,1709072311,5.98431E-05
1595,1709072311,1709072311,6.98566E-05
1596,1709072311,1709072311,6.98566E-05
1597,1709072311,1709072311,0.000250101
1598,1709072311,1709072311,3.00407E-05
1599,1709072312,1709072312,5.00679E-05
1600,1709072312,1709072312,3.98159E-05
1601,1709072312,1709072312,7.00951E-05
1602,1709072312,1709072312,5.00679E-05
1603,1709072312,1709072312,6.98566E-05
1604,1709072312,1709072312,4.00543E-05
1605,1709072312,1709072312,3.00407E-05
1606,1709072312,1709072312,3.00407E-05
1607,1709072312,1709072312,7.00951E-05
1608,1709072312,1709072312,6.00815E-05
1609,1709072313,1709072313,9.01222E-05
1610,1709072313,1709072313,3.98159E-05
1611,1709072313,1709072313,0.000109911
1612,1709072313,1709072313,5.00679E-05
1613,1709072313,1709072313,3.98159E-05
1614,1709072313,1709072313,4.00543E-05
1615,1709072313,1709072313,7.98702E-05
1616,1709072313,1709072313,8.01086E-05
1617,1709072313,1709072313,6.98566E-05
1618,1709072313,1709072313,3.98159E-05
1619,1709072314,1709072314,5.98431E-05
1620,1709072314,1709072314,4.98295E-05
1621,1709072314,1709072314,4.98295E-05
1622,1709072314,1709072314,0.000279903
1623,1709072314,1709072314,4.00543E-05
1624,1709072314,1709072314,3.98159E-05
1625,1709072314,1709072314,6.98566E-05
1626,1709072314,1709072314,8.01086E-05
1627,1709072314,1709072314,7.98702E-05
1628,1709072314,1709072314,5.00679E-05
1629,1709072315,1709072315,7.00951E-05
1630,1709072315,1709072315,3.98159E-05
1631,1709072315,1709072315,8.01086E-05
1632,1709072315,1709072315,5.00679E-05
1633,1709072315,1709072315,6.00815E-05
1634,1709072315,1709072315,5.00679E-05
1635,1709072315,1709072315,8.01086E-05
1636,1709072315,1709072315,7.00951E-05
1637,1709072315,1709072315,0.000119925
1638,1709072315,1709072315,3.98159E-05
1639,1709072316,1709072316,5.00679E-05
1640,1709072316,1709072316,4.00543E-05
1641,1709072316,1709072316,4.00543E-05
1642,1709072316,1709072316,3.00407E-05
1643,1709072316,1709072316,4.00543E-05
1644,1709072316,1709072316,3.00407E-05
1645,1709072316,1709072316,8.01086E-05
1646,1709072316,1709072316,7.00951E-05
1647,1709072316,1709072316,9.01222E-05
1648,1709072316,1709072316,7.00951E-05
1649,1709072317,1709072317,4.00543E-05
1650,1709072317,1709072317,9.01222E-05
1651,1709072317,1709072317,4.00543E-05
1652,1709072317,1709072317,7.98702E-05
1653,1709072317,1709072317,9.01222E-05
1654,1709072317,1709072317,4.98295E-05
1655,1709072317,1709072317,7.00951E-05
1656,1709072317,1709072317,0.000319958
1657,1709072317,1709072317,4.00543E-05
1658,1709072317,1709072317,5.00679E-05
1659,1709072318,1709072318,3.98159E-05
1660,1709072318,1709072318,6.00815E-05
1661,1709072318,1709072318,5.00679E-05
1662,1709072318,1709072318,0.000100136
1663,1709072318,1709072318,8.98838E-05
1664,1709072318,1709072318,0.000470161
1665,1709072318,1709072318,5.00679E-05
1666,1709072318,1709072318,7.00951E-05
1667,1709072318,1709072318,4.00543E-05
1668,1709072318,1709072318,3.98159E-05
1669,1709072319,1709072319,5.00679E-05
1670,1709072319,1709072319,6.00815E-05
1671,1709072319,1709072319,4.00543E-05
1672,1709072319,1709072319,5.00679E-05
1673,1709072319,1709072319,0.000109911
1674,1709072319,1709072319,9.98974E-05
1675,1709072319,1709072319,4.98295E-05
1676,1709072319,1709072319,6.00815E-05
1677,1709072319,1709072319,7.00951E-05
1678,1709072319,1709072319,8.01086E-05
1679,1709072320,1709072320,5.00679E-05
1680,1709072320,1709072320,4.98295E-05
1681,1709072320,1709072320,4.00543E-05
1682,1709072320,1709072320,7.98702E-05
1683,1709072320,1709072320,9.01222E-05
1684,1709072320,1709072320,5.00679E-05
1685,1709072320,1709072320,6.00815E-05
1686,1709072320,1709072320,4.98295E-05
1687,1709072320,1709072320,4.00543E-05
1688,1709072320,1709072320,5.00679E-05
1689,1709072321,1709072321,5.00679E-05
1690,1709072321,1709072321,8.01086E-05
1691,1709072321,1709072321,5.98431E-05
1692,1709072321,1709072321,5.00679E-05
1693,1709072321,1709072321,4.00543E-05
1694,1709072321,1709072321,7.00951E-05
1695,1709072321,1709072321,3.98159E-05
1696,1709072321,1709072321,7.98702E-05
1697,1709072321,1709072321,8.98838E-05
1698,1709072321,1709072321,0.000299931
1699,1709072322,1709072322,0.000119925
1700,1709072322,1709072322,6.00815E-05
1701,1709072322,1709072322,7.00951E-05
1702,1709072322,1709072322,4.00543E-05
1703,1709072322,1709072322,0.000360012
1704,1709072322,1709072322,6.00815E-05
1705,1709072322,1709072322,4.00543E-05
1706,1709072322,1709072322,4.98295E-05
1707,1709072322,1709072322,4.00543E-05
1708,1709072322,1709072322,6.00815E-05
1709,1709072323,1709072323,4.00543E-05
1710,1709072323,1709072323,4.00543E-05
1711,1709072323,1709072323,3.98159E-05
1712,1709072323,1709072323,0.000169992
1713,1709072323,1709072323,0.000730038
1714,1709072323,1709072323,2.98023E-05
1715,1709072323,1709072323,4.00543E-05
1716,1709072323,1709072323,5.00679E-05
1717,1709072323,1709072323,6.98566E-05
1718,1709072323,1709072323,4.98295E-05
1719,1709072324,1709072324,5.00679E-05
1720,1709072324,1709072324,4.98295E-05
1721,1709072324,1709072324,6.98566E-05
1722,1709072324,1709072324,0.000109911
1723,1709072324,1709072324,7.98702E-05
1724,1709072324,1709072324,4.98295E-05
1725,1709072324,1709072324,6.98566E-05
1726,1709072324,1709072324,6.00815E-05
1727,1709072324,1709072324,6.98566E-05
1728,1709072324,1709072324,6.98566E-05
1729,1709072325,1709072325,7.00951E-05
1730,1709072325,1709072325,4.00543E-05
1731,1709072325,1709072325,3.00407E-05
1732,1709072325,1709072325,8.98838E-05
1733,1709072325,1709072325,0.000110149
1734,1709072325,1709072325,5.00679E-05
1735,1709072325,1709072325,7.98702E-05
1736,1709072325,1709072325,4.00543E-05
1737,1709072325,1709072325,4.00543E-05
1738,1709072325,1709072325,4.00543E-05
1739,1709072326,1709072326,9.01222E-05
1740,1709072326,1709072326,8.98838E-05
1741,1709072326,1709072326,4.00543E-05
1742,1709072326,1709072326,3.98159E-05
1743,1709072326,1709072326,6.00815E-05
1744,1709072326,1709072326,7.98702E-05
1745,1709072326,1709072326,8.01086E-05
1746,1709072326,1709072326,0.000180006
1747,1709072326,1709072326,8.01086E-05
1748,1709072326,1709072326,8.98838E-05
1749,1709072327,1709072327,3.98159E-05
1750,1709072327,1709072327,5.00679E-05
1751,1709072327,1709072327,6.00815E-05
1752,1709072327,1709072327,3.98159E-05
1753,1709072327,1709072327,7.98702E-05
1754,1709072327,1709072327,9.98974E-05
1755,1709072327,1709072327,7.98702E-05
1756,1709072327,1709072327,4.00543E-05
1757,1709072327,1709072327,8.98838E-05
1758,1709072327,1709072327,6.98566E-05
1759,1709072328,1709072328,3.98159E-05
1760,1709072328,1709072328,4.00543E-05
1761,1709072328,1709072328,6.98566E-05
1762,1709072328,1709072328,0.000360012
1763,1709072328,1709072328,6.98566E-05
1764,1709072328,1709072328,6.98566E-05
1765,1709072328,1709072328,0.000180006
1766,1709072328,1709072328,3.00407E-05
1767,1709072328,1709072328,3.00407E-05
1768,1709072328,1709072328,6.98566E-05
1769,1709072329,1709072329,7.00951E-05
1770,1709072329,1709072329,5.00679E-05
1771,1709072329,1709072329,5.98431E-05
1772,1709072329,1709072329,3.98159E-05
1773,1709072329,1709072329,8.01086E-05
1774,1709072329,1709072329,3.98159E-05
1775,1709072329,1709072329,4.00543E-05
1776,1709072329,1709072329,5.00679E-05
1777,1709072329,1709072329,6.00815E-05
1778,1709072329,1709072329,7.98702E-05
1779,1709072330,1709072330,4.00543E-05
1780,1709072330,1709072330,8.01086E-05
1781,1709072330,1709072330,7.98702E-05
1782,1709072330,1709072330,5.00679E-05
1783,1709072330,1709072330,7.98702E-05
1784,1709072330,1709072330,8.98838E-05
1785,1709072330,1709072330,8.01086E-05
1786,1709072330,1709072330,6.98566E-05
1787,1709072330,1709072330,6.00815E-05
1788,1709072330,1709072330,4.98295E-05
1789,1709072331,1709072331,4.98295E-05
1790,1709072331,1709072331,5.00679E-05
1791,1709072331,1709072331,5.00679E-05
1792,1709072331,1709072331,8.98838E-05
1793,1709072331,1709072331,8.01086E-05
1794,1709072331,1709072331,4.98295E-05
1795,1709072331,1709072331,7.00951E-05
1796,1709072331,1709072331,8.01086E-05
1797,1709072331,1709072331,2.98023E-05
1798,1709072331,1709072331,4.00543E-05
1799,1709072332,1709072332,0.000149965
1800,1709072332,1709072332,6.00815E-05
1801,1709072332,1709072332,7.98702E-05
1802,1709072332,1709072332,5.00679E-05
1803,1709072332,1709072332,8.01086E-05
1804,1709072332,1709072332,6.98566E-05
1805,1709072332,1709072332,7.98702E-05
1806,1709072332,1709072332,4.98295E-05
1807,1709072332,1709072332,4.00543E-05
1808,1709072332,1709072332,6.00815E-05
1809,1709072333,1709072333,3.98159E-05
1810,1709072333,1709072333,8.01086E-05
1811,1709072333,1709072333,6.00815E-05
1812,1709072333,1709072333,7.98702E-05
1813,1709072333,1709072333,0.000109911
1814,1709072333,1709072333,8.01086E-05
1815,1709072333,1709072333,4.00543E-05
1816,1709072333,1709072333,6.98566E-05
1817,1709072333,1709072333,8.98838E-05
1818,1709072333,1709072333,6.00815E-05
1819,1709072334,1709072334,8.01086E-05
1820,1709072334,1709072334,6.98566E-05
1821,1709072334,1709072334,0.000129938
1822,1709072334,1709072334,4.98295E-05
1823,1709072334,1709072334,5.00679E-05
1824,1709072334,1709072334,7.98702E-05
1825,1709072334,1709072334,5.00679E-05
1826,1709072334,1709072334,0.000100136
1827,1709072334,1709072334,4.98295E-05
1828,1709072334,1709072334,4.00543E-05
1829,1709072335,1709072335,3.98159E-05
1830,1709072335,1709072335,8.01086E-05
1831,1709072335,1709072335,4.00543E-05
1832,1709072335,1709072335,4.98295E-05
1833,1709072335,1709072335,8.01086E-05
1834,1709072335,1709072335,4.00543E-05
1835,1709072335,1709072335,4.98295E-05
1836,1709072335,1709072335,4.00543E-05
1837,1709072335,1709072335,3.98159E-05
1838,1709072335,1709072335,3.98159E-05
1839,1709072336,1709072336,8.98838E-05
1840,1709072336,1709072336,4.98295E-05
1841,1709072336,1709072336,7.00951E-05
1842,1709072336,1709072336,3.98159E-05
1843,1709072336,1709072336,6.00815E-05
1844,1709072336,1709072336,3.00407E-05
1845,1709072336,1709072336,6.98566E-05
1846,1709072336,1709072336,6.00815E-05
1847,1709072336,1709072336,0.00019002
1848,1709072336,1709072336,8.01086E-05
1849,1709072337,1709072337,6.00815E-05
1850,1709072337,1709072337,6.00815E-05
1851,1709072337,1709072337,3.00407E-05
1852,1709072337,1709072337,5.00679E-05
1853,1709072337,1709072337,4.00543E-05
1854,1709072337,1709072337,7.00951E-05
1855,1709072337,1709072337,5.00679E-05
1856,1709072337,1709072337,2.98023E-05
1857,1709072337,1709072337,4.98295E-05
1858,1709072337,1709072337,4.00543E-05
1859,1709072338,1709072338,5.00679E-05
1860,1709072338,1709072338,5.98431E-05
1861,1709072338,1709072338,4.98295E-05
1862,1709072338,1709072338,7.00951E-05
1863,1709072338,1709072338,0.000100136
1864,1709072338,1709072338,4.00543E-05
1865,1709072338,1709072338,4.00543E-05
1866,1709072338,1709072338,3.98159E-05
1867,1709072338,1709072338,4.00543E-05
1868,1709072338,1709072338,4.00543E-05
1869,1709072339,1709072339,4.00543E-05
1870,1709072339,1709072339,5.00679E-05
1871,1709072339,1709072339,5.00679E-05
1872,1709072339,1709072339,3.98159E-05
1873,1709072339,1709072339,5.00679E-05
1874,1709072339,1709072339,5.98431E-05
1875,1709072339,1709072339,4.00543E-05
1876,1709072339,1709072339,5.00679E-05
1877,1709072339,1709072339,0.000109911
1878,1709072339,1709072339,8.01086E-05
1879,1709072340,1709072340,4.00543E-05
1880,1709072340,1709072340,3.00407E-05
1881,1709072340,1709072340,3.00407E-05
1882,1709072340,1709072340,4.00543E-05
1883,1709072340,1709072340,5.00679E-05
1884,1709072340,1709072340,7.00951E-05
1885,1709072340,1709072340,4.98295E-05
1886,1709072340,1709072340,7.00951E-05
1887,1709072340,1709072340,7.00951E-05
1888,1709072340,1709072340,0.000100136
1889,1709072341,1709072341,6.98566E-05
1890,1709072341,1709072341,3.00407E-05
1891,1709072341,1709072341,4.00543E-05
1892,1709072341,1709072341,4.00543E-05
1893,1709072341,1709072341,6.00815E-05
1894,1709072341,1709072341,0.000109911
1895,1709072341,1709072341,7.00951E-05
1896,1709072341,1709072341,5.00679E-05
1897,1709072341,1709072341,8.98838E-05
1898,1709072341,1709072341,5.00679E-05
1899,1709072342,1709072342,3.98159E-05
1900,1709072342,1709072342,7.00951E-05
1901,1709072342,1709072342,7.00951E-05
1902,1709072342,1709072342,8.01086E-05
1903,1709072342,1709072342,5.00679E-05
1904,1709072342,1709072342,5.98431E-05
1905,1709072342,1709072342,4.98295E-05
1906,1709072342,1709072342,9.01222E-05
1907,1709072342,1709072342,5.98431E-05
1908,1709072342,1709072342,1.00136E-05
1909,1709072343,1709072343,0
1910,1709072343,1709072343,0
1911,1709072343,1709072343,1.00136E-05
1912,1709072343,1709072343,1.00136E-05
1913,1709072343,1709072343,1.00136E-05
1914,1709072343,1709072343,1.00136E-05
1915,1709072343,1709072343,1.00136E-05
1916,1709072343,1709072343,0
1917,1709072343,1709072343,0
1918,1709072343,1709072343,0
1919,1709072344,1709072344,1.00136E-05
1920,1709072344,1709072344,1.00136E-05
1921,1709072344,1709072344,0
1922,1709072344,1709072344,0
1923,1709072344,1709072344,2.98023E-05
1924,1709072344,1709072344,1.00136E-05
1925,1709072344,1709072344,1.00136E-05
1926,1709072344,1709072344,0
1927,1709072344,1709072344,1.00136E-05
1928,1709072344,1709072344,1.00136E-05
1929,1709072345,1709072345,2.00272E-05
1930,1709072345,1709072345,1.00136E-05
1931,1709072345,1709072345,2.00272E-05
1932,1709072345,1709072345,1.00136E-05
1933,1709072345,1709072345,9.77516E-06
1934,1709072345,1709072345,1.00136E-05
1935,1709072345,1709072345,1.00136E-05
1936,1709072345,1709072345,2.00272E-05
1937,1709072345,1709072345,1.00136E-05
1938,1709072345,1709072345,1.97887E-05
1939,1709072346,1709072346,2.00272E-05
1940,1709072346,1709072346,2.00272E-05
1941,1709072346,1709072346,2.00272E-05
1942,1709072346,1709072346,1.00136E-05
1943,1709072346,1709072346,2.00272E-05
1944,1709072346,1709072346,2.00272E-05
1945,1709072346,1709072346,1.97887E-05
1946,1709072346,1709072346,1.00136E-05
1947,1709072346,1709072346,2.00272E-05
1948,1709072346,1709072346,1.00136E-05
1949,1709072347,1709072347,1.00136E-05
1950,1709072347,1709072347,2.00272E-05
1951,1709072347,1709072347,2.00272E-05
1952,1709072347,1709072347,2.00272E-05
1953,1709072347,1709072347,2.00272E-05
1954,1709072347,1709072347,2.00272E-05
1955,1709072347,1709072347,1.00136E-05
1956,1709072347,1709072347,2.00272E-05
1957,1709072347,1709072347,2.00272E-05
1958,1709072347,1709072347,2.00272E-05
1959,1709072348,1709072348,1.00136E-05
1960,1709072348,1709072348,0
1961,1709072348,1709072348,1.00136E-05
1962,1709072348,1709072348,0
1963,1709072348,1709072348,0
1964,1709072348,1709072348,1.00136E-05
1965,1709072348,1709072348,0
1966,1709072348,1709072348,9.77516E-06
1967,1709072348,1709072348,1.00136E-05
1968,1709072348,1709072348,1.00136E-05
1969,1709072349,1709072349,1.00136E-05
1970,1709072349,1709072349,0
1971,1709072349,1709072349,0
1972,1709072349,1709072349,0
1973,1709072349,1709072349,1.00136E-05
1974,1709072349,1709072349,0
1975,1709072349,1709072349,1.00136E-05
1976,1709072349,1709072349,0
1977,1709072349,1709072349,1.00136E-05
1978,1709072349,1709072349,1.00136E-05
1979,1709072350,1709072350,1.00136E-05
1980,1709072350,1709072350,1.00136E-05
1981,1709072350,1709072350,1.00136E-05
1982,1709072350,1709072350,1.00136E-05
1983,1709072350,1709072350,1.00136E-05
