#x,y,,
0.802736403,-0.805430121,1,1
0.80965032,-0.806524317,1,1
0.816552698,-0.807689123,1,1
0.823443594,-0.808920048,1,1
0.830322768,-0.810214894,1,1
0.83718982,-0.811572558,1,1
0.844044276,-0.812992453,1,1
0.850885619,-0.814474238,1,1
0.857713315,-0.816017686,1,1
0.864526821,-0.817622618,1,1
0.871325588,-0.819288881,1,1
0.878109068,-0.821016328,1,1
0.88487671,-0.822804813,1,1
0.891627968,-0.824654188,1,1
0.898362293,-0.826564303,1,1
0.905082326,-0.828524143,1,1
0.911800812,-0.830489319,1,1
0.918526864,-0.832428417,1,1
0.925265328,-0.834323908,1,1
0.932018871,-0.836164928,1,1
0.938789042,-0.837943805,1,1
0.945576789,-0.839654373,1,1
0.952382694,-0.84129118,1,1
0.959207085,-0.842849095,1,1
0.966050079,-0.84432313,1,1
0.972911597,-0.845708354,1,1
0.979791367,-0.846999851,1,1
0.986688919,-0.848192704,1,1
0.993603577,-0.84928199,1,1
1.000534451,-0.850262776,1,1
1.007480425,-0.851130128,1,1
1.014440152,-0.851879113,1,1
1.021412037,-0.852504802,1,1
1.028394234,-0.853002283,1,1
1.035384634,-0.853366666,1,1
1.042380853,-0.853593091,1,1
1.049380228,-0.853676744,1,1
1.056379802,-0.853612859,1,1
1.063376323,-0.85339674,1,1
1.070366228,-0.853023766,1,1
1.077345642,-0.852489411,1,1
1.084311102,-0.851795936,1,1
1.09126092,-0.85095999,1,1
1.098198195,-0.850025362,1,1
1.105124343,-0.849011457,1,1
1.112039893,-0.847927591,1,1
1.118944868,-0.846778255,1,1
1.125839012,-0.845565639,1,1
1.13272193,-0.84429084,1,1
1.139593152,-0.842954437,1,1
1.146452173,-0.84155676,1,1
1.15329847,-0.84009803,1,1
1.16013151,-0.838578412,1,1
1.166950758,-0.836998053,1,1
1.173755676,-0.835357087,1,1
1.180545727,-0.833655652,1,1
1.187320374,-0.831893883,1,1
1.194079082,-0.830071923,1,1
1.200821316,-0.828189914,1,1
1.207546543,-0.826248008,1,1
1.21425423,-0.824246356,1,1
1.220947181,-0.822195933,1,1
1.227638743,-0.820140949,1,1
1.234338449,-0.818112693,1,1
1.241051368,-0.816128632,1,1
1.247780298,-0.814199596,1,1
1.254526877,-0.812333241,1,1
1.261292117,-0.810535723,1,1
1.268076654,-0.808812491,1,1
1.274880864,-0.807168676,1,1
1.281704909,-0.805609267,1,1
1.288548751,-0.804139202,1,1
1.295412158,-0.802763403,1,1
1.3022947,-0.801486798,1,1
1.309195738,-0.800314323,1,1
1.316114417,-0.799250922,1,1
1.323049656,-0.798301547,1,1
1.330000137,-0.797471152,1,1
1.3369643,-0.796764686,1,1
1.343940325,-0.796187086,1,1
1.35092613,-0.795743267,1,1
1.357919357,-0.795438118,1,1
1.364917363,-0.795276485,1,1
1.371917215,-0.795263166,1,1
1.378915677,-0.795402894,1,1
1.385909202,-0.795700327,1,1
1.392893928,-0.796160032,1,1
1.399866333,-0.796779782,1,1
1.406824519,-0.797542943,1,1
1.413771098,-0.798405696,1,1
1.420707266,-0.799348616,1,1
1.427633439,-0.800362383,1,1
1.434549578,-0.801442502,1,1
1.441455392,-0.802586784,1,1
1.44835046,-0.803794133,1,1
1.455234294,-0.805063973,1,1
1.462106371,-0.806395976,1,1
1.46896615,-0.807789923,1,1
1.475813085,-0.809245652,1,1
1.482646625,-0.810763018,1,1
1.489466218,-0.812341887,1,1
1.49627131,-0.813982126,1,1
1.503061351,-0.815683598,1,1
1.50983579,-0.817446165,1,1
1.516594078,-0.819269683,1,1
1.523335665,-0.821154003,1,1
1.530060006,-0.823098973,1,1
1.536769799,-0.825093593,1,1
1.543478016,-0.827093541,1,1
1.550193934,-0.829067451,1,1
1.55692249,-0.830997818,1,1
1.563666407,-0.832873793,1,1
1.570427273,-0.834687711,1,1
1.577206069,-0.836433414,1,1
1.584003406,-0.838105449,1,1
1.590819636,-0.83969869,1,1
1.597654904,-0.841208148,1,1
1.604509155,-0.842628893,1,1
1.611382144,-0.843956006,1,1
1.618273425,-0.845184568,1,1
1.625182348,-0.846309653,1,1
1.632108049,-0.847326324,1,1
1.639049438,-0.848229641,1,1
1.646005191,-0.849014663,1,1
1.652973742,-0.849676455,1,1
1.659953269,-0.850210093,1,1
1.666941688,-0.850610677,1,1
1.673936641,-0.850873336,1,1
1.680935488,-0.85099324,1,1
1.6879353,-0.850965611,1,1
1.694932846,-0.850785732,1,1
1.701924589,-0.850448968,1,1
1.708906677,-0.849950769,1,1
1.715875635,-0.84929338,1,1
1.72282969,-0.848493442,1,1
1.729771713,-0.847594757,1,1
1.736703019,-0.84661674,1,1
1.743624091,-0.845568707,1,1
1.750534925,-0.84445515,1,1
1.757435258,-0.843278258,1,1
1.764324686,-0.842039127,1,1
1.771202738,-0.84073833,1,1
1.778068906,-0.839376198,1,1
1.784922667,-0.837952947,1,1
1.791763486,-0.836468742,1,1
1.798590828,-0.834923723,1,1
1.805404154,-0.833318025,1,1
1.812202926,-0.831651781,1,1
1.818986607,-0.829925126,1,1
1.825754662,-0.828138196,1,1
1.832506553,-0.826291133,1,1
1.839241747,-0.824384086,1,1
1.845959712,-0.822417203,1,1
1.852663193,-0.820401473,1,1
1.859365309,-0.818381175,1,1
1.86607543,-0.816387647,1,1
1.872798535,-0.814438383,1,1
1.879537367,-0.812544224,1,1
1.886293522,-0.810712838,1,1
1.893067981,-0.808950384,1,1
1.899861353,-0.807262315,1,1
1.906673986,-0.805653764,1,1
1.913506016,-0.804129721,1,1
1.92035738,-0.802695123,1,1
1.927227821,-0.801354891,1,1
1.934116883,-0.800113951,1,1
1.941023901,-0.798977235,1,1
1.947947995,-0.797949683,1,1
1.954888058,-0.797036242,1,1
1.961842747,-0.796241858,1,1
1.968810476,-0.795571472,1,1
1.975789399,-0.795030011,1,1
1.982777409,-0.794622381,1,1
1.989772122,-0.794353457,1,1
1.996770872,-0.794228072,1,1
2.003770699,-0.794251009,1,1
2.010768343,-0.794426983,1,1
2.017760234,-0.794760635,1,1
2.024742486,-0.795256511,1,1
2.031711587,-0.795912365,1,1
2.038665727,-0.796711556,1,1
2.045607744,-0.797610276,1,1
2.052538935,-0.798589109,1,1
2.059459764,-0.799638736,1,1
2.066370216,-0.800754663,1,1
2.073270011,-0.801934697,1,1
2.080158733,-0.803177743,1,1
2.087035898,-0.804483221,1,1
2.093900983,-0.805850799,1,1
2.100753451,-0.807280258,1,1
