,approachLeg,waitTime
0,SW0,18.98943567276001
1,WE1,6.3449387550354
2,WN0,64.99774122238159
3,NE0,16.313695669174194
4,EN1,12.975112438201904
5,NW1,13.540578842163086
6,WN0,26.636492013931274
7,NS1,20.259196281433105
8,SW0,30.499286651611328
9,WN0,21.171393156051636
10,NW1,20.490134239196777
11,WN0,8.272689580917358
