x,y
15.127647399902344,-29.06154060363769
15.127201193930436,-29.059569385356976
15.124332696313273,-29.04689713241292
15.119539693776863,-29.02572293302041
15.113443354870167,-28.998790943188528
15.10646435482962,-28.967959593257785
15.098887588398927,-28.93448747177749
15.090905995423276,-28.89922693522392
15.082650240945393,-28.8627552267025
15.074208815517224,-28.82546327373245
15.06564164777476,-28.7876158249506
15.056989323309724,-28.74939217661329
15.048279327984712,-28.71091375388795
15.039530276106222,-28.672262789786984
15.03075477387879,-28.6334949751402
15.021961358627893,-28.594648025561245
15.013155812103776,-28.555747483271656
15.004342049892887,-28.51681064628193
14.995522723755784,-28.47784922935881
14.986699629549646,-28.43887116611753
14.977873983486468,-28.39988182945644
14.969046609223968,-28.36088485807438
14.96021806456954,-28.32188271621476
14.95138872728821,-28.282877072742124
14.942558853214557,-28.24386905786501
14.933728615607947,-28.204859436996824
14.924898131805184,-28.165848728500045
14.916067481270488,-28.126837283426354
14.907236717819597,-28.087825339519185
14.898405877898236,-28.048813057786003
14.889574986188627,-28.00980054726623
14.88074405940636,-27.97078788180485
14.87191310887176,-27.931775111412048
14.86308214225132,-27.89276226995633
14.85425116473704,-27.853749380374527
14.845420179845096,-27.814736458200205
14.836589189956763,-27.77572351395317
14.82775819668472,-27.736710554757806
14.818927201121117,-27.697697585438934
14.810096204005596,-27.65868460926412
14.801265205839064,-27.61967162844622
14.794641956733008,-27.59041189070717
14.78691483240585,-27.556275528376656
14.778083832826848,-27.517262541318846
14.76925283299197,-27.47824955313064
14.760421832983806,-27.439236564176905
14.752694707878955,-27.405100198410764
14.743863707682284,-27.36608720862425
14.7350327074291,-27.32707421858808
14.726152372049189,-27.28807249054997
14.716510083051404,-27.24925403673267
14.70543658767917,-27.21081987564655
14.692910645842264,-27.17283424910758
14.678956064341634,-27.135349791274688
14.66402808355236,-27.09824002410679
14.648970951600925,-27.06118219396808
14.639560244129015,-27.038021050125806
14.624503112171382,-27.00096321997184
14.609445980211488,-26.963905389812304
14.59438884825006,-26.92684755964899
14.579331716287596,-26.88978972948313
14.564274584324428,-26.852731899315533
14.549217452360788,-26.81567406914677
14.534160320396824,-26.77861623897721
14.51910318843264,-26.741558408807112
14.5040430628556,-26.70450179601533
14.488612071302937,-26.6675991167474
14.471952976324468,-26.63123591721444
14.456251602899568,-26.59995726691597
14.43704558417231,-26.564872570877263
14.4217736915673,-26.53905187840608
14.394710387320709,-26.497014757111145
14.372032535009572,-26.464064879290497
14.349240005484395,-26.431193910368957
14.326447475959217,-26.39832294144741
14.303654946434024,-26.365451972525847
14.280862416908834,-26.332581003604275
14.258069887383645,-26.299710034682704
14.235277357858452,-26.266839065761133
14.21248482833326,-26.23396809683956
14.18969229880807,-26.20109712791799
14.16689976928288,-26.16822615899642
14.14410723975769,-26.135355190074847
14.1213147102325,-26.10248422115328
14.098522180707308,-26.069613252231704
14.075729651182115,-26.036742283310133
14.052937121656926,-26.00387131438856
14.030144592131736,-25.97100034546699
14.007352062606545,-25.93812937654542
13.984559533081354,-25.905258407623847
13.961767003556163,-25.87238743870228
13.938974474030973,-25.839516469780705
13.916181944505782,-25.806645500859133
13.893389414980591,-25.77377453193756
13.87076846308184,-25.740785781077307
13.849113741673804,-25.707157191967887
13.828751750131502,-25.672730501359617
13.80971262975855,-25.637554947046564
13.792023880930564,-25.601681337098487
13.775646733390134,-25.56518943102324
13.759864340542943,-25.52843464453226
13.744105727669746,-25.491669632356118
13.728347114796549,-25.454904620179967
13.712588501923348,-25.41813960800382
13.696829889050148,-25.381374595827676
13.681071276176947,-25.344609583651525
13.66925231652205,-25.31703582451941
13.655463530258,-25.284866438865286
13.6397049173848,-25.24810142668914
13.62413797023398,-25.211255323712987
13.609645690205722,-25.173975533151182
13.593538347310911,-25.126646009493864
13.578438892195376,-25.073765786181085
13.569203199332703,-25.03484909273416
13.561452955910566,-24.99560956192156
13.555199356490526,-24.95610387187837
13.550451433860315,-24.916389085183827
13.547882799842665,-24.88650027485756
13.545784999611202,-24.84655773756103
13.545206474400237,-24.806564333603934
13.546148059839783,-24.76657783002641
13.54860839589048,-24.7266559839016
13.55258392880802,-24.686856458910498
13.558068916276254,-24.64723674205173
13.565055435701453,-24.607854060606503
13.573533395655824,-24.56876529947869
13.583490550453716,-24.5300269190295
13.594912517839454,-24.49169487352532
13.607672838865795,-24.45378615882978
13.620878999382327,-24.41602913100876
13.633352688805742,-24.37802579976329
13.64440991747244,-24.33958695553368
13.65399853876753,-24.30075571304577
13.662218937808028,-24.26161083493664
13.669928500321909,-24.222360838868426
13.677627355727571,-24.183108735415956
13.685326211133235,-24.143856631963484
13.6930250665389,-24.10460452851101
13.700723921944563,-24.065352425058546
13.70842277735023,-24.02610032160608
13.716121632755891,-23.986848218153607
13.723770812420534,-23.947586465442164
13.72906051375172,-23.918057214089863
13.73421028324414,-23.88343976322163
13.73904126039208,-23.843733002992725
13.74366563415621,-23.80400121260657
13.74829000792034,-23.76426942222041
13.752914381684471,-23.724537631834256
13.757538755448602,-23.6848058414481
13.762163129212732,-23.645074051061943
13.76678710185026,-23.605342214025697
13.771116823153312,-23.56557790909897
13.77534392649391,-23.500725856839825
13.775951869720783,-23.46073288082104
13.774305705316412,-23.405763783091952
13.771305973742914,-23.36587884029417
13.766483351693902,-23.321138798887137
13.7619342523252,-23.281398319587897
13.75624787811432,-23.231722720463846
13.752836053587794,-23.201917360989416
13.748286954219092,-23.162176881690176
13.742600580008212,-23.112501282566125
13.739188755481686,-23.08269592309169
13.734071018691896,-23.03798788388005
13.728953281902106,-22.993279844668404
13.724404182533403,-22.953539365369164
13.7198550831647,-22.913798886069923
13.716443258638174,-22.883993526595493
13.70961960958512,-22.824382807646632
13.70677642247968,-22.799545008084607
