,starttime,endtime,phaseDuration
92,1712096523.9850595,1712096523.9852479,15
93,1712096546.5769134,1712096546.5770044,15
94,1712096568.4844246,1712096568.4844859,15
95,1712096590.52961,1712096590.5296772,15
96,1712096612.5844493,1712096612.5845258,15
97,1712096634.6844022,1712096634.6844552,15
98,1712096656.7844813,1712096656.7845616,15
99,1712096678.8844059,1712096678.8844554,15
100,1712096700.984404,1712096700.9844584,15
101,1712096723.08444,1712096723.0844812,15
102,1712096745.472268,1712096745.4723759,15
103,1712096767.5582542,1712096767.5583267,15
104,1712096789.684451,1712096789.6845067,15
105,1712096811.8103237,1712096811.8103986,15
106,1712096833.8844233,1712096833.8844633,15
107,1712096855.9843934,1712096855.9844465,15
108,1712096878.084464,1712096878.0845342,15
109,1712096900.5464704,1712096900.5465372,15
110,1712096922.5811536,1712096922.58122,15
111,1712096944.6844141,1712096944.684482,15
112,1712096966.7844079,1712096966.7844737,15
113,1712096988.8843734,1712096988.8844247,15
114,1712097010.984473,1712097010.9845383,15
115,1712097032.9856372,1712097032.985697,15
116,1712097055.4281845,1712097055.4282336,15
117,1712097077.4739852,1712097077.4740427,15
118,1712097099.484507,1712097099.4845824,15
119,1712097121.613094,1712097121.6131625,15
120,1712097143.6844287,1712097143.6844866,15
121,1712097165.7844422,1712097165.784511,15
122,1712097187.8843832,1712097187.8844304,15
123,1712097209.9843955,1712097209.9844444,15
124,1712097232.0844948,1712097232.0845764,15
125,1712097254.6021843,1712097254.6022766,15
126,1712097276.5845957,1712097276.5847085,15
127,1712097298.684376,1712097298.6844301,15
128,1712097320.7906256,1712097320.7907197,15
129,1712097342.7848098,1712097342.7848566,15
130,1712097364.8844492,1712097364.8844974,15
