,starttime,endtime,phaseDuration
239,1711653887.5795822,1711653887.6020606,13
240,1711653900.6797338,1711653900.719049,14
241,1711653914.7796345,1711653914.8170557,14
242,1711654184.4795482,1711654184.5446527,14
243,1711654198.57961,1711654198.6172712,14
244,1711654212.6796298,1711654212.7227771,14
245,1711654226.7796466,1711654226.819379,19
246,1711654245.8795724,1711654245.9257603,22
247,1711654267.983455,1711654268.0174727,12
248,1711654280.079521,1711654280.1087875,22
249,1711654302.1796043,1711654302.2180362,14
250,1711654316.2795725,1711654316.3161669,14
251,1711654330.3796673,1711654330.4224627,14
252,1711654344.4797986,1711654344.5252404,14
253,1711654358.579693,1711654358.6195168,14
254,1711654372.6796005,1711654372.7050889,14
255,1711654386.7797706,1711654386.8219056,14
256,1711654400.8795893,1711654400.9123197,14
257,1711654414.979652,1711654415.0251482,14
258,1711654429.079561,1711654429.1068382,14
259,1711654443.1796017,1711654443.213661,9
260,1711654452.2800825,1711654452.317521,9
261,1711654461.379775,1711654461.409587,14
262,1711654475.4795754,1711654475.5156705,11
263,1711654486.5796173,1711654486.606982,14
264,1711654500.6796181,1711654500.7125666,14
265,1711654514.7795935,1711654514.806205,14
266,1711654528.8799462,1711654528.9216251,9
267,1711654537.9795609,1711654538.0131602,14
268,1711654552.0796533,1711654552.1103559,14
269,1711654566.1796317,1711654566.2170515,14
270,1711654580.2805378,1711654580.3185644,11
271,1711654591.3797424,1711654591.4143007,14
272,1711654605.4795523,1711654605.5044048,14
273,1711654619.5796595,1711654619.6097708,14
274,1711654633.679549,1711654633.7069461,10
275,1711654643.7796085,1711654643.8097243,14
276,1711654657.8796039,1711654657.9151452,14
277,1711654671.9795816,1711654672.0029292,9
278,1711654681.0798836,1711654681.1126835,14
279,1711654695.1795735,1711654695.2076807,9
280,1711654704.2795758,1711654704.3169956,14
281,1711654718.3795803,1711654718.4070444,9
282,1711654727.4795797,1711654727.5093915,9
283,1711654736.579616,1711654736.6066318,9
284,1711654745.679582,1711654745.706406,9
285,1711654754.7796032,1711654754.810679,12
286,1711654766.879574,1711654766.9045455,12
287,1711654778.9795685,1711654779.0031374,14
288,1711654793.0796483,1711654793.1045582,14
289,1711654807.179582,1711654807.2139337,14
290,1711654821.2795753,1711654821.313026,14
291,1711654835.3795376,1711654835.4067006,14
292,1711654849.4795978,1711654849.5069172,14
293,1711654863.579645,1711654863.6023164,14
294,1711654877.6796873,1711654877.7105463,14
295,1711654891.779566,1711654891.8135793,14
296,1711654905.8796105,1711654905.9221272,14
297,1711654919.9795604,1711654920.0053425,14
298,1711654934.0795927,1711654934.1014311,14
299,1711654948.1796234,1711654948.2079625,14
300,1711654962.2797575,1711654962.3111947,14
301,1711654976.3795965,1711654976.4036965,9
302,1711654985.4798455,1711654985.5103438,14
303,1711654999.5801775,1711654999.6107035,14
304,1711655013.679595,1711655013.7092214,14
305,1711655027.779594,1711655027.806556,14
306,1711655041.879608,1711655041.9128795,14
307,1711655055.9795945,1711655056.0012136,14
308,1711655070.079618,1711655070.1061785,14
309,1711655084.1796017,1711655084.2088907,14
310,1711655098.2796297,1711655098.304915,14
311,1711655112.3796158,1711655112.4114065,14
312,1711655133.5796275,1711655133.6303458,14
313,1711655147.6795676,1711655147.7127006,19
314,1711655166.7795753,1711655166.8041124,9
315,1711655175.8796523,1711655175.918526,12
316,1711655187.9796588,1711655188.0305886,19
317,1711655207.0796113,1711655207.1128721,14
318,1711655221.1797502,1711655221.2226737,14
319,1711655235.279624,1711655235.3099997,14
320,1711655249.3796744,1711655249.4270594,12
321,1711655261.4798439,1711655261.520412,9
322,1711655277.679646,1711655277.7089772,22
323,1711655299.7795863,1711655299.8089833,14
324,1711655313.8796237,1711655313.912004,14
325,1711655327.979585,1711655328.0043588,14
326,1711655342.0796027,1711655342.1165364,14
327,1711655356.1795857,1711655356.2152128,12
328,1711655375.3797274,1711655375.41684,14
329,1711655389.479586,1711655389.5120637,10
330,1711655399.5795827,1711655399.6114368,14
331,1711655413.6796734,1711655413.7142618,14
332,1711655427.7796223,1711655427.8114495,9
333,1711655436.8796642,1711655436.919736,13
334,1711655449.8796122,1711655449.9266515,19
335,1711655468.9796546,1711655469.028103,14
336,1711655483.0796297,1711655483.1125336,11
337,1711655494.1795819,1711655494.2136302,14
338,1711655508.2796266,1711655508.3171103,14
339,1711655522.3795955,1711655522.419182,14
340,1711655536.4796128,1711655536.5099392,14
341,1711655550.579878,1711655550.6261842,14
342,1711655564.6796057,1711655564.7060926,14
343,1711655578.7796757,1711655578.8180444,14
344,1711655592.8796506,1711655592.914031,14
345,1711655606.979615,1711655607.0189717,15
346,1711655622.079602,1711655622.112513,14
347,1711655636.1795819,1711655636.2062206,10
348,1711655646.2795997,1711655646.3113084,14
349,1711655667.4796796,1711655667.5136688,14
350,1711655681.5795999,1711655681.6085258,10
351,1711655691.6796255,1711655691.7052734,12
352,1711655703.7795796,1711655703.8100219,14
353,1711655717.8796542,1711655717.9267504,14
354,1711655731.9796562,1711655732.0118966,14
355,1711655746.0795963,1711655746.1088037,14
356,1711655760.1795824,1711655760.206725,14
357,1711655781.2796478,1711655781.317809,14
358,1711655795.3795774,1711655795.4063785,13
359,1711655808.4795628,1711655808.5032246,9
360,1711655817.5796108,1711655817.6146033,14
361,1711655831.6799026,1711655831.7101216,9
362,1711655840.7795699,1711655840.803812,13
363,1711655853.8796165,1711655853.915131,14
364,1711655867.9796293,1711655868.0171015,14
365,1711655882.0797129,1711655882.1120806,14
366,1711655896.1826775,1711655896.2048407,9
367,1711655905.2796133,1711655905.29232,9
368,1711655914.3795629,1711655914.4072547,12
369,1711655926.479628,1711655926.5109994,14
370,1711655940.5795906,1711655940.6013246,9
371,1711655949.6795819,1711655949.7131321,14
372,1711655963.7796247,1711655963.808417,14
373,1711655977.879601,1711655977.913507,10
374,1711655987.9796104,1711655988.0062013,9
375,1711655997.079577,1711655997.1041305,9
376,1711656006.1796231,1711656006.2084775,13
377,1711656019.2796807,1711656019.3088984,9
378,1711656028.3796475,1711656028.4078526,14
379,1711656042.4796753,1711656042.5180306,14
