,approachLeg,waitTime
0,SW0,15.314877271652222
1,WS1,24.467538595199585
2,SN1,31.62769627571106
3,NE0,19.131534576416016
4,EN1,10.28153681755066
5,NW1,22.59738063812256
6,WE1,17.230354070663452
7,ES0,25.54581880569458
8,SW0,29.67325496673584
9,WS1,23.017508029937744
10,SN1,7.6600823402404785
