,vehicleid,delaytime,,
219,SW0204,46.78465867,,
220,SW0207,43.4951458,,
221,SW0215,25.50073195,,
222,SW0219,19.19846773,,
223,SE1221,22.50802994,,
224,SN1224,17.66457462,,
225,SE1225,15.59936452,,
226,SN1226,14.39562321,,
227,ES0227,21.6005609,,
228,ES0234,6.29843235,,
229,ES0235,6.29039073,,
230,EN1229,26.69210196,,
231,EW1228,27.60784864,,
232,EN1230,26.39561486,,
233,EW1232,23.99478745,,
234,EN1231,26.39889646,,
235,EN1237,7.192691803,,
236,SN1233,22.49988675,,
237,SN1236,14.99533844,,
238,SN1238,11.09229374,,
239,SN1239,11.06859231,,
240,SE1246,6.602105141,,
241,SN1249,6.307479858,,
242,EW1245,18.59956574,,
243,EW1248,13.78343558,,
244,EN1255,6.299571514,,
245,SW0241,39.59098482,,
246,SW0242,38.39439034,,
247,SW0243,38.39648438,,
248,SW0247,30.86072731,,
249,SW0250,22.18238258,,
250,SW0251,6.579347134,,
251,SW0253,6.590971231,,
252,SW0254,6.569849253,,
253,SW0260,6.609142542,,
254,SN1252,32.70213199,,
255,SE1257,17.99569511,,
256,SN1258,16.80237746,,
257,SE1262,6.893630028,,
258,ES0240,65.99698353,,
259,ES0244,62.69445682,,
260,ES0256,28.49641109,,
261,ES0266,9.59250617,,
262,EN1264,16.79058719,,
263,EW1259,29.40976739,,
264,EN1265,15.89240384,,
265,EW1261,25.21208835,,
266,EN1267,14.68476343,,
267,EW1263,23.10250568,,
268,EW1271,11.08154011,,
269,EW1272,6.279873371,,
270,EN1275,6.286001921,,
271,EW1273,6.27971077,,
272,SN1268,24.59310603,,
273,SE1270,22.17681122,,
274,SN1276,12.88925886,,
275,SE1274,17.70125103,,
276,SE1278,11.99382186,,
277,SE1281,6.589872122,,
278,SE1285,6.29304719,,
279,SW0269,30.59310198,,
280,SW0279,17.9982264,,
281,SW0283,12.01055932,,
282,SW0286,8.710639,,
283,SW0288,6.58669281,,
284,ES0277,28.19145799,,
285,ES0290,6.300814152,,
286,ES0291,6.290410042,,
287,ES0296,6.299291849,,
288,EN1282,36.00560069,,
289,EW1280,37.51225209,,
290,EW1284,33.8929584,,
291,EN1293,17.09309626,,
292,EW1287,29.37336946,,
293,EN1295,16.78640437,,
294,EW1292,19.17534566,,
295,EW1294,18.27596951,,
296,EW1298,6.272880316,,
297,EW1310,6.29648304,,
298,SW0289,47.0793016,,
299,SW0299,30.59648919,,
300,SW0303,20.70596051,,
301,SW0307,13.80495763,,
302,SW0308,11.98654175,,
303,SN1300,37.19332862,,
304,SE1297,46.18575907,,
305,SE1301,37.19853139,,
306,SN1306,24.60821533,,
307,SE1302,32.10737419,,
308,SN1309,19.51091099,,
309,SN1312,17.40252471,,
310,SE1305,27.01191449,,
311,SE1317,6.296727657,,
312,SE1320,6.274903536,,
313,SE1323,6.303869009,,
314,ES0304,41.69568014,,
315,ES0311,32.99737024,,
316,ES0315,30.89609146,,
317,ES0316,30.28783774,,
318,ES0318,24.00270391,,
319,ES0324,6.282942295,,
320,ES0328,6.281196833,,
321,EN1319,33.89060187,,
322,EW1313,46.79588985,,
323,EW1314,46.48868489,,
324,EN1325,23.6912868,,
325,EW1326,23.69331074,,
326,EN1334,8.996134281,,
327,EW1332,17.38179541,,
328,EW1333,17.07532501,,
329,EW1336,6.262248755,,
330,EN1339,6.296897173,,
331,SW0321,47.37642694,,
332,SW0322,44.0871942,,
333,SW0327,37.15735388,,
334,SW0331,33.26168084,,
335,SW0343,6.576794863,,
336,SW0344,6.588024616,,
337,SW0346,6.595557928,,
338,SW0351,6.601984739,,
339,SN1329,58.4896431,,
340,SE1335,45.01109529,,
341,SN1330,56.6757791,,
342,SE1341,34.80984068,,
343,SE1342,34.78779268,,
344,SN1338,39.89117122,,
345,SE1348,26.99850416,,
346,SN1340,36.59834862,,
347,SE1352,20.99665618,,
348,SN1345,6.297595024,,
