,vehicleid,delaytime,,
219,SE1224,13.18846869,,
220,NS1216,17.08737087,,
221,SN1230,6.280828714,,
222,NS1219,16.17518139,,
223,NS1227,9.581158638,,
224,SN1233,6.301702261,,
225,SE1235,6.313417673,,
226,SN1236,6.303226709,,
227,SN1238,6.304278374,,
228,NS1240,6.007937908,,
229,ES0193,42.90063357,,
230,WN0200,41.02277851,,
231,ES0209,32.99122882,,
232,WN0218,29.36468649,,
233,ES0225,23.09670806,,
234,WN0237,13.17766023,,
235,ES0249,6.895767212,,
236,WN0257,6.58981061,,
237,ES0263,6.300832272,,
238,WN0264,6.585062504,,
239,ES0270,6.297971964,,
240,SN1253,21.27771926,,
241,SE1248,23.39278865,,
242,NS1259,15.89555097,,
243,NW1246,24.27975416,,
244,NW1251,21.62023973,,
245,SN1258,17.7005918,,
246,NW1262,13.48366261,,
247,NS1275,6.022930145,,
248,NW1279,6.012376547,,
249,EN1232,44.40893435,,
250,EW1231,45.29183245,,
251,WE1229,47.06580281,,
252,WS1244,37.51858401,,
253,EN1245,36.30421948,,
254,EW1255,30.90291739,,
255,WE1239,39.88914227,,
256,WS1250,35.39440608,,
257,EN1269,19.4968133,,
258,WE1247,37.7976768,,
259,WS1254,34.19839048,,
260,WE1252,35.6854105,,
261,WS1265,25.20150876,,
262,WE1260,19.20320916,,
263,WS1268,6.568635702,,
264,EN1288,6.293420553,,
265,WE1267,6.599034309,,
266,WS1277,6.555618048,,
267,WE1274,6.573681116,,
268,WS1278,6.556615353,,
269,WS1281,6.554924965,,
270,WE1276,6.579164743,,
271,WE1287,6.591753483,,
272,WS1298,6.594388485,,
273,SE1282,18.30083346,,
274,SN1292,11.69235635,,
275,NW1286,13.50450945,,
276,SE1283,15.58469462,,
277,SN1293,10.78973818,,
278,NW1295,8.107587576,,
279,SE1291,13.79295206,,
280,SN1301,6.883302689,,
281,SN1304,6.283284187,,
282,SE1302,6.886279821,,
283,NW1310,5.982293844,,
284,SN1311,6.288472652,,
285,NW1315,5.995584011,,
286,SE1318,6.300312519,,
287,NS1319,6.013084173,,
288,SE1321,6.293688536,,
289,SE1324,6.2990973,,
290,EN1297,30.30548596,,
291,EN1300,29.68913007,,
292,EW1316,16.18604612,,
293,WS1322,10.7861259,,
294,WE1306,28.16224909,,
295,EN1323,9.00024271,,
296,WS1326,7.182437897,,
297,EW1329,6.283340454,,
298,WS1331,6.559022903,,
299,EW1334,6.306815624,,
300,EW1337,6.318643093,,
301,WS1340,6.619851112,,
302,EW1339,6.289402246,,
303,SW0223,107.6768515,,
304,NE0241,92.97647548,,
305,NE0242,92.68973231,,
306,NE0243,92.69353437,,
307,SW0234,96.60005355,,
308,SW0256,85.50185561,,
309,NE0261,81.595541,,
310,SW0272,71.70562196,,
311,NE0266,78.58407927,,
312,SW0303,6.610627413,,
313,NE0271,6.598463774,,
314,SW0307,6.603022575,,
315,NE0284,6.594878197,,
316,SW0335,6.576457024,,
317,NE0299,6.559760332,,
318,NE0309,6.555555582,,
319,NE0317,6.559603453,,
320,NE0343,6.586688995,,
321,SW0348,6.576257706,,
322,EN1349,11.3991878,,
323,EN1350,11.09530425,,
324,EW1346,15.29423881,,
325,EW1347,15.29891753,,
326,WS1344,20.39177847,,
327,WS1351,11.97701287,,
328,EN1356,6.303322315,,
329,WS1359,6.600989103,,
330,EW1360,6.286165237,,
331,WE1366,6.616439581,,
332,ES0273,96.89037347,,
333,WN0280,93.03685927,,
334,ES0285,87.29056931,,
335,WN0296,81.8924017,,
336,ES0289,86.68954182,,
337,WN0305,78.31108236,,
338,ES0290,86.68931341,,
339,WN0313,70.5249269,,
