,approachLeg,waitTime
0,SW0,7.447268724441528
1,WE1,24.745163679122925
2,EN1,21.276472330093384
3,NS1,6.52680230140686
4,SW0,8.276732206344604
5,WE1,29.157674074172974
6,ES0,34.827046394348145
7,SE1,20.77656126022339
8,EN1,47.29041504859924
9,NW1,26.299701929092407
10,WE1,25.410838842391968
