,vehicleid,recievetime
23513,NE0141,1709747678.9974713
23514,NE0145,1709747679.006778
23515,NE0147,1709747679.015812
23516,NE0150,1709747679.0242376
23517,WN0149,1709747679.0322032
23518,EN1144,1709747679.2058296
23519,EN1152,1709747679.212544
23520,EW1148,1709747679.2181113
23521,SW0139,1709747679.2243059
23522,SW0143,1709747679.230664
23523,SW0153,1709747679.2489285
23524,SW0158,1709747679.255688
23525,SN1159,1709747679.264124
23526,NS1156,1709747679.273994
23527,NS1157,1709747679.2837698
23528,NE0141,1709747679.2925947
23529,NE0145,1709747679.3019435
23530,NE0147,1709747679.3095124
23531,NE0150,1709747679.3186193
23532,WN0149,1709747679.3265944
23533,EN1144,1709747679.5098453
23534,EN1152,1709747679.5154629
23535,EW1148,1709747679.523256
23536,SW0139,1709747679.5327258
23537,SW0143,1709747679.5454335
23538,SW0153,1709747679.55375
23539,SW0158,1709747679.5618284
23540,SN1159,1709747679.5707445
23541,NS1156,1709747679.5793562
23542,NS1157,1709747679.5919003
23543,NE0141,1709747679.6040995
23544,NE0145,1709747679.613013
23545,NE0147,1709747679.6210537
23546,NE0150,1709747679.628933
23547,WE1160,1709747679.6404803
23548,WN0149,1709747679.6493437
23549,EN1144,1709747679.8039317
23550,EN1152,1709747679.8101947
23551,EW1148,1709747679.816759
23552,SW0139,1709747679.8236706
23553,SW0143,1709747679.8303277
23554,SW0153,1709747679.8391643
23555,SW0158,1709747679.8473098
23556,SN1159,1709747679.855303
23557,NS1156,1709747679.86344
23558,NS1157,1709747679.8755624
23559,NE0141,1709747679.8847985
23560,NE0145,1709747679.893108
23561,NE0147,1709747679.901738
23562,NE0150,1709747679.9098961
23563,WE1160,1709747679.9171965
23564,WN0149,1709747679.9253192
23565,EN1152,1709747680.1050024
23566,SW0139,1709747680.1194367
23567,SW0143,1709747680.1242926
23568,SW0153,1709747680.1319256
23569,SW0158,1709747680.1394603
23570,SN1159,1709747680.1479125
23571,NS1156,1709747680.1563394
23572,NS1157,1709747680.1655467
23573,NE0141,1709747680.175109
23574,NE0145,1709747680.1828663
23575,NE0147,1709747680.191262
23576,NE0150,1709747680.2000692
23577,WE1160,1709747680.2084832
23578,WN0149,1709747680.2183383
23579,EN1152,1709747680.4022694
23580,SW0139,1709747680.4151516
23581,SW0143,1709747680.4210107
23582,SW0153,1709747680.4291003
23583,SW0158,1709747680.4381754
23584,SN1159,1709747680.4472294
23585,NS1156,1709747680.4555013
23586,NS1157,1709747680.464361
23587,NE0141,1709747680.474275
23588,NE0145,1709747680.4813876
23589,NE0147,1709747680.4890425
23590,NE0150,1709747680.4986827
23591,WE1160,1709747680.5075042
23592,WN0149,1709747680.5165977
23593,WN0161,1709747680.5223627
23594,SW0139,1709747680.716775
23595,SW0143,1709747680.7232935
23596,SW0153,1709747680.7333817
23597,SW0158,1709747680.7420616
23598,SN1159,1709747680.7500887
23599,NS1156,1709747680.7585802
23600,NS1157,1709747680.7658064
23601,NE0141,1709747680.7739787
23602,NE0145,1709747680.7826643
23603,NE0147,1709747680.7911894
23604,NE0150,1709747680.7992706
23605,WE1160,1709747680.8077471
23606,WN0149,1709747680.816513
23607,WN0161,1709747680.8251426
23608,SW0139,1709747681.0109298
23609,SW0143,1709747681.0172293
23610,SW0153,1709747681.0259805
23611,SW0158,1709747681.0352123
23612,SN1159,1709747681.04488
23613,NS1156,1709747681.054484
23614,NS1157,1709747681.0652244
23615,NE0141,1709747681.0745003
23616,NE0145,1709747681.0846925
23617,NE0147,1709747681.0941062
23618,NE0150,1709747681.102783
23619,WE1160,1709747681.1142585
23620,WN0149,1709747681.1250772
23621,WN0161,1709747681.1339571
23622,SW0139,1709747681.3132446
23623,SW0143,1709747681.3192775
23624,SW0153,1709747681.328265
23625,SW0158,1709747681.3367853
23626,SN1159,1709747681.3451335
23627,NS1156,1709747681.3542492
23628,NS1157,1709747681.3626297
23629,NE0141,1709747681.3716488
23630,NE0145,1709747681.3786895
23631,NE0147,1709747681.3898451
23632,NE0150,1709747681.3984635
23633,WE1160,1709747681.404291
23634,WN0149,1709747681.4136033
23635,WN0161,1709747681.423518
23636,SW0139,1709747681.6094837
23637,SW0143,1709747681.613921
23638,SW0153,1709747681.622165
23639,SW0158,1709747681.6298904
23640,SN1159,1709747681.6429787
23641,NS1156,1709747681.6504548
23642,NS1157,1709747681.6623406
23643,NE0141,1709747681.6731725
23644,NE0145,1709747681.682383
23645,NE0147,1709747681.69118
23646,NE0150,1709747681.6999688
23647,WE1160,1709747681.7089136
23648,WN0161,1709747681.7181416
23649,SW0139,1709747681.9171169
23650,SW0143,1709747681.9207764
23651,SW0153,1709747681.9275389
23652,SW0158,1709747681.9373214
23653,SN1159,1709747681.9448798
23654,NS1156,1709747681.952954
23655,NS1157,1709747681.960605
23656,NE0141,1709747681.9701812
23657,NE0145,1709747681.9791186
23658,NE0147,1709747681.9896076
23659,NE0150,1709747681.9978535
23660,WE1160,1709747682.0049434
23661,WS1162,1709747682.0129037
23662,WN0149,1709747682.0217888
23663,WN0161,1709747682.0296423
23664,SW0139,1709747682.21475
23665,SW0143,1709747682.2200243
23666,SW0153,1709747682.229314
23667,SW0158,1709747682.2372556
23668,SN1159,1709747682.2454617
23669,NS1156,1709747682.255089
23670,NS1157,1709747682.2635207
23671,NE0141,1709747682.2729597
23672,NE0145,1709747682.2819462
23673,NE0147,1709747682.2886298
23674,NE0150,1709747682.2947717
23675,WE1160,1709747682.3032413
23676,WS1162,1709747682.3115227
23677,WN0149,1709747682.319964
23678,WN0161,1709747682.3390577
23679,SW0139,1709747682.513988
23680,SW0143,1709747682.5190856
23681,SW0153,1709747682.5267806
23682,SW0158,1709747682.5365074
23683,SN1159,1709747682.5435941
23684,NS1156,1709747682.5523636
23685,NS1157,1709747682.5630658
23686,NE0141,1709747682.571473
23687,NE0145,1709747682.5838642
23688,NE0147,1709747682.59083
23689,NE0150,1709747682.600888
23690,WE1160,1709747682.6099267
23691,WS1162,1709747682.6206825
23692,WN0149,1709747682.628801
23693,WN0161,1709747682.6368542
23694,SW0139,1709747682.8178785
23695,SW0143,1709747682.8231213
23696,SW0153,1709747682.8296328
23697,SW0158,1709747682.8379412
23698,SN1159,1709747682.8493211
23699,NS1156,1709747682.858338
23700,NS1157,1709747682.866543
23701,NE0141,1709747682.8733652
23702,NE0145,1709747682.8814142
23703,NE0147,1709747682.8897042
23704,NE0150,1709747682.9010315
23705,WE1160,1709747682.9077928
23706,WS1162,1709747682.9165154
23707,WN0149,1709747682.9232728
23708,WN0161,1709747682.9307792
23709,SW0139,1709747683.112025
23710,SW0143,1709747683.1178918
23711,SW0153,1709747683.124001
23712,SW0158,1709747683.1330867
23713,SN1159,1709747683.1418626
23714,NS1156,1709747683.151437
23715,NS1157,1709747683.1627042
23716,NE0141,1709747683.1720808
23717,NE0145,1709747683.1814926
23718,NE0147,1709747683.1900208
23719,NE0150,1709747683.1986616
23720,WE1160,1709747683.2073998
23721,WS1162,1709747683.2171845
23722,WN0149,1709747683.2232714
23723,WN0161,1709747683.2323864
23724,SW0139,1709747683.4120195
23725,SW0143,1709747683.4177923
23726,SW0153,1709747683.4242854
23727,SW0158,1709747683.4308639
23728,SN1159,1709747683.448887
23729,NS1156,1709747683.4566984
23730,NS1157,1709747683.4672153
23731,NE0141,1709747683.4756234
23732,NE0145,1709747683.486225
23733,NE0147,1709747683.496147
23734,NE0150,1709747683.5050662
23735,WE1160,1709747683.5146384
23736,WS1162,1709747683.5236542
23737,WN0149,1709747683.5342877
23738,WN0161,1709747683.542967
23739,SW0139,1709747683.7128296
23740,SW0143,1709747683.7185283
23741,SW0153,1709747683.7269638
23742,SW0158,1709747683.7370143
23743,SN1159,1709747683.7494268
23744,NS1156,1709747683.7569592
23745,NS1157,1709747683.7672043
23746,NE0141,1709747683.775209
23747,NE0145,1709747683.784192
23748,NE0147,1709747683.792511
23749,NE0150,1709747683.8009052
23750,WE1160,1709747683.8088925
23751,WS1162,1709747683.8191557
23752,WN0149,1709747683.8264728
