,vehicleid,delaytime
369,WN0378,6.590758562
370,EW1365,39.58803725
371,EN1379,17.39744544
372,EW1369,30.27762413
373,WS1367,35.38430524
374,EW1381,14.99442077
375,WS1374,24.88493037
376,WE1386,6.585284472
377,EW1385,8.094173431
378,WS1375,24.88304424
379,WS1376,24.87208557
380,WS1390,6.615591526
381,SW0373,34.46063662
382,NE0372,39.00361443
383,SW0377,31.18404293
384,SW0380,29.08125639
385,NE0395,6.618115187
386,SN1384,45.28504562
387,SE1383,47.68483901
388,NS1382,48.61820316
389,NW1393,24.63693929
390,SN1391,35.40004301
391,SE1392,31.19530368
392,NS1388,36.3105166
393,NW1396,22.22091961
394,SE1399,17.07890153
395,NS1401,14.09292054
396,NW1403,13.17205
397,SE1402,14.99212623
398,NS1404,11.09145808
399,SE1405,6.284426451
400,SN1408,6.287772179
401,EW1406,17.99928927
402,ES0387,62.39596128
403,WN0389,59.07851624
404,WN0394,49.48149133
405,WN0400,39.26938486
406,WN0409,25.14964747
407,WN0411,11.09545112
408,SE1413,19.80331635
409,NS1412,21.60355091
410,NS1420,6.000142574
411,ES0419,9.305587053
412,WN0418,12.91640854
413,WN0423,8.708534241
414,WN0424,8.703343391
415,WN0425,8.698004961
416,EN1427,8.103662968
417,EW1416,21.0103879
418,WE1415,23.42878222
419,WS1414,27.6209619
420,EW1417,20.38995361
421,WS1421,16.82455969
422,EW1428,6.293269157
423,EW1430,6.296360016
424,WN0438,6.627224684
425,WN0441,6.614163399
426,ES0443,6.599974155
427,EW1445,7.190078497
428,WS1442,9.905262232
429,WS1447,6.587393999
430,SW0397,120.5912025
431,NE0407,105.8939643
432,SW0398,120.2955701
433,NE0431,51.01452923
434,SW0410,94.20253587
435,NE0434,41.71314359
436,SW0446,29.68599153
437,NE0461,6.589205265
438,SN1422,77.39979744
439,SE1435,52.80491138
440,NS1432,61.82822347
441,NW1426,72.9330318
442,NS1433,58.52482057
443,SN1437,53.09508109
444,SE1440,50.7013483
445,NW1429,67.22723055
446,NS1436,53.39929128
447,SN1444,49.79849625
448,SE1451,33.60984182
449,NW1439,51.31153631
450,NS1455,28.1975472
451,SN1456,28.18266964
452,SE1459,19.17151213
453,NW1448,38.68714476
454,SE1465,6.279705763
455,NW1450,5.958430052
456,NW1462,5.947113037
457,NW1464,5.949018717
458,ES0454,34.49979448
459,WN0449,42.90294576
460,ES0457,29.99700356
461,WN0452,40.80803442
462,WN0453,37.78571153
463,WN0460,25.17254591
464,ES0471,6.297121286
465,EW1458,37.79796076
466,WE1463,28.81012392
467,WS1472,13.54455996
468,EW1474,8.401134491
469,EW1475,8.390377045
470,WS1477,8.414749861
471,WS1478,6.912934542
472,EW1481,6.304202318
473,EN1484,6.305646896
474,WE1487,6.582437277
475,NS1467,28.23995185
476,SN1473,23.39532828
477,SE1469,25.80900908
478,NW1480,13.78700209
479,SN1479,15.60027122
480,SE1470,25.5151515
481,SN1482,12.59230065
482,SE1476,19.20086527
483,SN1483,12.59655166
484,SE1488,8.093311071
485,NS1491,5.973428726
486,SE1493,6.279758692
487,NS1495,5.979738712
,,
,,21.14357172
