,vehicleid,delaytime,,
306,SE1309,11.69579482,,
307,SW0308,15.89794111,,
308,SW0314,6.605555296,,
309,EN1304,38.39186311,,
310,EW1297,45.58335257,,
311,EW1300,43.48901057,,
312,EN1315,13.48165464,,
313,EW1311,21.29558587,,
314,EW1313,15.90739727,,
315,ES0312,28.19010472,,
316,ES0319,17.9939611,,
317,ES0322,9.894581079,,
318,EN1330,7.463697195,,
319,EN1332,6.891676426,,
320,EW1334,6.297661066,,
321,EW1335,6.293593884,,
322,SN1320,25.75979066,,
323,SE1316,35.96466827,,
324,SE1318,32.67862558,,
325,SN1331,15.28294706,,
326,SE1321,26.02158427,,
327,SN1333,11.38510823,,
328,SE1323,23.7094202,,
329,SE1325,15.28718829,,
330,SE1327,6.275803566,,
331,SE1328,6.273784637,,
332,SN1338,6.303239584,,
333,SE1329,6.264695883,,
334,SE1336,6.273986816,,
335,SE1337,6.28698945,,
336,SN1340,6.309912682,,
337,SE1345,6.31296134,,
338,SN1346,6.285848379,,
339,EN1339,17.11371732,,
340,EW1341,10.81232905,,
341,EN1344,9.599151373,,
342,EW1342,10.80097127,,
343,EW1350,6.288151026,,
344,EN1352,6.301829815,,
345,EW1359,6.272073746,,
346,SW0317,68.07913375,,
347,SW0324,54.89675999,,
348,SW0326,54.87101221,,
349,SW0343,29.39137006,,
350,SW0351,19.79614544,,
351,SW0358,14.07813907,,
352,ES0349,28.19922471,,
353,ES0354,21.89638805,,
354,ES0361,17.69628048,,
355,SN1347,38.6796608,,
356,SE1348,35.37809396,,
357,SN1353,29.38855863,,
358,SE1355,28.17935562,,
359,SN1356,28.47673273,,
360,SE1357,28.11898518,,
361,SE1360,25.16928792,,
362,SE1363,13.20332384,,
363,SE1370,6.298895359,,
364,SN1372,6.31145978,,
365,EN1362,23.99038434,,
366,EW1364,21.89585948,,
367,EN1365,21.58575845,,
368,EW1367,17.99168253,,
369,EW1368,16.79438257,,
370,EW1373,9.900604248,,
371,EN1374,6.293941975,,
372,SW0366,24.88536668,,
373,SW0369,17.9858911,,
374,SW0371,17.11039543,,
375,SW0376,8.09758687,,
376,SN1375,14.07167006,,
377,SE1378,7.500333786,,
378,SN1377,11.39275765,,
379,SN1380,8.391461849,,
380,EN1379,14.40354824,,
381,EN1381,14.39537287,,
382,EN1383,9.000735998,,
383,SW0384,24.30208707,,
384,SW0398,6.594655275,,
385,SW0400,6.607132435,,
386,SN1390,18.30837965,,
387,SE1385,33.01210785,,
388,SE1388,27.30649781,,
389,SE1391,19.51799583,,
390,SE1402,7.824320555,,
391,SN1404,6.301831484,,
392,SE1406,6.307213783,,
393,SN1407,6.309850931,,
394,ES0382,50.99731803,,
395,ES0386,40.19561815,,
396,ES0387,36.59636068,,
397,ES0389,36.57963824,,
398,ES0392,6.289081573,,
399,ES0393,6.284228086,,
400,ES0397,6.276925325,,
401,ES0414,6.28964591,,
402,EN1395,34.18958616,,
403,EN1396,33.89381623,,
404,EW1394,33.90094423,,
405,EN1408,19.79213047,,
406,EW1399,30.28898191,,
407,EN1415,9.57414937,,
408,EW1401,26.97203016,,
409,EW1403,25.18563175,,
410,EW1411,6.259875774,,
411,EW1413,6.284915209,,
412,EW1416,6.270934343,,
413,SE1412,17.68901896,,
414,SE1417,12.2853291,,
415,SN1421,6.310364962,,
416,SE1422,6.288923502,,
417,EW1418,13.17075181,,
