,approachLeg,waitTime
0,ES0,8.646153211593628
1,SW0,7.655966758728027
2,WE1,9.17224669456482
3,EW1,16.093234062194824
4,WN0,18.51253914833069
5,NW1,7.89186429977417
6,WN0,20.452547788619995
7,NS1,16.797027111053467
8,SE1,7.776244640350342
9,EN1,17.408204555511475
10,NE0,7.199673891067505
11,EN1,16.655169248580933
12,NW1,16.453001737594604
13,WE1,12.598351240158081
