,approachLeg,waitTime
0,ES0,13.326213836669922
1,SN1,32.4768500328064
2,NW1,38.711021184921265
3,WN0,68.41963386535645
4,NW1,80.58633232116699
5,WN0,37.90721559524536
6,NS1,46.30549931526184
7,SE1,30.2718505859375
