,vehicleid,delaytime,,
219,WN0226,41.88926029,,
220,ES0135,58.48446369,,
221,WN0235,35.74479318,,
222,ES0142,6.281753302,,
223,WN0241,6.592718124,,
224,ES0153,6.284104347,,
225,WN0280,6.589127779,,
226,ES0157,6.271746159,,
227,ES0162,6.270248652,,
228,ES0169,6.327232122,,
229,ES0184,6.325671673,,
230,ES0186,6.324121952,,
231,ES0188,6.321921349,,
232,ES0199,6.424144745,,
233,WN0297,6.793471336,,
234,ES0208,6.46468997,,
235,ES0231,6.377875328,,
236,ES0252,6.323151588,,
237,ES0256,6.285888195,,
238,ES0261,6.388039112,,
239,ES0263,6.392877817,,
240,NS1257,32.56177449,,
241,SN1268,26.88586307,,
242,SE1258,32.93170404,,
243,SE1259,32.62499619,,
244,NS1262,29.63266039,,
245,NW1270,25.43579221,,
246,NW1282,19.42549539,,
247,SN1286,17.58705711,,
248,SE1271,26.90073204,,
249,NS1276,22.45110178,,
250,NS1277,22.41740537,,
251,NW1285,18.20312095,,
252,SN1304,9.79907465,,
253,SE1303,10.12163091,,
254,SE1305,10.16839266,,
255,NW1292,15.86942673,,
256,SN1308,8.790656805,,
257,NW1295,6.127354622,,
258,SN1312,6.421210766,,
259,SE1315,6.375848055,,
260,NW1302,5.944207668,,
261,NS1316,5.888927221,,
262,SN1319,6.173895121,,
263,NW1322,5.77232933,,
264,SN1324,6.095918655,,
265,NW1325,5.760910988,,
266,SE1329,6.095982075,,
267,ES0281,20.26996398,,
268,ES0299,20.21924639,,
269,ES0306,20.21556568,,
270,ES0307,20.2132659,,
271,WN0330,10.63363314,,
272,ES0323,15.73817229,,
273,WN0335,9.621515751,,
274,WN0343,8.364724874,,
275,ES0333,9.894578934,,
276,ES0338,9.26695323,,
277,ES0355,6.274873495,,
278,SW0283,44.08883119,,
279,NE0309,31.54547715,,
280,SW0289,42.24649477,,
281,NE0328,24.04690814,,
282,SW0294,39.81869459,,
283,NE0339,19.80257392,,
284,SW0300,37.4315908,,
285,NE0347,19.01990652,,
286,SW0345,6.802324295,,
287,NE0351,6.777401924,,
288,SW0358,6.710538387,,
289,NE0360,6.649282932,,
290,SW0367,6.592458487,,
291,NE0369,6.550614119,,
292,NE0379,6.775717974,,
293,NE0381,6.874774694,,
294,EN1185,112.4504879,,
295,EW1187,107.9836597,,
296,WS1178,118.0178938,,
297,WE1182,116.0132411,,
298,EN1224,91.4805162,,
299,EW1216,95.1355412,,
300,WS1189,108.1045771,,
301,WE1198,104.2769186,,
302,EN1232,86.95512581,,
303,EW1223,93.49142432,,
304,WS1201,103.8305597,,
305,WE1205,102.4427998,,
306,EN1237,85.09734893,,
307,EW1233,87.53069162,,
308,WS1212,99.64593434,,
309,WE1207,102.096839,,
310,EN1243,8.047420263,,
311,EW1272,8.039399862,,
312,WS1222,92.91257024,,
313,WE1221,8.468592167,,
314,NW1334,35.84622812,,
315,SN1337,36.1652832,,
316,SE1350,31.41259718,,
317,NS1336,35.64054728,,
318,NW1346,33.31446314,,
319,SN1340,35.75702763,,
320,SE1353,28.90166712,,
321,NS1348,33.11681604,,
322,SN1342,35.90493464,,
323,NW1370,20.63200951,,
324,SE1362,25.76926804,,
325,NS1357,25.78416824,,
326,SN1361,26.7486999,,
327,NW1383,16.0797832,,
328,SE1377,19.89827657,,
329,NS1374,20.50667524,,
330,SN1376,14.86662412,,
331,NW1399,8.048588276,,
332,SE1382,11.91002846,,
333,SN1390,7.456423998,,
334,NW1402,7.072458506,,
335,SE1391,7.406201363,,
336,SN1395,7.30619669,,
337,SE1404,7.322556496,,
338,NW1405,6.928524494,,
339,SN1398,7.205271482,,
340,SE1408,7.095749617,,
341,SN1407,6.967112541,,
342,SE1412,6.868625879,,
343,NW1417,6.577634573,,
344,SE1420,6.911325932,,
345,NW1421,6.468268633,,
346,NS1426,6.447442055,,
347,NW1427,6.448303938,,
348,SE1430,6.599120378,,
349,NW1433,6.092889071,,
350,SN1442,6.255817652,,
351,SN1446,6.25990963,,
352,SE1449,6.174435616,,
353,ES0359,47.50138211,,
354,ES0365,45.10327077,,
355,WN0380,41.57993722,,
356,ES0373,43.6704216,,
357,WN0384,40.37603593,,
358,ES0375,43.35845518,,
359,WN0389,38.97749233,,
360,ES0378,43.07532072,,
361,WN0396,35.59946346,,
362,ES0418,6.359400749,,
363,WN0409,25.12354445,,
364,ES0436,6.300170183,,
365,WN0423,6.575713396,,
366,ES0453,6.234525919,,
367,WN0434,6.51991868,,
