,approachLeg,waitTime
0,SW0,7.1510374546051025
1,WN0,7.140254020690918
2,NS1,5.777050018310547
3,SN1,47.55757284164429
4,NS1,44.26182556152344
5,SW0,20.417588472366333
6,WE1,25.389920473098755
7,EN1,55.624725341796875
8,NE0,69.54595589637756
