,approachLeg,waitTime
0,ES0,68.28109192848206
1,SW0,83.04090285301208
2,NS1,78.19578695297241
3,SE1,29.019891023635864
4,EN1,11.005318880081177
5,NS1,79.661794424057
6,SE1,42.71170902252197
7,ES0,69.20058155059814
